group,id_player,outcome,total_count,stop_count,stop_prob,stop_overall
High-Risk,1552,loss,485,11,2.268041237113402,1.6897081413210446
High-Risk,1552,win,166,0,0,1.6897081413210446
High-Risk,1553,loss,104948,786,0.748942333346038,0.5749160377017803
High-Risk,1553,win,33507,10,0.02984451010236667,0.5749160377017803
High-Risk,1554,loss,693,19,2.7417027417027415,2.054054054054054
High-Risk,1554,win,232,0,0,2.054054054054054
High-Risk,1555,loss,65,4,6.153846153846154,4.705882352941177
High-Risk,1555,win,20,0,0,4.705882352941177
High-Risk,1556,loss,16,1,6.25,5.263157894736842
High-Risk,1556,win,3,0,0,5.263157894736842
High-Risk,1557,loss,5050,101,2,1.5812097021799203
High-Risk,1557,win,1464,2,0.1366120218579235,1.5812097021799203
High-Risk,1558,loss,17,1,5.88235294117647,4.761904761904762
High-Risk,1558,win,4,0,0,4.761904761904762
High-Risk,1559,loss,117,5,4.273504273504273,3.0864197530864197
High-Risk,1559,win,45,0,0,3.0864197530864197
High-Risk,1560,loss,389,8,2.056555269922879,1.5473887814313347
High-Risk,1560,win,128,0,0,1.5473887814313347
High-Risk,1561,loss,27,2,7.4074074074074066,6.896551724137931
High-Risk,1561,win,2,0,0,6.896551724137931
High-Risk,1562,loss,3459,74,2.139346631974559,1.6285211267605633
High-Risk,1562,win,1085,0,0,1.6285211267605633
High-Risk,1563,loss,44641,78,0.17472726865437602,0.1377734466883968
High-Risk,1563,win,14877,4,0.026887141224709282,0.1377734466883968
High-Risk,1564,loss,586,25,4.266211604095563,3.4059945504087197
High-Risk,1564,win,148,0,0,3.4059945504087197
High-Risk,1565,loss,193,5,2.5906735751295336,2.0325203252032518
High-Risk,1565,win,53,0,0,2.0325203252032518
High-Risk,1566,loss,236,1,0.423728813559322,0.30303030303030304
High-Risk,1566,win,94,0,0,0.30303030303030304
High-Risk,1567,loss,1250,14,1.1199999999999999,0.9852216748768473
High-Risk,1567,win,374,2,0.53475935828877,0.9852216748768473
High-Risk,1568,loss,1755,18,1.0256410256410255,0.8605851979345954
High-Risk,1568,win,569,2,0.35149384885764495,0.8605851979345954
High-Risk,1569,loss,220,3,1.3636363636363635,1.1235955056179776
High-Risk,1569,win,47,0,0,1.1235955056179776
High-Risk,1570,loss,51,1,1.9607843137254901,1.4925373134328357
High-Risk,1570,win,16,0,0,1.4925373134328357
High-Risk,1571,loss,1164,33,2.8350515463917527,2.320675105485232
High-Risk,1571,win,258,0,0,2.320675105485232
High-Risk,1572,loss,36,2,5.555555555555555,5.128205128205128
High-Risk,1572,win,3,0,0,5.128205128205128
High-Risk,1573,loss,20,1,5,4.761904761904762
High-Risk,1573,win,1,0,0,4.761904761904762
High-Risk,1574,loss,27,1,3.7037037037037033,3.4482758620689653
High-Risk,1574,win,2,0,0,3.4482758620689653
High-Risk,1575,loss,16,1,6.25,5.263157894736842
High-Risk,1575,win,3,0,0,5.263157894736842
High-Risk,1576,loss,681,16,2.3494860499265786,1.809954751131222
High-Risk,1576,win,203,0,0,1.809954751131222
High-Risk,1577,loss,265,9,3.3962264150943398,3.0120481927710845
High-Risk,1577,win,67,1,1.4925373134328357,3.0120481927710845
High-Risk,1578,loss,34,1,2.941176470588235,2.5
High-Risk,1578,win,6,0,0,2.5
High-Risk,1579,loss,52,1,1.9230769230769231,1.5873015873015872
High-Risk,1579,win,11,0,0,1.5873015873015872
High-Risk,1580,loss,632,3,0.4746835443037975,0.36496350364963503
High-Risk,1580,win,190,0,0,0.36496350364963503
High-Risk,1581,loss,3864,89,2.303312629399586,1.850009946290034
High-Risk,1581,win,1163,4,0.34393809114359414,1.850009946290034
High-Risk,1582,loss,8109,86,1.0605500061659885,0.831758034026465
High-Risk,1582,win,2471,2,0.08093889113719142,0.831758034026465
High-Risk,1583,loss,309,5,1.6181229773462782,1.2135922330097086
High-Risk,1583,win,103,0,0,1.2135922330097086
High-Risk,1584,loss,3983,56,1.4059753954305798,1.10803324099723
High-Risk,1584,win,1071,0,0,1.10803324099723
High-Risk,1585,loss,574,22,3.8327526132404177,2.952503209242619
High-Risk,1585,win,205,1,0.4878048780487805,2.952503209242619
High-Risk,1586,loss,24629,322,1.307401843355394,1.0099126813958546
High-Risk,1586,win,7552,3,0.039724576271186446,1.0099126813958546
High-Risk,1587,loss,1618,38,2.3485784919653896,1.8867924528301887
High-Risk,1587,win,449,1,0.22271714922048996,1.8867924528301887
High-Risk,1588,loss,1504,19,1.2632978723404253,1.0638297872340425
High-Risk,1588,win,470,2,0.425531914893617,1.0638297872340425
High-Risk,1589,loss,382,8,2.094240837696335,1.6494845360824744
High-Risk,1589,win,103,0,0,1.6494845360824744
High-Risk,1590,loss,8727,92,1.0541996104044917,0.8404104741684358
High-Risk,1590,win,2577,3,0.11641443538998836,0.8404104741684358
High-Risk,1591,loss,190,3,1.5789473684210527,1.2048192771084338
High-Risk,1591,win,59,0,0,1.2048192771084338
High-Risk,1592,loss,8,1,12.5,12.5
High-Risk,1593,loss,3289,18,0.5472788081483734,0.42036431574030825
High-Risk,1593,win,993,0,0,0.42036431574030825
High-Risk,1594,loss,331,4,1.2084592145015105,0.975609756097561
High-Risk,1594,win,79,0,0,0.975609756097561
High-Risk,1595,loss,10318,118,1.143632486916069,0.9981429897864439
High-Risk,1595,win,2606,11,0.422102839600921,0.9981429897864439
High-Risk,1596,loss,168,2,1.1904761904761905,0.847457627118644
High-Risk,1596,win,68,0,0,0.847457627118644
High-Risk,1597,loss,3036,96,3.1620553359683794,2.378033831821525
High-Risk,1597,win,1043,1,0.09587727708533077,2.378033831821525
High-Risk,1598,loss,542,5,0.9225092250922509,0.6963788300835655
High-Risk,1598,win,176,0,0,0.6963788300835655
High-Risk,1599,loss,4277,59,1.3794715922375496,1.2376716302456003
High-Risk,1599,win,894,5,0.5592841163310962,1.2376716302456003
High-Risk,1600,loss,434,13,2.995391705069124,2.355072463768116
High-Risk,1600,win,118,0,0,2.355072463768116
High-Risk,1601,loss,2238,40,1.7873100983020553,1.4064697609001406
High-Risk,1601,win,606,0,0,1.4064697609001406
High-Risk,1602,loss,8236,488,5.925206410879068,4.553886106473753
High-Risk,1602,win,2546,3,0.1178318931657502,4.553886106473753
High-Risk,1603,loss,1224,38,3.104575163398693,3
High-Risk,1603,win,376,10,2.6595744680851063,3
High-Risk,1604,loss,108526,879,0.8099441608462488,0.6210834533074606
High-Risk,1604,win,35255,14,0.039710679336264355,0.6210834533074606
High-Risk,1605,loss,43,2,4.651162790697675,3.4482758620689653
High-Risk,1605,win,15,0,0,3.4482758620689653
High-Risk,1606,loss,19101,265,1.3873619182241768,1.0715296591322632
High-Risk,1606,win,5630,0,0,1.0715296591322632
High-Risk,1607,loss,69313,610,0.8800657885245191,0.6805605141021064
High-Risk,1607,win,20319,0,0,0.6805605141021064
High-Risk,1608,loss,539,12,2.2263450834879404,1.6713091922005572
High-Risk,1608,win,179,0,0,1.6713091922005572
High-Risk,1609,loss,340,28,8.235294117647058,7.110091743119266
High-Risk,1609,win,96,3,3.125,7.110091743119266
High-Risk,1610,loss,24210,393,1.6232961586121437,1.2761170041787206
High-Risk,1610,win,6900,4,0.057971014492753624,1.2761170041787206
High-Risk,1611,loss,5081,145,2.8537689431214326,2.206320810971974
High-Risk,1611,win,1627,3,0.18438844499078058,2.206320810971974
High-Risk,1612,loss,908,13,1.4317180616740088,1.0924369747899159
High-Risk,1612,win,282,0,0,1.0924369747899159
High-Risk,1613,loss,3436,49,1.4260768335273575,1.0845506861443117
High-Risk,1613,win,1082,0,0,1.0845506861443117
High-Risk,1614,loss,9149,95,1.0383648486173351,0.8186832126852809
High-Risk,1614,win,2455,0,0,0.8186832126852809
High-Risk,1615,loss,14507,217,1.4958295995036879,1.1372487926468298
High-Risk,1615,win,4750,2,0.042105263157894736,1.1372487926468298
High-Risk,1616,loss,346,15,4.335260115606936,3.4722222222222223
High-Risk,1616,win,86,0,0,3.4722222222222223
High-Risk,1617,loss,1143,80,6.99912510936133,5.628002745367193
High-Risk,1617,win,314,2,0.6369426751592357,5.628002745367193
High-Risk,1618,loss,1680,25,1.488095238095238,1.3404825737265416
High-Risk,1618,win,558,5,0.8960573476702508,1.3404825737265416
High-Risk,1619,loss,812,35,4.310344827586207,3.3175355450236967
High-Risk,1619,win,243,0,0,3.3175355450236967
High-Risk,1620,loss,2251,15,0.6663705019991115,0.6181318681318682
High-Risk,1620,win,661,3,0.45385779122541603,0.6181318681318682
High-Risk,1621,loss,806,20,2.481389578163772,1.9848771266540641
High-Risk,1621,win,252,1,0.3968253968253968,1.9848771266540641
High-Risk,1622,loss,63,1,1.5873015873015872,1.1627906976744187
High-Risk,1622,win,23,0,0,1.1627906976744187
High-Risk,1623,loss,56,1,1.7857142857142856,1.5151515151515151
High-Risk,1623,win,10,0,0,1.5151515151515151
High-Risk,1624,loss,55,1,1.8181818181818181,1.4084507042253522
High-Risk,1624,win,16,0,0,1.4084507042253522
High-Risk,1625,loss,2661,45,1.6910935738444193,1.2489592006661114
High-Risk,1625,win,942,0,0,1.2489592006661114
High-Risk,1626,loss,31747,358,1.127665606199011,0.8660410585482354
High-Risk,1626,win,9706,1,0.01030290541932825,0.8660410585482354
High-Risk,1627,loss,4652,65,1.3972484952708513,1.1245527347077866
High-Risk,1627,win,1217,1,0.08216926869350863,1.1245527347077866
High-Risk,1628,loss,84102,505,0.6004613445577989,0.4749330858033759
High-Risk,1628,win,26861,22,0.08190313093332341,0.4749330858033759
High-Risk,1629,loss,719,6,0.8344923504867872,0.6479481641468683
High-Risk,1629,win,207,0,0,0.6479481641468683
High-Risk,1630,loss,696,15,2.1551724137931036,1.6556291390728477
High-Risk,1630,win,210,0,0,1.6556291390728477
High-Risk,1631,loss,2123,37,1.7428167687235046,1.3543191800878478
High-Risk,1631,win,609,0,0,1.3543191800878478
High-Risk,1632,loss,3114,134,4.303147077713552,3.4934497816593884
High-Risk,1632,win,779,2,0.25673940949935814,3.4934497816593884
High-Risk,1633,loss,558,11,1.971326164874552,1.5759312320916905
High-Risk,1633,win,140,0,0,1.5759312320916905
High-Risk,1634,loss,748,6,0.8021390374331552,0.6276150627615062
High-Risk,1634,win,208,0,0,0.6276150627615062
High-Risk,1635,loss,2540,10,0.39370078740157477,0.34375
High-Risk,1635,win,660,1,0.15151515151515152,0.34375
High-Risk,1636,loss,5439,80,1.4708586137157567,1.1548331907613345
High-Risk,1636,win,1575,1,0.06349206349206349,1.1548331907613345
High-Risk,1637,loss,1033,29,2.8073572120038723,2.080344332855093
High-Risk,1637,win,361,0,0,2.080344332855093
High-Risk,1638,loss,33,1,3.0303030303030303,2.2222222222222223
High-Risk,1638,win,12,0,0,2.2222222222222223
High-Risk,1639,loss,55,2,3.6363636363636362,2.73972602739726
High-Risk,1639,win,18,0,0,2.73972602739726
High-Risk,1640,loss,199,7,3.5175879396984926,2.7777777777777777
High-Risk,1640,win,53,0,0,2.7777777777777777
High-Risk,1641,loss,32,5,15.625,13.88888888888889
High-Risk,1641,win,4,0,0,13.88888888888889
High-Risk,1642,loss,11,1,9.090909090909092,8.333333333333332
High-Risk,1642,win,1,0,0,8.333333333333332
High-Risk,1643,loss,6463,64,0.9902522048584248,0.7767686424474187
High-Risk,1643,win,1905,1,0.05249343832020997,0.7767686424474187
High-Risk,1644,loss,7943,279,3.512526753115951,2.751504729148753
High-Risk,1644,win,2524,9,0.35657686212361334,2.751504729148753
High-Risk,1645,loss,4400,70,1.5909090909090908,1.2268878520822533
High-Risk,1645,win,1387,1,0.07209805335255948,1.2268878520822533
High-Risk,1646,loss,25,1,4,3.4482758620689653
High-Risk,1646,win,4,0,0,3.4482758620689653
High-Risk,1647,loss,25029,362,1.4463222661712414,1.129520421854036
High-Risk,1647,win,7020,0,0,1.129520421854036
High-Risk,1648,loss,43,1,2.3255813953488373,1.8181818181818181
High-Risk,1648,win,12,0,0,1.8181818181818181
High-Risk,1649,loss,80,4,5,4.081632653061225
High-Risk,1649,win,18,0,0,4.081632653061225
High-Risk,1650,loss,14,1,7.142857142857142,5.88235294117647
High-Risk,1650,win,3,0,0,5.88235294117647
High-Risk,1651,loss,36836,688,1.867738082310783,1.4439544662085941
High-Risk,1651,win,11919,16,0.13423944961825657,1.4439544662085941
High-Risk,1652,loss,733,50,6.8212824010914055,5.246589716684155
High-Risk,1652,win,220,0,0,5.246589716684155
High-Risk,1653,loss,161,5,3.1055900621118013,2.4271844660194173
High-Risk,1653,win,45,0,0,2.4271844660194173
High-Risk,1654,loss,10,2,20,18.181818181818183
High-Risk,1654,win,1,0,0,18.181818181818183
High-Risk,1655,loss,883,8,0.9060022650056626,0.7943512797881729
High-Risk,1655,win,250,1,0.4,0.7943512797881729
High-Risk,1656,loss,7594,56,0.7374242823281538,0.5899399710204927
High-Risk,1656,win,2068,1,0.04835589941972921,0.5899399710204927
High-Risk,1657,loss,10266,134,1.3052795636080265,1.0242428708275
High-Risk,1657,win,3305,5,0.15128593040847202,1.0242428708275
High-Risk,1658,loss,8049,142,1.7641943098521555,1.342281879194631
High-Risk,1658,win,2530,0,0,1.342281879194631
High-Risk,1659,loss,21444,266,1.2404402163775414,0.9711120459963539
High-Risk,1659,win,7080,11,0.1553672316384181,0.9711120459963539
High-Risk,1660,loss,2248,20,0.8896797153024912,0.6828269033799932
High-Risk,1660,win,681,0,0,0.6828269033799932
High-Risk,1661,loss,6374,138,2.165045497332915,1.644423260247855
High-Risk,1661,win,2018,0,0,1.644423260247855
High-Risk,1662,loss,63,2,3.1746031746031744,2.5
High-Risk,1662,win,17,0,0,2.5
High-Risk,1663,loss,31,2,6.451612903225806,5.128205128205128
High-Risk,1663,win,8,0,0,5.128205128205128
High-Risk,1664,loss,1276,19,1.489028213166144,1.1649294911097487
High-Risk,1664,win,355,0,0,1.1649294911097487
High-Risk,1665,loss,17280,256,1.4814814814814816,1.1350737797956867
High-Risk,1665,win,5626,4,0.07109847138286526,1.1350737797956867
High-Risk,1666,loss,832,8,0.9615384615384616,0.7518796992481203
High-Risk,1666,win,232,0,0,0.7518796992481203
High-Risk,1667,loss,26,1,3.8461538461538463,2.857142857142857
High-Risk,1667,win,9,0,0,2.857142857142857
High-Risk,1668,loss,15,2,13.333333333333334,11.76470588235294
High-Risk,1668,win,2,0,0,11.76470588235294
High-Risk,1669,loss,482,14,2.904564315352697,2.356902356902357
High-Risk,1669,win,112,0,0,2.356902356902357
High-Risk,1670,loss,5392,37,0.6862017804154302,0.6016140865737344
High-Risk,1670,win,1423,4,0.28109627547434995,0.6016140865737344
High-Risk,1671,loss,307,4,1.3029315960912053,1.0752688172043012
High-Risk,1671,win,65,0,0,1.0752688172043012
High-Risk,1672,loss,2421,40,1.6522098306484923,1.2472715933894607
High-Risk,1672,win,786,0,0,1.2472715933894607
High-Risk,1673,loss,173,6,3.4682080924855487,2.7777777777777777
High-Risk,1673,win,43,0,0,2.7777777777777777
High-Risk,1674,loss,896,6,0.6696428571428571,0.5154639175257731
High-Risk,1674,win,268,0,0,0.5154639175257731
High-Risk,1675,loss,2874,46,1.6005567153792624,1.2530645600653774
High-Risk,1675,win,797,0,0,1.2530645600653774
High-Risk,1676,loss,5704,85,1.4901823281907434,1.1626335000675951
High-Risk,1676,win,1693,1,0.05906674542232723,1.1626335000675951
High-Risk,1677,loss,8971,82,0.9140564039683423,0.7529329364384522
High-Risk,1677,win,2451,4,0.1631986944104447,0.7529329364384522
High-Risk,1678,loss,1816,23,1.2665198237885462,0.9334415584415584
High-Risk,1678,win,648,0,0,0.9334415584415584
High-Risk,1679,loss,559,18,3.2200357781753133,2.761627906976744
High-Risk,1679,win,129,1,0.7751937984496124,2.761627906976744
High-Risk,1680,loss,3640,27,0.7417582417582417,0.6344344782323342
High-Risk,1680,win,931,2,0.21482277121374865,0.6344344782323342
High-Risk,1681,loss,652,11,1.687116564417178,1.4722536806342015
High-Risk,1681,win,231,2,0.8658008658008658,1.4722536806342015
High-Risk,1682,loss,4647,124,2.668388207445664,2.759084791386272
High-Risk,1682,win,1297,40,3.084040092521203,2.759084791386272
High-Risk,1683,loss,119,4,3.361344537815126,3.1645569620253164
High-Risk,1683,win,39,1,2.564102564102564,3.1645569620253164
High-Risk,1684,loss,53,0,0,1.5384615384615385
High-Risk,1684,win,12,1,8.333333333333332,1.5384615384615385
High-Risk,1685,loss,2036,71,3.487229862475442,2.666165978220053
High-Risk,1685,win,627,0,0,2.666165978220053
High-Risk,1686,loss,16,1,6.25,5
High-Risk,1686,win,4,0,0,5
High-Risk,1687,loss,479,4,0.8350730688935281,0.6514657980456027
High-Risk,1687,win,135,0,0,0.6514657980456027
High-Risk,1688,loss,6,1,16.666666666666664,11.11111111111111
High-Risk,1688,win,3,0,0,11.11111111111111
High-Risk,1689,loss,1324,26,1.9637462235649545,1.4933946008041357
High-Risk,1689,win,417,0,0,1.4933946008041357
High-Risk,1690,loss,608,38,6.25,4.878048780487805
High-Risk,1690,win,171,0,0,4.878048780487805
High-Risk,1691,loss,342,9,2.631578947368421,2.0737327188940093
High-Risk,1691,win,92,0,0,2.0737327188940093
High-Risk,1692,loss,287,6,2.0905923344947737,1.9498607242339834
High-Risk,1692,win,72,1,1.3888888888888888,1.9498607242339834
High-Risk,1693,loss,250,5,2,1.5015015015015014
High-Risk,1693,win,83,0,0,1.5015015015015014
High-Risk,1694,loss,153,4,2.6143790849673203,1.9230769230769231
High-Risk,1694,win,55,0,0,1.9230769230769231
High-Risk,1695,loss,6457,36,0.557534458726963,0.4304675355733588
High-Risk,1695,win,1906,0,0,0.4304675355733588
High-Risk,1696,loss,30,1,3.3333333333333335,2.3255813953488373
High-Risk,1696,win,13,0,0,2.3255813953488373
High-Risk,1697,loss,4,1,25,25
High-Risk,1698,loss,281,7,2.491103202846975,2.0588235294117645
High-Risk,1698,win,59,0,0,2.0588235294117645
High-Risk,1699,loss,92,5,5.434782608695652,5.405405405405405
High-Risk,1699,win,19,1,5.263157894736842,5.405405405405405
High-Risk,1700,loss,13526,104,0.7688895460594412,0.6017881705639615
High-Risk,1700,win,3922,1,0.025497195308516064,0.6017881705639615
High-Risk,1701,loss,538,16,2.973977695167286,2.295552367288379
High-Risk,1701,win,159,0,0,2.295552367288379
High-Risk,1702,loss,266,21,7.894736842105263,5.982905982905983
High-Risk,1702,win,85,0,0,5.982905982905983
High-Risk,1703,loss,608,14,2.302631578947368,1.8396846254927726
High-Risk,1703,win,153,0,0,1.8396846254927726
High-Risk,1704,loss,16386,234,1.4280483339436105,1.0923902980929456
High-Risk,1704,win,5218,2,0.038328861632809505,1.0923902980929456
High-Risk,1705,loss,22530,30,0.13315579227696406,0.10766131833020767
High-Risk,1705,win,6264,1,0.015964240102171137,0.10766131833020767
High-Risk,1706,loss,7679,89,1.1590050787863004,0.9451609727281677
High-Risk,1706,win,2478,7,0.2824858757062147,0.9451609727281677
High-Risk,1707,loss,8585,87,1.0133954571927781,0.7890961262553802
High-Risk,1707,win,2567,1,0.038955979742890535,0.7890961262553802
High-Risk,1708,loss,176,6,3.4090909090909087,2.4390243902439024
High-Risk,1708,win,70,0,0,2.4390243902439024
High-Risk,1709,loss,360,7,1.9444444444444444,1.7429193899782136
High-Risk,1709,win,99,1,1.0101010101010102,1.7429193899782136
High-Risk,1710,loss,24,1,4.166666666666666,2.941176470588235
High-Risk,1710,win,10,0,0,2.941176470588235
High-Risk,1711,loss,2178,13,0.5968778696051423,0.45646067415730335
High-Risk,1711,win,670,0,0,0.45646067415730335
High-Risk,1712,loss,1459,35,2.3989033584647017,1.9769357495881383
High-Risk,1712,win,362,1,0.2762430939226519,1.9769357495881383
High-Risk,1713,loss,29891,130,0.4349135191194674,0.34893423348251534
High-Risk,1713,win,9658,8,0.08283288465520812,0.34893423348251534
High-Risk,1714,loss,3502,119,3.3980582524271843,2.657436355515855
High-Risk,1714,win,976,0,0,2.657436355515855
High-Risk,1715,loss,407,10,2.457002457002457,1.9120458891013385
High-Risk,1715,win,116,0,0,1.9120458891013385
High-Risk,1716,loss,165,9,5.454545454545454,4.522613065326634
High-Risk,1716,win,34,0,0,4.522613065326634
High-Risk,1717,loss,21801,212,0.9724324572267327,0.747136563876652
High-Risk,1717,win,6574,0,0,0.747136563876652
High-Risk,1718,loss,6157,39,0.6334253694981322,0.4821362343923847
High-Risk,1718,win,1932,0,0,0.4821362343923847
High-Risk,1719,loss,574,13,2.264808362369338,1.766304347826087
