group,id_player,stake,n_round,n_round_total,prop
High-Risk,665,2,15,1636,0.9168704156479218
High-Risk,665,2.5,45,1636,2.750611246943765
High-Risk,665,5,0,1636,0
High-Risk,665,10,0,1636,0
High-Risk,665,15,0,1636,0
High-Risk,665,20,0,1636,0
High-Risk,666,0.25,373,891,41.86307519640853
High-Risk,666,0.5,293,891,32.88439955106622
High-Risk,666,1,0,891,0
High-Risk,666,1.5,225,891,25.252525252525253
High-Risk,666,2,0,891,0
High-Risk,666,2.5,0,891,0
High-Risk,666,5,0,891,0
High-Risk,666,10,0,891,0
High-Risk,666,15,0,891,0
High-Risk,666,20,0,891,0
High-Risk,667,0.25,0,2,0
High-Risk,667,0.5,0,2,0
High-Risk,667,1,0,2,0
High-Risk,667,1.5,0,2,0
High-Risk,667,2,0,2,0
High-Risk,667,2.5,0,2,0
High-Risk,667,5,0,2,0
High-Risk,667,10,0,2,0
High-Risk,667,15,2,2,100
High-Risk,667,20,0,2,0
High-Risk,668,0.25,1,62,1.6129032258064515
High-Risk,668,0.5,0,62,0
High-Risk,668,1,39,62,62.903225806451616
High-Risk,668,1.5,0,62,0
High-Risk,668,2,22,62,35.483870967741936
High-Risk,668,2.5,0,62,0
High-Risk,668,5,0,62,0
High-Risk,668,10,0,62,0
High-Risk,668,15,0,62,0
High-Risk,668,20,0,62,0
High-Risk,669,0.25,203,20610,0.984958757884522
High-Risk,669,0.5,8405,20610,40.781174187287725
High-Risk,669,1,7348,20610,35.65259582726832
High-Risk,669,1.5,1095,20610,5.312954876273653
High-Risk,669,2,2051,20610,9.95147986414362
High-Risk,669,2.5,828,20610,4.017467248908297
High-Risk,669,5,672,20610,3.2605531295487626
High-Risk,669,10,8,20610,0.038816108685104316
High-Risk,669,15,0,20610,0
High-Risk,669,20,0,20610,0
High-Risk,670,0.25,32,82,39.02439024390244
High-Risk,670,0.5,50,82,60.97560975609756
High-Risk,670,1,0,82,0
High-Risk,670,1.5,0,82,0
High-Risk,670,2,0,82,0
High-Risk,670,2.5,0,82,0
High-Risk,670,5,0,82,0
High-Risk,670,10,0,82,0
High-Risk,670,15,0,82,0
High-Risk,670,20,0,82,0
High-Risk,671,0.25,12,1101,1.08991825613079
High-Risk,671,0.5,1086,1101,98.63760217983652
High-Risk,671,1,3,1101,0.2724795640326975
High-Risk,671,1.5,0,1101,0
High-Risk,671,2,0,1101,0
High-Risk,671,2.5,0,1101,0
High-Risk,671,5,0,1101,0
High-Risk,671,10,0,1101,0
High-Risk,671,15,0,1101,0
High-Risk,671,20,0,1101,0
High-Risk,672,0.25,2,5092,0.03927729772191674
High-Risk,672,0.5,0,5092,0
High-Risk,672,1,1,5092,0.01963864886095837
High-Risk,672,1.5,37,5092,0.7266300078554596
High-Risk,672,2,2,5092,0.03927729772191674
High-Risk,672,2.5,660,5092,12.961508248232523
High-Risk,672,5,1881,5092,36.940298507462686
High-Risk,672,10,2282,5092,44.81539670070699
High-Risk,672,15,227,5092,4.457973291437549
High-Risk,672,20,0,5092,0
High-Risk,673,0.25,0,6,0
High-Risk,673,0.5,0,6,0
High-Risk,673,1,0,6,0
High-Risk,673,1.5,0,6,0
High-Risk,673,2,0,6,0
High-Risk,673,2.5,6,6,100
High-Risk,673,5,0,6,0
High-Risk,673,10,0,6,0
High-Risk,673,15,0,6,0
High-Risk,673,20,0,6,0
High-Risk,674,0.25,651,680,95.73529411764706
High-Risk,674,0.5,29,680,4.264705882352941
High-Risk,674,1,0,680,0
High-Risk,674,1.5,0,680,0
High-Risk,674,2,0,680,0
High-Risk,674,2.5,0,680,0
High-Risk,674,5,0,680,0
High-Risk,674,10,0,680,0
High-Risk,674,15,0,680,0
High-Risk,674,20,0,680,0
High-Risk,675,0.25,0,948,0
High-Risk,675,0.5,0,948,0
High-Risk,675,1,35,948,3.691983122362869
High-Risk,675,1.5,24,948,2.5316455696202533
High-Risk,675,2,583,948,61.49789029535865
High-Risk,675,2.5,235,948,24.78902953586498
High-Risk,675,5,71,948,7.489451476793249
High-Risk,675,10,0,948,0
High-Risk,675,15,0,948,0
High-Risk,675,20,0,948,0
High-Risk,676,0.25,0,43,0
High-Risk,676,0.5,13,43,30.23255813953488
High-Risk,676,1,0,43,0
High-Risk,676,1.5,0,43,0
High-Risk,676,2,30,43,69.76744186046511
High-Risk,676,2.5,0,43,0
High-Risk,676,5,0,43,0
High-Risk,676,10,0,43,0
High-Risk,676,15,0,43,0
High-Risk,676,20,0,43,0
High-Risk,677,0.25,238,1603,14.847161572052403
High-Risk,677,0.5,510,1603,31.815346225826573
High-Risk,677,1,409,1603,25.514660012476607
High-Risk,677,1.5,1,1603,0.06238303181534623
High-Risk,677,2,403,1603,25.140361821584527
High-Risk,677,2.5,0,1603,0
High-Risk,677,5,42,1603,2.6200873362445414
High-Risk,677,10,0,1603,0
High-Risk,677,15,0,1603,0
High-Risk,677,20,0,1603,0
High-Risk,678,0.25,21411,39484,54.22702866984095
High-Risk,678,0.5,10013,39484,25.35963934758383
High-Risk,678,1,5358,39484,13.570053692634993
High-Risk,678,1.5,2,39484,0.005065342923715936
High-Risk,678,2,0,39484,0
High-Risk,678,2.5,1626,39484,4.118123796981055
High-Risk,678,5,834,39484,2.112247999189545
High-Risk,678,10,198,39484,0.5014689494478777
High-Risk,678,15,1,39484,0.002532671461857968
High-Risk,678,20,41,39484,0.10383952993617668
High-Risk,679,0.25,123,1005,12.238805970149254
High-Risk,679,0.5,186,1005,18.507462686567163
High-Risk,679,1,515,1005,51.243781094527364
High-Risk,679,1.5,120,1005,11.940298507462686
High-Risk,679,2,50,1005,4.975124378109453
High-Risk,679,2.5,11,1005,1.0945273631840797
High-Risk,679,5,0,1005,0
High-Risk,679,10,0,1005,0
High-Risk,679,15,0,1005,0
High-Risk,679,20,0,1005,0
High-Risk,680,0.25,5171,16848,30.69207027540361
High-Risk,680,0.5,7871,16848,46.71771130104464
High-Risk,680,1,3093,16848,18.358262108262107
High-Risk,680,1.5,463,16848,2.7481006647673314
High-Risk,680,2,199,16848,1.1811490978157644
High-Risk,680,2.5,51,16848,0.30270655270655267
High-Risk,680,5,0,16848,0
High-Risk,680,10,0,16848,0
High-Risk,680,15,0,16848,0
High-Risk,680,20,0,16848,0
High-Risk,681,0.25,53,2196,2.413479052823315
High-Risk,681,0.5,140,2196,6.375227686703097
High-Risk,681,1,1603,2196,72.99635701275045
High-Risk,681,1.5,6,2196,0.273224043715847
High-Risk,681,2,160,2196,7.285974499089254
High-Risk,681,2.5,82,2196,3.7340619307832426
High-Risk,681,5,14,2196,0.6375227686703097
High-Risk,681,10,82,2196,3.7340619307832426
High-Risk,681,15,12,2196,0.546448087431694
High-Risk,681,20,44,2196,2.0036429872495445
High-Risk,682,0.25,6,101,5.9405940594059405
High-Risk,682,0.5,30,101,29.7029702970297
High-Risk,682,1,49,101,48.51485148514851
High-Risk,682,1.5,16,101,15.841584158415841
High-Risk,682,2,0,101,0
High-Risk,682,2.5,0,101,0
High-Risk,682,5,0,101,0
High-Risk,682,10,0,101,0
High-Risk,682,15,0,101,0
High-Risk,682,20,0,101,0
High-Risk,683,0.25,0,209,0
High-Risk,683,0.5,0,209,0
High-Risk,683,1,0,209,0
High-Risk,683,1.5,0,209,0
High-Risk,683,2,19,209,9.090909090909092
High-Risk,683,2.5,0,209,0
High-Risk,683,5,190,209,90.9090909090909
High-Risk,683,10,0,209,0
High-Risk,683,15,0,209,0
High-Risk,683,20,0,209,0
High-Risk,684,0.25,5,1415,0.35335689045936397
High-Risk,684,0.5,45,1415,3.180212014134275
High-Risk,684,1,864,1415,61.0600706713781
High-Risk,684,1.5,1,1415,0.0706713780918728
High-Risk,684,2,383,1415,27.06713780918728
High-Risk,684,2.5,29,1415,2.049469964664311
High-Risk,684,5,88,1415,6.219081272084806
High-Risk,684,10,0,1415,0
High-Risk,684,15,0,1415,0
High-Risk,684,20,0,1415,0
High-Risk,685,0.25,2741,5713,47.97829511640119
High-Risk,685,0.5,1564,5713,27.37615963591808
High-Risk,685,1,1171,5713,20.497111850166288
High-Risk,685,1.5,0,5713,0
High-Risk,685,2,207,5713,3.623315245930334
High-Risk,685,2.5,19,5713,0.3325748293366007
High-Risk,685,5,11,5713,0.1925433222475057
High-Risk,685,10,0,5713,0
High-Risk,685,15,0,5713,0
High-Risk,685,20,0,5713,0
High-Risk,686,0.25,618,1298,47.61171032357473
High-Risk,686,0.5,680,1298,52.38828967642527
High-Risk,686,1,0,1298,0
High-Risk,686,1.5,0,1298,0
High-Risk,686,2,0,1298,0
High-Risk,686,2.5,0,1298,0
High-Risk,686,5,0,1298,0
High-Risk,686,10,0,1298,0
High-Risk,686,15,0,1298,0
High-Risk,686,20,0,1298,0
High-Risk,687,0.25,833,1319,63.153904473085674
High-Risk,687,0.5,56,1319,4.245640636846096
High-Risk,687,1,235,1319,17.81652767247915
High-Risk,687,1.5,0,1319,0
High-Risk,687,2,195,1319,14.783927217589083
High-Risk,687,2.5,0,1319,0
High-Risk,687,5,0,1319,0
High-Risk,687,10,0,1319,0
High-Risk,687,15,0,1319,0
High-Risk,687,20,0,1319,0
High-Risk,688,0.25,76,132,57.57575757575758
High-Risk,688,0.5,8,132,6.0606060606060606
High-Risk,688,1,1,132,0.7575757575757576
High-Risk,688,1.5,7,132,5.303030303030303
High-Risk,688,2,15,132,11.363636363636363
High-Risk,688,2.5,15,132,11.363636363636363
High-Risk,688,5,10,132,7.575757575757576
High-Risk,688,10,0,132,0
High-Risk,688,15,0,132,0
High-Risk,688,20,0,132,0
High-Risk,689,0.25,1833,4182,43.83070301291248
High-Risk,689,0.5,0,4182,0
High-Risk,689,1,1707,4182,40.81779053084649
High-Risk,689,1.5,0,4182,0
High-Risk,689,2,0,4182,0
High-Risk,689,2.5,408,4182,9.75609756097561
High-Risk,689,5,234,4182,5.5954088952654235
High-Risk,689,10,0,4182,0
High-Risk,689,15,0,4182,0
High-Risk,689,20,0,4182,0
High-Risk,690,0.25,5527,9715,56.89140504374678
High-Risk,690,0.5,1964,9715,20.216160576428205
High-Risk,690,1,2224,9715,22.892434379825012
High-Risk,690,1.5,0,9715,0
High-Risk,690,2,0,9715,0
High-Risk,690,2.5,0,9715,0
High-Risk,690,5,0,9715,0
High-Risk,690,10,0,9715,0
High-Risk,690,15,0,9715,0
High-Risk,690,20,0,9715,0
High-Risk,691,0.25,0,112,0
High-Risk,691,0.5,0,112,0
High-Risk,691,1,112,112,100
High-Risk,691,1.5,0,112,0
High-Risk,691,2,0,112,0
High-Risk,691,2.5,0,112,0
High-Risk,691,5,0,112,0
High-Risk,691,10,0,112,0
High-Risk,691,15,0,112,0
High-Risk,691,20,0,112,0
High-Risk,692,0.25,0,327,0
High-Risk,692,0.5,0,327,0
High-Risk,692,1,270,327,82.56880733944955
High-Risk,692,1.5,0,327,0
High-Risk,692,2,57,327,17.431192660550458
High-Risk,692,2.5,0,327,0
High-Risk,692,5,0,327,0
High-Risk,692,10,0,327,0
High-Risk,692,15,0,327,0
High-Risk,692,20,0,327,0
High-Risk,693,0.25,4027,8019,50.21823169971318
High-Risk,693,0.5,3767,8019,46.97593216111734
High-Risk,693,1,211,8019,2.6312507793989277
High-Risk,693,1.5,14,8019,0.17458535977054496
High-Risk,693,2,0,8019,0
High-Risk,693,2.5,0,8019,0
High-Risk,693,5,0,8019,0
High-Risk,693,10,0,8019,0
High-Risk,693,15,0,8019,0
High-Risk,693,20,0,8019,0
High-Risk,694,0.25,6,24,25
High-Risk,694,0.5,18,24,75
High-Risk,694,1,0,24,0
High-Risk,694,1.5,0,24,0
High-Risk,694,2,0,24,0
High-Risk,694,2.5,0,24,0
High-Risk,694,5,0,24,0
High-Risk,694,10,0,24,0
High-Risk,694,15,0,24,0
High-Risk,694,20,0,24,0
High-Risk,695,0.25,351,351,100
High-Risk,695,0.5,0,351,0
High-Risk,695,1,0,351,0
High-Risk,695,1.5,0,351,0
High-Risk,695,2,0,351,0
High-Risk,695,2.5,0,351,0
High-Risk,695,5,0,351,0
High-Risk,695,10,0,351,0
High-Risk,695,15,0,351,0
High-Risk,695,20,0,351,0
High-Risk,696,0.25,28,386,7.253886010362693
High-Risk,696,0.5,64,386,16.580310880829018
High-Risk,696,1,102,386,26.42487046632124
High-Risk,696,1.5,0,386,0
High-Risk,696,2,0,386,0
High-Risk,696,2.5,192,386,49.740932642487046
High-Risk,696,5,0,386,0
High-Risk,696,10,0,386,0
High-Risk,696,15,0,386,0
High-Risk,696,20,0,386,0
High-Risk,697,0.25,248,311,79.7427652733119
High-Risk,697,0.5,51,311,16.39871382636656
High-Risk,697,1,12,311,3.858520900321544
High-Risk,697,1.5,0,311,0
High-Risk,697,2,0,311,0
High-Risk,697,2.5,0,311,0
High-Risk,697,5,0,311,0
High-Risk,697,10,0,311,0
High-Risk,697,15,0,311,0
High-Risk,697,20,0,311,0
High-Risk,698,0.25,0,28,0
High-Risk,698,0.5,28,28,100
High-Risk,698,1,0,28,0
High-Risk,698,1.5,0,28,0
High-Risk,698,2,0,28,0
High-Risk,698,2.5,0,28,0
High-Risk,698,5,0,28,0
High-Risk,698,10,0,28,0
High-Risk,698,15,0,28,0
High-Risk,698,20,0,28,0
High-Risk,699,0.25,425,1494,28.447121820615795
High-Risk,699,0.5,602,1494,40.29451137884873
High-Risk,699,1,331,1494,22.155287817938422
High-Risk,699,1.5,0,1494,0
High-Risk,699,2,0,1494,0
High-Risk,699,2.5,0,1494,0
High-Risk,699,5,136,1494,9.103078982597054
High-Risk,699,10,0,1494,0
High-Risk,699,15,0,1494,0
High-Risk,699,20,0,1494,0
High-Risk,700,0.25,0,211,0
High-Risk,700,0.5,0,211,0
High-Risk,700,1,71,211,33.649289099526065
High-Risk,700,1.5,0,211,0
High-Risk,700,2,112,211,53.08056872037915
High-Risk,700,2.5,0,211,0
High-Risk,700,5,28,211,13.270142180094787
High-Risk,700,10,0,211,0
High-Risk,700,15,0,211,0
High-Risk,700,20,0,211,0
High-Risk,701,0.25,0,1843,0
High-Risk,701,0.5,0,1843,0
High-Risk,701,1,1,1843,0.05425935973955508
High-Risk,701,1.5,0,1843,0
High-Risk,701,2,2,1843,0.10851871947911015
High-Risk,701,2.5,0,1843,0
High-Risk,701,5,29,1843,1.5735214324470972
High-Risk,701,10,1674,1843,90.8301682040152
High-Risk,701,15,0,1843,0
High-Risk,701,20,137,1843,7.433532284319046
High-Risk,702,0.25,0,99,0
High-Risk,702,0.5,29,99,29.292929292929294
High-Risk,702,1,70,99,70.70707070707071
High-Risk,702,1.5,0,99,0
High-Risk,702,2,0,99,0
High-Risk,702,2.5,0,99,0
High-Risk,702,5,0,99,0
High-Risk,702,10,0,99,0
High-Risk,702,15,0,99,0
High-Risk,702,20,0,99,0
High-Risk,703,0.25,18116,27588,65.66623169493982
High-Risk,703,0.5,8236,27588,29.85355951863129
High-Risk,703,1,1171,27588,4.244599101058431
High-Risk,703,1.5,0,27588,0
High-Risk,703,2,50,27588,0.18123821951573146
High-Risk,703,2.5,0,27588,0
High-Risk,703,5,15,27588,0.05437146585471945
High-Risk,703,10,0,27588,0
High-Risk,703,15,0,27588,0
High-Risk,703,20,0,27588,0
High-Risk,704,0.25,173,252,68.65079365079364
High-Risk,704,0.5,79,252,31.349206349206348
High-Risk,704,1,0,252,0
High-Risk,704,1.5,0,252,0
High-Risk,704,2,0,252,0
High-Risk,704,2.5,0,252,0
High-Risk,704,5,0,252,0
High-Risk,704,10,0,252,0
High-Risk,704,15,0,252,0
High-Risk,704,20,0,252,0
High-Risk,705,0.25,24,81,29.629629629629626
High-Risk,705,0.5,57,81,70.37037037037037
High-Risk,705,1,0,81,0
High-Risk,705,1.5,0,81,0
High-Risk,705,2,0,81,0
High-Risk,705,2.5,0,81,0
High-Risk,705,5,0,81,0
High-Risk,705,10,0,81,0
High-Risk,705,15,0,81,0
High-Risk,705,20,0,81,0
High-Risk,706,0.25,624,9148,6.821163095758635
High-Risk,706,0.5,1607,9148,17.566681241801486
High-Risk,706,1,1090,9148,11.915172715347618
High-Risk,706,1.5,299,9148,3.2684739833843466
High-Risk,706,2,2259,9148,24.693922168780063
High-Risk,706,2.5,1873,9148,20.474420638390907
High-Risk,706,5,1216,9148,13.292522955837342
High-Risk,706,10,146,9148,1.5959772627896809
High-Risk,706,15,24,9148,0.2623524267599475
High-Risk,706,20,10,9148,0.10931351114997813
High-Risk,707,0.25,1,1288,0.07763975155279502
High-Risk,707,0.5,868,1288,67.3913043478261
High-Risk,707,1,4,1288,0.3105590062111801
High-Risk,707,1.5,0,1288,0
High-Risk,707,2,0,1288,0
High-Risk,707,2.5,0,1288,0
High-Risk,707,5,415,1288,32.22049689440994
High-Risk,707,10,0,1288,0
High-Risk,707,15,0,1288,0
High-Risk,707,20,0,1288,0
High-Risk,708,0.25,53,489,10.838445807770961
High-Risk,708,0.5,308,489,62.985685071574636
High-Risk,708,1,69,489,14.11042944785276
High-Risk,708,1.5,59,489,12.065439672801636
High-Risk,708,2,0,489,0
High-Risk,708,2.5,0,489,0
High-Risk,708,5,0,489,0
High-Risk,708,10,0,489,0
High-Risk,708,15,0,489,0
High-Risk,708,20,0,489,0
High-Risk,709,0.25,0,31,0
High-Risk,709,0.5,1,31,3.225806451612903
High-Risk,709,1,30,31,96.7741935483871
High-Risk,709,1.5,0,31,0
High-Risk,709,2,0,31,0
High-Risk,709,2.5,0,31,0
High-Risk,709,5,0,31,0
High-Risk,709,10,0,31,0
High-Risk,709,15,0,31,0
High-Risk,709,20,0,31,0
High-Risk,710,0.25,0,1473,0
High-Risk,710,0.5,203,1473,13.781398506449424
High-Risk,710,1,939,1473,63.747454175152754
High-Risk,710,1.5,0,1473,0
High-Risk,710,2,327,1473,22.19959266802444
High-Risk,710,2.5,4,1473,0.2715546503733876
High-Risk,710,5,0,1473,0
High-Risk,710,10,0,1473,0
High-Risk,710,15,0,1473,0
High-Risk,710,20,0,1473,0
High-Risk,711,0.25,250,2805,8.9126559714795
High-Risk,711,0.5,951,2805,33.903743315508024
High-Risk,711,1,563,2805,20.071301247771835
High-Risk,711,1.5,0,2805,0
High-Risk,711,2,487,2805,17.36185383244207
High-Risk,711,2.5,0,2805,0
High-Risk,711,5,484,2805,17.254901960784313
High-Risk,711,10,70,2805,2.4955436720142603
High-Risk,711,15,0,2805,0
High-Risk,711,20,0,2805,0
High-Risk,712,0.25,2,5716,0.03498950314905528
High-Risk,712,0.5,2523,5716,44.13925822253324
High-Risk,712,1,2020,5716,35.339398180545835
High-Risk,712,1.5,7,5716,0.1224632610216935
High-Risk,712,2,817,5716,14.293212036389082
High-Risk,712,2.5,77,5716,1.3470958712386283
High-Risk,712,5,234,5716,4.093771868439468
High-Risk,712,10,36,5716,0.6298110566829951
High-Risk,712,15,0,5716,0
High-Risk,712,20,0,5716,0
High-Risk,713,0.25,0,65,0
High-Risk,713,0.5,1,65,1.5384615384615385
High-Risk,713,1,3,65,4.615384615384616
High-Risk,713,1.5,0,65,0
High-Risk,713,2,0,65,0
High-Risk,713,2.5,0,65,0
High-Risk,713,5,40,65,61.53846153846154
High-Risk,713,10,21,65,32.30769230769231
High-Risk,713,15,0,65,0
High-Risk,713,20,0,65,0
High-Risk,714,0.25,5,3837,0.13031013812874642
High-Risk,714,0.5,1,3837,0.026062027625749284
High-Risk,714,1,2531,3837,65.96299192077144
High-Risk,714,1.5,94,3837,2.4498305968204326
High-Risk,714,2,1206,3837,31.430805316653636
High-Risk,714,2.5,0,3837,0
High-Risk,714,5,0,3837,0
High-Risk,714,10,0,3837,0
High-Risk,714,15,0,3837,0
High-Risk,714,20,0,3837,0
High-Risk,715,0.25,0,103,0
High-Risk,715,0.5,0,103,0
High-Risk,715,1,103,103,100
High-Risk,715,1.5,0,103,0
High-Risk,715,2,0,103,0
High-Risk,715,2.5,0,103,0
High-Risk,715,5,0,103,0
High-Risk,715,10,0,103,0
High-Risk,715,15,0,103,0
High-Risk,715,20,0,103,0
High-Risk,716,0.25,337,1285,26.225680933852143
High-Risk,716,0.5,390,1285,30.35019455252918
High-Risk,716,1,399,1285,31.05058365758755
High-Risk,716,1.5,43,1285,3.3463035019455254
High-Risk,716,2,0,1285,0
High-Risk,716,2.5,95,1285,7.392996108949417
High-Risk,716,5,21,1285,1.634241245136187
High-Risk,716,10,0,1285,0
High-Risk,716,15,0,1285,0
High-Risk,716,20,0,1285,0
High-Risk,717,0.25,0,14141,0
High-Risk,717,0.5,98,14141,0.693020295594371
High-Risk,717,1,114,14141,0.8061664663036561
High-Risk,717,1.5,0,14141,0
High-Risk,717,2,0,14141,0
High-Risk,717,2.5,10930,14141,77.29297786578036
High-Risk,717,5,2978,14141,21.05933102326568
High-Risk,717,10,21,14141,0.14850434905593665
High-Risk,717,15,0,14141,0
High-Risk,717,20,0,14141,0
High-Risk,718,0.25,89,12443,0.7152615928634574
High-Risk,718,0.5,287,12443,2.3065177208068794
High-Risk,718,1,1194,12443,9.595756650325486
High-Risk,718,1.5,39,12443,0.3134292373221892
High-Risk,718,2,2438,12443,19.593345656192238
High-Risk,718,2.5,3103,12443,24.937715984891103
High-Risk,718,5,3573,12443,28.714940126979023
High-Risk,718,10,1576,12443,12.665755846660772
High-Risk,718,15,36,12443,0.2893192959897131
High-Risk,718,20,108,12443,0.8679578879691393
High-Risk,719,0.25,32,612,5.228758169934641
High-Risk,719,0.5,309,612,50.49019607843137
High-Risk,719,1,246,612,40.19607843137255
High-Risk,719,1.5,25,612,4.084967320261438
High-Risk,719,2,0,612,0
High-Risk,719,2.5,0,612,0
High-Risk,719,5,0,612,0
High-Risk,719,10,0,612,0
High-Risk,719,15,0,612,0
High-Risk,719,20,0,612,0
High-Risk,720,0.25,531,2257,23.52680549401861
High-Risk,720,0.5,95,2257,4.209127159946832
High-Risk,720,1,876,2257,38.812583074878155
High-Risk,720,1.5,391,2257,17.323881258307487
High-Risk,720,2,0,2257,0
High-Risk,720,2.5,181,2257,8.019494904740807
High-Risk,720,5,183,2257,8.108108108108109
High-Risk,720,10,0,2257,0
High-Risk,720,15,0,2257,0
High-Risk,720,20,0,2257,0
High-Risk,721,0.25,0,2,0
High-Risk,721,0.5,0,2,0
High-Risk,721,1,0,2,0
High-Risk,721,1.5,0,2,0
High-Risk,721,2,2,2,100
High-Risk,721,2.5,0,2,0
High-Risk,721,5,0,2,0
High-Risk,721,10,0,2,0
High-Risk,721,15,0,2,0
High-Risk,721,20,0,2,0
High-Risk,722,0.25,424,3517,12.055729314756896
High-Risk,722,0.5,320,3517,9.09866363377879
High-Risk,722,1,512,3517,14.557861814046062
High-Risk,722,1.5,47,3517,1.3363662212112597
High-Risk,722,2,333,3517,9.46829684390105
High-Risk,722,2.5,943,3517,26.812624395791868
High-Risk,722,5,399,3517,11.344896218367927
High-Risk,722,10,104,3517,2.9570656809781064
High-Risk,722,15,2,3517,0.05686664771111743
High-Risk,722,20,433,3517,12.311629229456923
High-Risk,723,0.25,535,1026,52.14424951267057
High-Risk,723,0.5,238,1026,23.196881091617932
High-Risk,723,1,137,1026,13.352826510721247
High-Risk,723,1.5,91,1026,8.8693957115009745
High-Risk,723,2,22,1026,2.144249512670565
High-Risk,723,2.5,3,1026,0.29239766081871343
High-Risk,723,5,0,1026,0
High-Risk,723,10,0,1026,0
High-Risk,723,15,0,1026,0
High-Risk,723,20,0,1026,0
High-Risk,724,0.25,10,10,100
High-Risk,724,0.5,0,10,0
High-Risk,724,1,0,10,0
High-Risk,724,1.5,0,10,0
High-Risk,724,2,0,10,0
High-Risk,724,2.5,0,10,0
High-Risk,724,5,0,10,0
High-Risk,724,10,0,10,0
High-Risk,724,15,0,10,0
High-Risk,724,20,0,10,0
High-Risk,725,0.25,0,3826,0
High-Risk,725,0.5,1894,3826,49.503397804495556
High-Risk,725,1,1932,3826,50.49660219550445
High-Risk,725,1.5,0,3826,0
High-Risk,725,2,0,3826,0
High-Risk,725,2.5,0,3826,0
High-Risk,725,5,0,3826,0
High-Risk,725,10,0,3826,0
High-Risk,725,15,0,3826,0
High-Risk,725,20,0,3826,0
High-Risk,726,0.25,0,103,0
High-Risk,726,0.5,103,103,100
High-Risk,726,1,0,103,0
High-Risk,726,1.5,0,103,0
High-Risk,726,2,0,103,0
High-Risk,726,2.5,0,103,0
High-Risk,726,5,0,103,0
High-Risk,726,10,0,103,0
High-Risk,726,15,0,103,0
High-Risk,726,20,0,103,0
High-Risk,727,0.25,0,1309,0
High-Risk,727,0.5,65,1309,4.965622612681436
High-Risk,727,1,233,1309,17.79984721161192
High-Risk,727,1.5,147,1309,11.229946524064172
High-Risk,727,2,332,1309,25.362872421695954
High-Risk,727,2.5,195,1309,14.896867838044308
High-Risk,727,5,274,1309,20.932009167303285
High-Risk,727,10,43,1309,3.2849503437738727
High-Risk,727,15,17,1309,1.2987012987012987
High-Risk,727,20,3,1309,0.2291825821237586
High-Risk,728,0.25,0,484,0
High-Risk,728,0.5,0,484,0
High-Risk,728,1,0,484,0
High-Risk,728,1.5,0,484,0
High-Risk,728,2,0,484,0
High-Risk,728,2.5,0,484,0
High-Risk,728,5,484,484,100
High-Risk,728,10,0,484,0
High-Risk,728,15,0,484,0
High-Risk,728,20,0,484,0
High-Risk,729,0.25,0,984,0
High-Risk,729,0.5,1,984,0.10162601626016261
High-Risk,729,1,29,984,2.9471544715447155
High-Risk,729,1.5,111,984,11.28048780487805
High-Risk,729,2,345,984,35.0609756097561
High-Risk,729,2.5,491,984,49.89837398373984
High-Risk,729,5,7,984,0.7113821138211381
High-Risk,729,10,0,984,0
High-Risk,729,15,0,984,0
High-Risk,729,20,0,984,0
High-Risk,730,0.25,0,5468,0
High-Risk,730,0.5,87,5468,1.5910753474762254
High-Risk,730,1,5140,5468,94.00146305779077
High-Risk,730,1.5,241,5468,4.407461594732992
High-Risk,730,2,0,5468,0
High-Risk,730,2.5,0,5468,0
High-Risk,730,5,0,5468,0
High-Risk,730,10,0,5468,0
High-Risk,730,15,0,5468,0
High-Risk,730,20,0,5468,0
High-Risk,731,0.25,236,578,40.830449826989614
High-Risk,731,0.5,301,578,52.07612456747405
High-Risk,731,1,41,578,7.093425605536333
High-Risk,731,1.5,0,578,0
High-Risk,731,2,0,578,0
High-Risk,731,2.5,0,578,0
High-Risk,731,5,0,578,0
High-Risk,731,10,0,578,0
High-Risk,731,15,0,578,0
High-Risk,731,20,0,578,0
High-Risk,732,0.25,0,25780,0
High-Risk,732,0.5,0,25780,0
High-Risk,732,1,63,25780,0.2443754848719938
High-Risk,732,1.5,47,25780,0.18231186966640806
High-Risk,732,2,10,25780,0.038789759503491075
High-Risk,732,2.5,3548,25780,13.762606671838634
High-Risk,732,5,10840,25780,42.04809930178433
High-Risk,732,10,7145,25780,27.715283165244376
High-Risk,732,15,110,25780,0.42668735453840184
High-Risk,732,20,4017,25780,15.581846392552364
High-Risk,733,0.25,323,32662,0.9889167840303716
High-Risk,733,0.5,788,32662,2.4125895536096995
High-Risk,733,1,4656,32662,14.255097667013656
High-Risk,733,1.5,1569,32662,4.803747474128958
High-Risk,733,2,3497,32662,10.706631559610557
High-Risk,733,2.5,5255,32662,16.089033127181434
High-Risk,733,5,9024,32662,27.628436715449144
High-Risk,733,10,4394,32662,13.45294225705713
High-Risk,733,15,311,32662,0.9521768415896149
High-Risk,733,20,2845,32662,8.710428020329434
High-Risk,734,0.25,810,13477,6.010239667581806
High-Risk,734,0.5,1259,13477,9.341841656154932
High-Risk,734,1,1197,13477,8.88179861987089
High-Risk,734,1.5,1595,13477,11.834978110855532
High-Risk,734,2,4,13477,0.029680195889292868
High-Risk,734,2.5,2111,13477,15.663723380574313
High-Risk,734,5,4233,13477,31.409067299844178
High-Risk,734,10,1723,13477,12.784744379312905
High-Risk,734,15,6,13477,0.0445202938339393
High-Risk,734,20,539,13477,3.999406396082214
