group,id_player,prev_outcome,n_round,rt_mean,rt_z_mean
High-Risk,573,win,10,501,-0.05488505638640334
High-Risk,574,loss,562,241.4608540925267,-0.05169018350468274
High-Risk,574,win,173,296.4393063583815,0.1679183995932469
High-Risk,575,loss,84,555.3214285714286,-0.07150367139160463
High-Risk,575,win,25,589.6,0.24025233587579373
High-Risk,576,loss,8253,591.6690900278686,0.008068071646784464
High-Risk,576,win,2258,577.6093888396812,-0.029488837600049868
High-Risk,577,loss,252,863.547619047619,-0.07732521284442587
High-Risk,577,win,94,931.5425531914893,0.20729737911484314
High-Risk,578,loss,6,571.5,0.03764622141282076
High-Risk,578,win,1,533,-0.2258773284769248
High-Risk,579,loss,275,368.83272727272725,-0.06318295551952469
High-Risk,579,win,77,434.3766233766234,0.22565341256973073
High-Risk,580,loss,53,552.0943396226415,0.0804977184432637
High-Risk,580,win,20,502.4,-0.21331895387464783
High-Risk,581,loss,231,318.0779220779221,-0.04341523878454239
High-Risk,581,win,68,367.4117647058824,0.14748411998866645
High-Risk,582,loss,172,747.6627906976744,-0.12053241922364762
High-Risk,582,win,52,942.6153846153846,0.39868415589360323
High-Risk,583,loss,23,1366.2608695652175,-0.12892690142491164
High-Risk,583,win,8,1568.375,0.3706648415966202
High-Risk,584,loss,8038,532.8334162727047,-0.06831442087237506
High-Risk,584,win,2440,621.1913934426229,0.22504562089022628
High-Risk,585,loss,31,1188.3225806451612,-0.08659837946962815
High-Risk,585,win,11,1394.909090909091,0.2440499785053162
High-Risk,586,loss,36,394.80555555555554,-0.28785361521211034
High-Risk,586,win,7,1018.1428571428571,1.4803900210908534
High-Risk,587,loss,395,273.27594936708863,-0.038896080556530516
High-Risk,587,win,134,313.5149253731343,0.1146563568643997
High-Risk,588,loss,4304,644.8975371747212,-0.0199775652647556
High-Risk,588,win,1452,675.0282369146006,0.05921724579855887
High-Risk,589,loss,2550,467.7901960784314,-0.06130621173070919
High-Risk,589,win,778,540.5437017994859,0.2009393829219905
High-Risk,590,loss,80,400.875,-0.01289037657240901
High-Risk,590,win,11,415.54545454545456,0.09374819325388359
High-Risk,591,loss,5654,741.8738945879023,-0.06444154104983423
High-Risk,591,win,1938,823.859649122807,0.18800437208243648
High-Risk,592,loss,8,894,-0.3058580530561705
High-Risk,592,win,4,1382.75,0.6117161061123404
High-Risk,593,loss,179,310.2625698324022,-0.023298297795845264
High-Risk,593,win,56,321.23214285714283,0.07447134474029095
High-Risk,594,loss,3617,570.2568426873099,-0.04832744882868498
High-Risk,594,win,968,638.2272727272727,0.18057890745181146
High-Risk,595,loss,459,189.81045751633988,-0.07506926267791049
High-Risk,595,win,136,242.74264705882354,0.253358761537948
High-Risk,596,loss,21,513.1428571428571,0.023435198109756673
High-Risk,596,win,1,488,-0.4921391603048903
High-Risk,597,loss,6872,341.1408614668219,-0.12430689163013064
High-Risk,597,win,1915,491.442819843342,0.4460767411395602
High-Risk,598,loss,3471,386.06078939786806,-0.07300499056225666
High-Risk,598,win,1066,491.1529080675422,0.2377113717088114
High-Risk,599,loss,187,484.14973262032083,-0.13535252012704654
High-Risk,599,win,55,613.3454545454546,0.4601985684319581
High-Risk,600,loss,2582,587.0538342370255,-0.1265220980973313
High-Risk,600,win,849,706.9116607773851,0.3847821640604343
High-Risk,601,loss,3,835.6666666666666,-0.4986913184783563
High-Risk,601,win,1,1642,1.4960739554350688
High-Risk,602,loss,16954,488.8498289489206,-0.1714165824864797
High-Risk,602,win,5663,591.3176761433868,0.5131903124626132
High-Risk,603,loss,102,701.0098039215686,-0.07406221322514712
High-Risk,603,win,31,800.7096774193549,0.24368857254725793
High-Risk,604,loss,19,194.8421052631579,0.044872553168677734
High-Risk,604,win,2,157.5,-0.4262892551024373
High-Risk,605,loss,5,758.6,-0.3235217663685189
High-Risk,605,win,3,919.6666666666666,0.5392029439475317
High-Risk,606,loss,2069,530.4253262445626,-0.03326063917600553
High-Risk,606,win,771,551.3281452658885,0.08925585273042161
High-Risk,607,loss,5907,547.7027255798206,-0.08529436138971207
High-Risk,607,win,1875,618.5205333333333,0.26871135612214964
High-Risk,608,loss,1335,612.1168539325843,-0.014516444194028536
High-Risk,608,win,350,641.5057142857142,0.05536986571150911
High-Risk,609,loss,326,625.2116564417178,-0.05501590239394317
High-Risk,609,win,118,707.4915254237288,0.15199308627479227
High-Risk,610,loss,22655,259.5028029132642,-0.03558191206647711
High-Risk,610,win,6738,283.7678836449985,0.11963612613031158
High-Risk,611,loss,11,368.72727272727275,0.07445654889132088
High-Risk,611,win,2,204.5,-0.4095110189022648
High-Risk,612,loss,20,507.05,-0.0779441609079236
High-Risk,612,win,6,553.5,0.2598138696930803
High-Risk,613,loss,5106,519.7593027810419,-0.09252242520607348
High-Risk,613,win,1563,609.7076135636596,0.3022517614217593
High-Risk,614,loss,347,719.0086455331412,-0.05249358688141793
High-Risk,614,win,118,825.9237288135594,0.15436673430383083
High-Risk,615,loss,18280,506.5456236323851,-0.030705229556233487
High-Risk,615,win,5848,545.6287619699042,0.09598009512447744
High-Risk,616,loss,1322,494.5552193645991,-0.10245993898212578
High-Risk,616,win,316,544.4272151898734,0.4286456940961091
High-Risk,617,loss,77,672.7922077922078,-0.06977863447538585
High-Risk,617,win,19,747.5263157894736,0.2827870976107733
High-Risk,618,loss,60,578.8833333333333,-0.14382954653863528
High-Risk,618,win,13,695.0769230769231,0.6638286763321612
High-Risk,619,loss,53457,597.2570103073498,-0.005373690758489666
High-Risk,619,win,15442,604.5130164486466,0.018602602439876596
High-Risk,620,loss,10,292,-0.154677080058628
High-Risk,620,win,2,407,0.7733854002931392
High-Risk,621,loss,1172,225.6168941979522,-0.0475316909165431
High-Risk,621,win,343,263.77842565597666,0.16241149199471883
High-Risk,622,loss,727,568.7207702888584,-0.029734119763701806
High-Risk,622,win,218,606.2614678899082,0.09915919756060151
High-Risk,623,loss,152,446.67763157894734,-0.1289709321111782
High-Risk,623,win,28,642.7857142857143,0.7001279171749671
High-Risk,624,loss,180,587.05,0.019937553262947674
High-Risk,624,win,50,567.18,-0.07177519174661075
High-Risk,625,loss,36586,487.7646914120155,0.032010188663170167
High-Risk,625,win,12122,461.4971126876753,-0.09661151315218187
High-Risk,626,loss,39,651.9487179487179,0.03454742069144423
High-Risk,626,win,16,619.9375,-0.0842093379353952
High-Risk,627,loss,448,955.4620535714286,-0.03425215235772504
High-Risk,627,win,104,1045.5673076923076,0.14754773323327658
High-Risk,628,loss,2708,480.71011816838995,-0.049542667176502735
High-Risk,628,win,822,540.3990267639903,0.16321355561310172
High-Risk,629,loss,22748,394.65073852646384,-0.00204956059006354
High-Risk,629,win,7446,397.44184797206555,0.0062615369732429696
High-Risk,630,loss,329,222.88449848024317,0.020201903055956923
High-Risk,630,win,101,211.27722772277227,-0.06580619906346394
High-Risk,631,loss,69,572.3478260869565,-0.3446213941679874
High-Risk,631,win,35,658.0857142857143,0.6793964627883174
High-Risk,632,loss,135,827.2592592592592,0.011659008077676834
High-Risk,632,win,24,789.3333333333334,-0.06558192043693249
High-Risk,633,loss,125,532.848,-0.06431690098568665
High-Risk,633,win,41,610.8536585365854,0.1960881127612391
High-Risk,634,loss,21686,210.79913308125057,-0.1044434832994391
High-Risk,634,win,6999,277.9195599371339,0.3236121415676005
High-Risk,635,loss,7,1009.5714285714286,2.3759516179896625e-17
High-Risk,636,loss,1874,643.1419423692636,-0.02388992826602796
High-Risk,636,win,584,674.9537671232877,0.07666048899064447
High-Risk,637,loss,37,187.56756756756758,-0.22903464195966045
High-Risk,637,win,13,419.6923076923077,0.6518678271159569
High-Risk,638,loss,609,508.0853858784893,-0.07831955253927829
High-Risk,638,win,196,609.8520408163265,0.24335003824704332
High-Risk,639,loss,198,505.44444444444446,0.0340425869037143
High-Risk,639,win,54,482.962962962963,-0.12482281864695333
High-Risk,640,loss,15,641.8,-0.024562196847063813
High-Risk,640,win,4,661.75,0.09210823817648936
High-Risk,641,loss,32,733.25,-0.005600522734169101
High-Risk,641,win,3,751,0.05973890916446927
High-Risk,642,loss,66,568.3030303030303,0.047851619615277265
High-Risk,642,win,16,501.1875,-0.19738793091301945
High-Risk,643,loss,74,321.5135135135135,-0.07189045102641611
High-Risk,643,win,21,415.14285714285717,0.25332825599784714
High-Risk,644,loss,110,240.73636363636365,0.03005533167084062
High-Risk,644,win,41,221.8048780487805,-0.08063625570225555
High-Risk,645,loss,7,270.7142857142857,-0.3370949920551839
High-Risk,645,win,1,619,2.3596649443862874
High-Risk,646,loss,546,338.4120879120879,0.010717697430709437
High-Risk,646,win,172,333.55232558139534,-0.034022458123065306
High-Risk,647,loss,22,1454.590909090909,0.10557308844485558
High-Risk,647,win,5,952.2,-0.46452158915736513
High-Risk,648,loss,493,498.19066937119675,-0.07493813618547496
High-Risk,648,win,133,657.2330827067669,0.2777782040559339
High-Risk,649,loss,45791,301.8551243694176,-0.03222247215141114
High-Risk,649,win,13537,325.2586983822117,0.10899750478579144
High-Risk,650,loss,11,713.8181818181819,-0.2951243255330295
High-Risk,650,win,3,1071.6666666666667,1.0821225269544414
High-Risk,651,loss,65,427.53846153846155,-0.11350974229706866
High-Risk,651,win,10,585.2,0.7378133249309463
High-Risk,652,loss,383,409.3942558746736,-0.11736386616268922
High-Risk,652,win,126,491.05555555555554,0.3567488947643649
High-Risk,653,loss,11,354.09090909090907,-0.17252569538343562
High-Risk,653,win,2,795,0.9488913246088962
High-Risk,654,loss,821,324.9427527405603,-0.057436266310129255
High-Risk,654,win,206,376.0873786407767,0.2289086147602728
High-Risk,655,loss,32482,491.73517640539376,-0.028631996648045513
High-Risk,655,win,10735,518.8040987424313,0.08663479414269336
High-Risk,656,loss,43,310.16279069767444,-0.033157271998529476
High-Risk,656,win,11,333.72727272727275,0.1296147905397052
High-Risk,657,loss,14,152.35714285714286,-0.4885782053347415
High-Risk,657,win,4,409,1.7100237186715952
High-Risk,658,loss,7549,401.6943966088224,-0.09830727343044575
High-Risk,658,win,2450,461.83142857142855,0.30290677841895364
High-Risk,659,loss,40,291.475,-0.014573257159755916
High-Risk,659,win,10,303.8,0.0582930286390237
High-Risk,660,loss,143,294.86713286713285,-0.13856176601187886
High-Risk,660,win,48,466.1458333333333,0.41279859457705576
High-Risk,662,loss,31,634.0322580645161,0.008573336664636682
High-Risk,662,win,6,620,-0.04429557276728986
High-Risk,663,loss,4768,408.9530201342282,-0.03979678898797736
High-Risk,663,win,1399,461.2880629020729,0.13563337376317078
High-Risk,664,loss,1590,198.12893081761007,-0.021824698262427975
High-Risk,664,win,508,216.86220472440945,0.06830958708122144
High-Risk,665,loss,1230,617.3113821138211,-0.04479243876510008
High-Risk,665,win,335,704.5283582089552,0.16446179009275594
High-Risk,666,loss,701,500.09415121255347,-0.17588481033407477
High-Risk,666,win,181,790.1325966850828,0.681189237813185
High-Risk,667,loss,1,1071,NA
High-Risk,668,loss,50,497.18,-0.19022035547594185
High-Risk,668,win,10,615.9,0.9511017773797074
High-Risk,669,loss,15476,413.5114370638408,-0.019487292983262343
High-Risk,669,win,4882,438.5460876689881,0.06177495825665074
High-Risk,670,loss,66,609.8939393939394,-0.16617491011910848
High-Risk,670,win,13,842.2307692307693,0.8436572359893201
High-Risk,671,loss,830,495.79759036144577,-0.005000390109888214
High-Risk,671,win,266,500.20676691729324,0.0156027210195765
High-Risk,672,loss,3712,504.1460129310345,-0.0455199531787862
High-Risk,672,win,1336,559.3690119760479,0.12647460044884248
High-Risk,673,loss,5,852.2,-1.4435067724472007e-16
High-Risk,674,loss,508,310.56102362204723,0.011761024738867629
High-Risk,674,win,161,293.1055900621118,-0.03710932029406694
High-Risk,675,loss,720,573.6958333333333,-0.04608753008884577
High-Risk,675,win,202,648.980198019802,0.16427238447509337
High-Risk,676,loss,37,603.8648648648649,-0.08004740642404302
High-Risk,676,win,4,820.25,0.7404385094223972
High-Risk,677,loss,1210,575.9570247933884,-0.11609099599911922
High-Risk,677,win,355,712.0647887323944,0.3956904370674199
High-Risk,678,loss,30245,507.4335592659944,-0.05534025389927951
High-Risk,678,win,8911,575.8947368421053,0.18783144194632523
High-Risk,679,loss,796,375.36683417085425,-0.10592340199109145
High-Risk,679,win,199,441.1356783919598,0.4236936079643656
High-Risk,680,loss,12418,431.13158318569816,-0.07602435662068002
High-Risk,680,win,4156,511.1029836381136,0.2271584361202128
High-Risk,681,loss,1631,576.1275291232373,-0.023912800455192916
High-Risk,681,win,526,601.1482889733841,0.07414786605022805
High-Risk,682,loss,81,380.6296296296296,0.026176357983173845
High-Risk,682,win,17,307.1764705882353,-0.1247226468610051
High-Risk,683,loss,154,791.6233766233767,-0.011714900750945056
High-Risk,683,win,50,803.74,0.03608189431291024
High-Risk,684,loss,1084,440.02583025830256,-0.10430358588037245
High-Risk,684,win,309,498.40453074433657,0.3659064307259672
High-Risk,685,loss,4238,615.3704577630958,-0.04044261030780856
High-Risk,685,win,1383,664.7780187997108,0.12393042840527317
High-Risk,686,loss,1015,604.1004926108375,-0.0021372466054101077
High-Risk,686,win,272,607.1433823529412,0.007975387148865224
High-Risk,687,loss,991,556.5963673057518,0.01193105351975285
High-Risk,687,win,320,543.46875,-0.03694898136898484
High-Risk,688,loss,94,1038.2659574468084,-0.01582966943696427
High-Risk,688,win,30,1084.6666666666667,0.04959963090248799
High-Risk,689,loss,3105,484.73075684380035,-0.0327534739448711
High-Risk,689,win,990,516.8363636363637,0.10272680464527763
High-Risk,690,loss,7403,507.9921653383763,-0.05429730420136916
High-Risk,690,win,2125,582.0324705882352,0.18915903200128678
High-Risk,691,loss,82,428.4268292682927,0.007031214540293215
High-Risk,691,win,26,421.03846153846155,-0.022175368934771022
High-Risk,692,loss,239,702.7615062761506,-0.061488730763445194
High-Risk,692,win,79,831.620253164557,0.18602286901852383
High-Risk,693,loss,5839,878.6357252954273,-0.072738928797090735
High-Risk,693,win,1993,977.2072252885098,0.21310717774521512
High-Risk,694,loss,18,639.8888888888889,-0.19396774751401524
High-Risk,694,win,5,1315.4,0.6982838910504549
High-Risk,695,loss,295,244.35593220338984,-0.04345332581972612
High-Risk,695,win,55,317.2181818181818,0.23306783848762183
High-Risk,696,loss,290,389.6620689655172,-0.06886079123121475
High-Risk,696,win,90,421.24444444444447,0.2218847717450261
High-Risk,697,loss,239,595.1506276150627,-0.06115172956092
High-Risk,697,win,63,659.1746031746031,0.23198830738190346
High-Risk,698,loss,23,326.30434782608694,0.04380220131898612
High-Risk,698,win,3,288,-0.33581687677889116
High-Risk,699,loss,1123,312.2048085485307,-0.019215920386671262
High-Risk,699,win,344,340.5581395348837,0.06273104242509274
High-Risk,700,loss,151,695.8344370860927,-0.13516694729941406
High-Risk,700,win,55,851.5818181818182,0.3710947098583919
High-Risk,701,loss,1417,553.9576570218773,-0.12983697434389016
High-Risk,701,win,407,702.7002457002457,0.45203683696632
High-Risk,702,loss,77,334.8961038961039,0.023936004985075796
High-Risk,702,win,19,307.05263157894734,-0.0970038096763602
High-Risk,703,loss,21179,255.40332404740545,-0.03894848406707488
High-Risk,703,win,6001,294.3949341776371,0.13745874755150447
High-Risk,704,loss,194,355.7525773195876,-0.1481850852100512
High-Risk,704,win,53,504.1698113207547,0.5424133307688672
High-Risk,705,loss,58,925.6724137931035,-0.1704884224834521
High-Risk,705,win,20,1317.8,0.494416425202011
High-Risk,706,loss,6931,308.2185831770307,-0.04003749273497566
High-Risk,706,win,2085,363.4997601918465,0.13309345906288544
High-Risk,707,loss,991,448.8920282542886,-0.027207364025129573
High-Risk,707,win,281,491.711743772242,0.09595194928435345
High-Risk,708,loss,392,411.2908163265306,-0.1775070003147751
High-Risk,708,win,85,704.1058823529412,0.8186205190987278
High-Risk,709,loss,20,494.75,-0.25644918009155826
High-Risk,709,win,9,882.6666666666666,0.5698870668701292
High-Risk,710,loss,1087,279.10671573137074,-0.0715739051814307
High-Risk,710,win,367,362.67029972752044,0.21199137583709843
High-Risk,711,loss,2201,747.5624716038164,-0.04895757500561623
High-Risk,711,win,569,820.9841827768014,0.18937719259641708
High-Risk,712,loss,4282,499.32998598785616,-0.027440707881245776
High-Risk,712,win,1336,520.5142215568862,0.08794993349363417
High-Risk,713,loss,56,421.2142857142857,0.009026521548788484
High-Risk,713,win,7,411.14285714285717,-0.07221217239030626
High-Risk,714,loss,2883,346.7436697884148,-0.24941317822564033
High-Risk,714,win,892,483.6670403587444,0.8061190502517056
High-Risk,715,loss,79,415.0253164556962,0.031345058459328515
High-Risk,715,win,21,329.0952380952381,-0.11791712468033122
High-Risk,716,loss,988,302.2074898785425,-0.015793145199124874
High-Risk,716,win,276,321.7391304347826,0.05653488208962107
High-Risk,717,loss,10338,464.7853550009673,-0.00339263282390682
High-Risk,717,win,3126,468.03326935380676,0.011219781872535953
High-Risk,718,loss,9282,285.4082094376212,-0.03687605026127668
High-Risk,718,win,2863,328.2783793223891,0.11955413849988486
High-Risk,719,loss,481,585.3575883575884,-0.05425784429566326
High-Risk,719,win,122,667.7459016393443,0.2139182221820819
High-Risk,720,loss,1756,394.3228929384966,0.016461017862732654
High-Risk,720,win,481,381.67359667359665,-0.06009469307060004
High-Risk,721,loss,1,1312,NA
High-Risk,722,loss,2546,607.4862529457973,0.004362686337561306
High-Risk,722,win,876,602.9908675799087,-0.012679679697980404
High-Risk,723,loss,754,400.9336870026525,0.008907310256111087
High-Risk,723,win,250,396.416,-0.026864447732430602
High-Risk,724,loss,9,1666.2222222222222,4.0067293618742085e-17
High-Risk,725,loss,2901,777.9686315063772,-0.047829538972031224
High-Risk,725,win,855,855.8678362573099,0.16228478661738252
High-Risk,726,loss,82,554.8048780487804,-0.002198886951796174
High-Risk,726,win,20,558.3,0.009015436502364183
High-Risk,727,loss,972,253.95267489711935,-0.08400724703517932
High-Risk,727,win,312,332.39102564102564,0.261714884994212
High-Risk,728,loss,368,517.4402173913044,-0.04413852662765973
High-Risk,728,win,103,546.1553398058253,0.15769881358231663
High-Risk,729,loss,742,614.4123989218328,-0.1326270923650006
High-Risk,729,win,225,744.4622222222222,0.43737467793258067
High-Risk,730,loss,4198,302.2758456407813,-0.014409227546755223
High-Risk,730,win,1189,316.6896551724138,0.0508746318261381
High-Risk,731,loss,425,588.3741176470588,0.001213486244930448
High-Risk,731,win,136,587.1985294117648,-0.003792144515408217
High-Risk,732,loss,19585,815.6190451876436,-0.050868987489440076
High-Risk,732,win,5788,872.1876295784382,0.17212666205609672
High-Risk,733,loss,24285,476.99332921556515,-0.07633199910051823
High-Risk,733,win,8083,546.0757144624521,0.2293359641415423
High-Risk,734,loss,10112,301.51473496835445,-0.04686987169500333
High-Risk,734,win,3236,330.56644004944377,0.14646110710132101
High-Risk,735,loss,1123,688.4924309884238,-0.11272288860129591
High-Risk,735,win,359,842.9610027855153,0.35261226712884436
High-Risk,736,loss,195,312.52307692307693,-0.06581058940665503
High-Risk,736,win,68,431.5735294117647,0.1887215431514371
High-Risk,737,loss,260,698.3923076923077,-0.008392846987630766
High-Risk,737,win,67,711.0895522388059,0.032569256966925746
High-Risk,738,loss,54,453.2962962962963,-0.15111767894080697
High-Risk,738,win,12,786.3333333333334,0.680029555233631
High-Risk,739,loss,17,414.2352941176471,0.06300808588684319
High-Risk,739,win,4,139,-0.26778436501908337
High-Risk,740,loss,13144,273.4408094948265,-0.02998820902876588
High-Risk,740,win,4206,297.0294816928198,0.09371493568095554
High-Risk,741,loss,1264,551.5814873417721,-0.08338086906469347
High-Risk,741,win,431,618.3039443155452,0.2445322934983127
High-Risk,742,loss,32016,418.75499750124936,-0.005016219323465296
High-Risk,742,win,10044,422.9099960175229,0.015989573661894012
High-Risk,743,loss,19865,374.73611880191294,-0.11280447004643446
High-Risk,743,win,6783,460.22983930414273,0.33036426322754253
High-Risk,744,loss,1400,487.99285714285713,-0.04659503220408306
High-Risk,744,win,423,517.9125295508275,0.15421523660925868
High-Risk,745,loss,62,500.3709677419355,0.0049508229639240176
High-Risk,745,win,13,495.0769230769231,-0.023611617212560315
High-Risk,746,loss,1188,667.3005050505051,-0.07125536310156153
High-Risk,746,win,205,856.4439024390244,0.412933518851976
High-Risk,747,loss,106,949.377358490566,-0.14332319703391122
High-Risk,747,win,15,1659.4,1.0128172590396383
High-Risk,748,loss,169,410.3313609467456,-0.05716327380751652
High-Risk,748,win,53,443.9056603773585,0.18227534478245802
High-Risk,749,loss,1047,766.4087870105062,-0.055760867244798784
High-Risk,749,win,316,819.2183544303797,0.18475198735855766
High-Risk,750,loss,3009,458.42539049518115,-0.06755260623202027
High-Risk,750,win,958,513.1858037578288,0.21217723606696084
High-Risk,751,loss,362,500.8370165745856,0.00426484985442435
High-Risk,751,win,107,495.89719626168227,-0.014428744367304801
High-Risk,752,loss,16,683.8125,-0.060118505700083494
High-Risk,752,win,4,786.5,0.24047402280033373
High-Risk,753,loss,4974,549.8576598311219,-0.06645191869630736
High-Risk,753,win,1478,685.8247631935047,0.22363453558554297
High-Risk,754,loss,172,807.1337209302326,-0.1427225286793387
High-Risk,754,win,44,1027.7727272727273,0.5579153393828697
High-Risk,755,loss,597,452.59966499162476,-0.009812629640376904
High-Risk,755,win,194,464.79896907216494,0.030196597398479817
High-Risk,756,loss,538,627.4721189591078,-0.15955851426771794
High-Risk,756,win,178,743.814606741573,0.4822611273934392
High-Risk,757,loss,5265,234.72687559354225,-0.02729662983568258
High-Risk,757,win,1557,259.68914579319204,0.09230363268135468
High-Risk,758,loss,5117,393.5184678522572,-0.13155138102987657
High-Risk,758,win,1655,478.2785498489426,0.4067362034621619
High-Risk,759,loss,4003,339.21733699725206,-0.18876132443409235
High-Risk,759,win,1304,566.111963190184,0.5794567344399324
High-Risk,760,loss,271,248.34317343173433,-0.1640925463818462
High-Risk,760,win,78,394.14102564102564,0.570116411147184
High-Risk,761,loss,1173,501.40579710144925,-0.010554194130596788
High-Risk,761,win,376,514.4441489361702,0.032925717327633136
High-Risk,762,loss,945,303.63174603174605,-0.10783149755526499
High-Risk,762,win,293,390.10921501706486,0.3477841815348986
High-Risk,763,loss,528,441.8693181818182,-0.06562321536450254
High-Risk,763,win,174,513.9770114942529,0.19913251558883527
High-Risk,764,loss,486,302.2119341563786,-0.049027993481934394
High-Risk,764,win,102,394.1078431372549,0.23360396894333407
High-Risk,765,loss,11,410.6363636363636,0.03608286956662177
High-Risk,765,win,2,364.5,-0.19845578261642005
High-Risk,766,loss,7834,677.8501404135818,0.026891682677641828
High-Risk,766,win,2740,654.6339416058394,-0.0768866576995058
High-Risk,767,loss,889,606.0303712035995,-0.05676185975697055
High-Risk,767,win,314,688.8630573248407,0.1607047558087476
High-Risk,768,loss,31,438.5806451612903,-0.05695798968677401
High-Risk,768,win,6,525.3333333333334,0.29428294671499905
High-Risk,769,loss,960,712.5229166666667,-0.026192345740294977
High-Risk,769,win,311,746.128617363344,0.08085097077390083
High-Risk,770,loss,170,630.6470588235294,0.007091498116774582
High-Risk,770,win,37,614.3243243243244,-0.03258255891490988
High-Risk,771,loss,8,1065.125,-0.025257952606413364
High-Risk,771,win,1,1121,0.20206362085130952
High-Risk,772,loss,87,402.5287356321839,-0.04206312354728873
High-Risk,772,win,28,464.39285714285717,0.13069613387907542
High-Risk,773,loss,1630,438.5858895705521,-0.0853797558331736
High-Risk,773,win,537,540.9329608938548,0.25916015271521997
High-Risk,774,loss,13641,429.880873836229,-0.011498513160641745
High-Risk,774,win,4453,446.9425106669661,0.035223718397555205
High-Risk,775,loss,728,316.0192307692308,0.012750553526791275
High-Risk,775,win,230,301.94347826086954,-0.04035827377175679
High-Risk,776,loss,550,444.80545454545455,-0.21165023908938368
High-Risk,776,win,162,544.4506172839506,0.718565626538031
High-Risk,777,loss,325,731.603076923077,-0.1216956968943449
High-Risk,777,win,89,913.8426966292135,0.44439439877148496
High-Risk,778,loss,1039,272.8556304138595,-0.0537855643854717
High-Risk,778,win,313,321.2907348242812,0.1785405795415497
High-Risk,779,loss,43,405.5813953488372,-0.06222835908389457
High-Risk,779,win,11,451.54545454545456,0.24325631278249657
High-Risk,780,loss,8,652.75,-0.2957959937321001
High-Risk,780,win,2,822,1.1831839749283994
High-Risk,781,loss,3479,503.1851106639839,-0.12042948868642395
High-Risk,781,win,1210,628.800826446281,0.3462596620992302
High-Risk,782,loss,236,380.4025423728813,-0.08429875859894652
High-Risk,782,win,50,561.38,0.3978901405870279
High-Risk,783,loss,599,509.465776293823,-0.0150902424065308
High-Risk,783,win,122,548.0983606557377,0.07409061640583506
High-Risk,784,loss,12,463,-0.3210421452312495
High-Risk,784,win,6,696.1666666666666,0.6420842904624996
High-Risk,785,loss,4158,347.0444925444925,-0.01410999883083676
High-Risk,785,win,1215,366.7621399176955,0.048287551554419245
High-Risk,786,loss,48023,209.9020052891323,-0.09239630959951299
High-Risk,786,win,17372,259.6446580704582,0.2554195242860587
High-Risk,787,loss,1179,536.2832909245122,-0.11019746865823657
High-Risk,787,win,332,683.7680722891566,0.39133378177126776
High-Risk,788,loss,13119,488.8423660339965,-0.025595278019225034
High-Risk,788,win,4093,521.294649401417,0.08203871300615996
High-Risk,789,loss,245,586.9510204081632,-0.019526375599920407
High-Risk,789,win,90,615.0111111111111,0.05315513357756164
High-Risk,790,loss,26221,479.26120285267535,0.004845887562592741
High-Risk,790,win,8014,475.3032193661093,-0.015855255525174444
High-Risk,791,loss,171,459.9356725146199,-0.07617595775753834
High-Risk,791,win,54,523.074074074074,0.2412238662322044
High-Risk,792,loss,148,399.6216216216216,-0.234809341162578
High-Risk,792,win,40,576.65,0.8687945623015394
High-Risk,793,loss,9429,879.5888217202248,-0.07066692705444905
High-Risk,793,win,3085,980.8437601296597,0.215986533288947
High-Risk,794,loss,230,525.3652173913043,-0.03706982453884195
High-Risk,794,win,65,560.0307692307692,0.13117014836821014
High-Risk,795,loss,2433,419.7899712289355,0.04215101957585553
High-Risk,795,win,761,393.9934296977661,-0.13476140686998228
High-Risk,796,loss,67,267.9850746268657,-0.1261193112706442
High-Risk,796,win,19,363.8421052631579,0.4447365186912186
High-Risk,797,loss,24,707.3333333333334,-0.1322493332786321
High-Risk,797,win,10,803.3,0.31739839986871776
High-Risk,798,loss,1007,642.6087388282026,-0.04557287969702148
High-Risk,798,win,288,710.9861111111111,0.15934683977396108
High-Risk,799,loss,1025,684.819512195122,-0.046028058159263634
High-Risk,799,win,311,781.9742765273312,0.1517001916824607
High-Risk,800,loss,2617,659.7141765380206,-0.0049753027873981415
High-Risk,800,win,913,669.0317634173056,0.01426108148370317
High-Risk,801,loss,92,789.7717391304348,-0.13281760343048596
High-Risk,801,win,20,1080.35,0.6109609757802347
High-Risk,802,loss,209,722.7177033492823,-0.025920380329352847
High-Risk,802,win,44,773.1136363636364,0.12312180656442688
High-Risk,803,loss,2736,656.3048245614035,-0.06015224534151302
High-Risk,803,win,742,741.7277628032346,0.2218012712323167
High-Risk,804,loss,633,267.3349131121643,-0.13695572860292105
High-Risk,804,win,216,359.85185185185185,0.40135637132244856
High-Risk,805,loss,244,214.86065573770492,0.002970342465088632
High-Risk,805,win,82,213.2560975609756,-0.008838580018068897
High-Risk,806,loss,7770,264.05006435006436,-0.07576656398511523
High-Risk,806,win,2105,335.4874109263658,0.2796704048286677
High-Risk,807,loss,575,539.7634782608695,-0.12365598918127965
High-Risk,807,win,147,731.3809523809524,0.48368839305602507
High-Risk,808,loss,373,553.2332439678285,-0.0015512629156610386
High-Risk,808,win,87,555.4827586206897,0.006650816868293234
High-Risk,809,loss,4850,252.38288659793815,-0.02882085844106753
High-Risk,809,win,1498,285.2483311081442,0.0933118581035895
High-Risk,810,loss,559,254.19499105545617,-0.008352567168627412
High-Risk,810,win,156,260.7371794871795,0.02993003235424816
High-Risk,811,loss,3851,418.7138405608933,-0.2507036915922531
High-Risk,811,win,1027,821.2814021421616,0.9400778153084387
