group,id_player,prev_outcome,n_round,rt_mean,rt_z_mean
High-Risk,HR_543,win,309,553.2847896440129,0.0751421942840934
High-Risk,HR_544,loss,943,252.65853658536585,-0.0784923323710482
High-Risk,HR_544,win,285,315.22105263157897,0.2597132260557839
High-Risk,HR_545,loss,182,789.054945054945,-0.06980370587997103
High-Risk,HR_545,win,40,1024.425,0.31760686175386854
High-Risk,HR_546,loss,7,868.7142857142857,1.8116243872109574e-16
High-Risk,HR_547,loss,2637,326.32992036405005,0.008042972115597262
High-Risk,HR_547,win,799,315.51439299123905,-0.026544827870875892
High-Risk,HR_548,loss,42,641.4761904761905,-0.05004189096209765
High-Risk,HR_548,win,17,690.8823529411765,0.12363290708282924
High-Risk,HR_549,loss,3466,527.1754183496827,-0.07367046075397753
High-Risk,HR_549,win,1119,579.9606791778374,0.2281875039975736
High-Risk,HR_55,loss,2902,588.1023432115783,-0.016262931289209387
High-Risk,HR_55,win,845,619.2568047337278,0.055852102486728554
High-Risk,HR_550,loss,13,991.5384615384615,0.06842223677002408
High-Risk,HR_550,win,4,940,-0.2223722695025774
High-Risk,HR_551,loss,388,323.25515463917526,-0.116906330848145
High-Risk,HR_551,win,109,511.42201834862385,0.4161436364135805
High-Risk,HR_552,loss,60710,735.346417394169,-0.013261172855844841
High-Risk,HR_552,win,20410,753.2051445369917,0.039445654290952134
High-Risk,HR_553,loss,9064,472.87511032656664,-0.07064733353059559
High-Risk,HR_553,win,2804,564.6255349500714,0.22836926930146914
High-Risk,HR_554,loss,49,513.5102040816327,0.024732901679816687
High-Risk,HR_554,win,14,496.07142857142856,-0.08656515587935924
High-Risk,HR_555,loss,2246,510.6081923419412,0.0014880363241113203
High-Risk,HR_555,win,772,509.31088082901556,-0.0043291833989038036
High-Risk,HR_556,loss,141,260.5531914893617,-0.04087099506294467
High-Risk,HR_556,win,39,312.3076923076923,0.147764366766031
High-Risk,HR_557,loss,208,552.0817307692307,-0.1141523037019631
High-Risk,HR_557,win,48,708.6041666666666,0.49465998270850675
High-Risk,HR_558,loss,34,213.08823529411765,-0.01741513568569122
High-Risk,HR_558,win,7,220.42857142857142,0.08458780190192865
High-Risk,HR_559,loss,3108,501.479407979408,0.040732303763021734
High-Risk,HR_559,win,1040,450.96153846153845,-0.12172692316872254
High-Risk,HR_56,loss,5008,622.4960063897763,-0.09276735517932758
High-Risk,HR_56,win,1712,718.4567757009346,0.2713661885152288
High-Risk,HR_560,loss,2747,281.7582817619221,-0.0761275389747332
High-Risk,HR_560,win,995,342.3286432160804,0.21017321564180091
High-Risk,HR_561,loss,3571,284.24698963875665,-0.0023041072241086137
High-Risk,HR_561,win,1121,286.5950044603033,0.007339845581883964
High-Risk,HR_562,loss,216,445.3796296296296,-0.08601289127075817
High-Risk,HR_562,win,71,541.3521126760563,0.26167302133075726
High-Risk,HR_563,loss,1426,652.4782608695652,-0.003428965750461777
High-Risk,HR_563,win,422,659.7701421800948,0.011586979052507948
High-Risk,HR_564,loss,568,617.7922535211268,0.0035038615991793555
High-Risk,HR_564,win,147,612.8571428571429,-0.013538730532883504
High-Risk,HR_565,loss,88,527.8181818181819,-0.042043733331972595
High-Risk,HR_565,win,24,557.2083333333334,0.15416035555056565
High-Risk,HR_566,loss,828,449.04347826086956,-0.06859998358447791
High-Risk,HR_566,win,279,495.22222222222223,0.20358704805716046
High-Risk,HR_567,loss,5,800.6,-0.42308801485932157
High-Risk,HR_567,win,4,1615.75,0.528860018574152
High-Risk,HR_568,loss,257,750.7198443579766,-0.035094841753458776
High-Risk,HR_568,win,67,802.2686567164179,0.13461752732296803
High-Risk,HR_569,loss,1572,261.8956743002544,-0.009466764900642237
High-Risk,HR_569,win,472,267.41101694915255,0.031529140728410766
High-Risk,HR_57,loss,9967,314.0970201665496,-0.053080624203598215
High-Risk,HR_57,win,3216,373.0422885572139,0.1645070215911891
High-Risk,HR_570,loss,584,329.00513698630135,-0.13803991342235916
High-Risk,HR_570,win,197,422.507614213198,0.4092147687241511
High-Risk,HR_571,loss,126,437.5238095238095,0.03413015519850945
High-Risk,HR_571,win,32,376.59375,-0.13438748609413106
High-Risk,HR_572,loss,362,471.9779005524862,-0.17166540293479496
High-Risk,HR_572,win,103,620.4466019417475,0.6033288918679199
High-Risk,HR_573,loss,39,524.2051282051282,0.014540308483655385
High-Risk,HR_573,win,10,505.5,-0.056707203086256514
High-Risk,HR_574,loss,562,246.37900355871886,-0.0524177877721255
High-Risk,HR_574,win,173,302.33526011560696,0.17028206201118223
High-Risk,HR_575,loss,84,562.5833333333334,-0.07640097592429126
High-Risk,HR_575,win,25,598.84,0.256707279105619
High-Risk,HR_576,loss,8252,597.0620455647116,0.007989933050074586
High-Risk,HR_576,win,2258,583.1403897254207,-0.029199702183000595
High-Risk,HR_577,loss,252,868.015873015873,-0.07761203231292907
High-Risk,HR_577,win,94,936.2446808510638,0.208066299392108
High-Risk,HR_578,loss,6,575.8333333333334,0.0379414482633518
High-Risk,HR_578,win,1,537,-0.22764868958011306
High-Risk,HR_579,loss,275,373.75272727272727,-0.062946023458223
High-Risk,HR_579,win,77,439,0.2248072266365106
High-Risk,HR_58,loss,191,367.5811518324607,0.006687778706080137
High-Risk,HR_58,win,56,359.9107142857143,-0.02281010237252371
High-Risk,HR_580,loss,53,556.4716981132076,0.08015977798594272
High-Risk,HR_580,win,20,507,-0.212423411662747
High-Risk,HR_581,loss,231,322.68831168831167,-0.04343465748329362
High-Risk,HR_581,win,68,372.04411764705884,0.14755008645060028
High-Risk,HR_582,loss,172,759.2151162790698,-0.11181505112793456
High-Risk,HR_582,win,52,947.7692307692307,0.36984978450009165
High-Risk,HR_583,loss,23,1371.608695652174,-0.1281638022434787
High-Risk,HR_583,win,8,1572.375,0.36847093145000054
High-Risk,HR_584,loss,8038,537.4667827817865,-0.06830395387091132
High-Risk,HR_584,win,2440,625.8266393442623,0.2250111398419605
High-Risk,HR_585,loss,31,1192.967741935484,-0.0865074142570877
High-Risk,HR_585,win,11,1399.2727272727273,0.24379362199724716
High-Risk,HR_586,loss,36,400.1666666666667,-0.2874747867191233
High-Risk,HR_586,win,7,1022.7142857142857,1.4784417602697772
High-Risk,HR_587,loss,395,278.0354430379747,-0.0387734799321232
High-Risk,HR_587,win,134,318.17164179104475,0.11429495950140828
High-Risk,HR_588,loss,4304,650.1995817843866,-0.019952890784228742
High-Risk,HR_588,win,1452,680.305785123967,0.05914410601606047
High-Risk,HR_589,loss,2550,474.49686274509804,-0.06069676374631331
High-Risk,HR_589,win,778,546.487146529563,0.19894183490115502
High-Risk,HR_59,loss,311,239.65273311897107,-0.08537277202191905
High-Risk,HR_59,win,107,268.1214953271028,0.2481395523253903
High-Risk,HR_590,loss,80,405.3625,-0.013124462666235038
High-Risk,HR_590,win,11,420.27272727272725,0.09545063757261912
High-Risk,HR_591,loss,5654,746.8715953307393,-0.06443532565027195
High-Risk,HR_591,win,1938,828.8503611971104,0.18798623902303305
High-Risk,HR_592,loss,8,898.75,-0.30586786625946444
High-Risk,HR_592,win,4,1387.25,0.6117357325189293
High-Risk,HR_593,loss,179,315.16759776536315,-0.022789220788289495
High-Risk,HR_593,win,56,325.89285714285717,0.07284411644828181
High-Risk,HR_594,loss,3617,575.7622338954935,-0.04825526681278412
High-Risk,HR_594,win,968,643.603305785124,0.18030919427876055
High-Risk,HR_595,loss,459,194.281045751634,-0.0751850745686212
High-Risk,HR_595,win,136,247.3308823529412,0.25374962666909673
High-Risk,HR_596,loss,21,517.0952380952381,0.023378422233964552
High-Risk,HR_596,win,1,492,-0.4909468669132741
High-Risk,HR_597,loss,6872,346.19586728754365,-0.12426922161248058
High-Risk,HR_597,win,1915,496.48772845953005,0.4459415618386249
High-Risk,HR_598,loss,3471,391.5401901469317,-0.07295345790008942
High-Risk,HR_598,win,1066,496.59943714821765,0.23754357633321765
High-Risk,HR_599,loss,187,488.4812834224599,-0.13544417259581149
High-Risk,HR_599,win,55,617.8545454545455,0.46051018682576006
High-Risk,HR_6,loss,1586,232.84300126103406,-0.0343537520508443
High-Risk,HR_6,win,526,263.8174904942966,0.10358374667802121
High-Risk,HR_60,loss,2747,569.3895158354569,0.035589589561849516
High-Risk,HR_60,win,744,527.3360215053764,-0.13140403565376427
High-Risk,HR_600,loss,2582,591.9291247095275,-0.12640297074142848
High-Risk,HR_600,win,849,711.6560659599529,0.38441987097098645
High-Risk,HR_601,loss,3,839.3333333333334,-0.49868649308088364
High-Risk,HR_601,win,1,1647,1.496059479242651
High-Risk,HR_602,loss,16954,493.6509378317801,-0.17151412769405747
High-Risk,HR_602,win,5663,596.1691682853611,0.5134823452101446
High-Risk,HR_603,loss,102,705.5098039215686,-0.07395709364846051
High-Risk,HR_603,win,31,805.0645161290323,0.2433426952304191
High-Risk,HR_604,loss,19,199.52631578947367,0.044626184286869854
High-Risk,HR_604,win,2,162.5,-0.4239487507252638
High-Risk,HR_605,loss,5,764.6,-0.3188995402833589
High-Risk,HR_605,win,3,923,0.531499233805598
High-Risk,HR_606,loss,2069,535.4596423392943,-0.03253249991858916
High-Risk,HR_606,win,771,555.8884565499352,0.08730187072835464
High-Risk,HR_607,loss,5907,552.8496698831894,-0.08469404097274723
High-Risk,HR_607,win,1875,623.3525333333333,0.2668201066805418
High-Risk,HR_608,loss,1335,616.7003745318352,-0.014505407838712648
High-Risk,HR_608,win,350,646.0771428571428,0.055327769899089455
High-Risk,HR_609,loss,326,632.6226993865031,-0.05510973701208852
High-Risk,HR_609,win,118,715.1101694915254,0.1522523242876341
High-Risk,HR_61,loss,13406,481.98649858272415,-0.03003081856735778
High-Risk,HR_61,win,3945,507.10747782002534,0.10205149650544913
High-Risk,HR_610,loss,22655,264.4625468991393,-0.03547514850470582
High-Risk,HR_610,win,6738,288.6892252894034,0.11927715781746956
High-Risk,HR_611,loss,11,373.27272727272725,0.07488879911105371
High-Risk,HR_611,win,2,208,-0.4118883951107958
High-Risk,HR_612,loss,20,512.4,-0.07993259495251757
High-Risk,HR_612,win,6,560.1666666666666,0.26644198317505907
High-Risk,HR_613,loss,5106,525.0752056404231,-0.0921415989479873
High-Risk,HR_613,win,1563,614.7773512476008,0.3010076802485105
High-Risk,HR_614,loss,347,723.8242074927954,-0.052421621020806775
High-Risk,HR_614,win,118,830.6271186440678,0.15415510588322026
High-Risk,HR_615,loss,18279,511.1788938125718,-0.030733997046206496
High-Risk,HR_615,win,5847,550.0051308363263,0.09608119240766393
High-Risk,HR_616,loss,1322,499.5582450832073,-0.10271623689513902
High-Risk,HR_616,win,316,549.4050632911392,0.42971792777016926
High-Risk,HR_617,loss,77,680.0649350649351,-0.06744938401571156
High-Risk,HR_617,win,19,752.1052631578947,0.27334750364262145
High-Risk,HR_618,loss,60,583.2,-0.1436891926175682
High-Risk,HR_618,win,13,699.1538461538462,0.6631808890041597
High-Risk,HR_619,loss,54521,603.1689257350379,-0.006106013770561121
High-Risk,HR_619,win,15727,611.4239842309404,0.02116779912155899
High-Risk,HR_62,loss,3052,668.8191349934469,-0.04551832579121138
High-Risk,HR_62,win,971,725.1472708547889,0.14307098899565102
High-Risk,HR_620,loss,10,297,-0.15447757842475737
High-Risk,HR_620,win,2,411,0.772387892123787
High-Risk,HR_621,loss,1172,232.29607508532422,-0.047169652949539
High-Risk,HR_621,win,343,270.17784256559764,0.16117444098209796
High-Risk,HR_622,loss,727,573.6561210453921,-0.029567742241014126
High-Risk,HR_622,win,218,611.0137614678899,0.09860435141842797
High-Risk,HR_623,loss,152,451.0131578947368,-0.1289240811964971
High-Risk,HR_623,win,28,647,0.699873583638127
High-Risk,HR_624,loss,180,592.1388888888889,0.020519692477116155
High-Risk,HR_624,win,50,571.7,-0.07387089291761731
High-Risk,HR_625,loss,36586,493.40244902421693,0.03190451454855796
High-Risk,HR_625,win,12122,467.09288896221744,-0.09629257294782594
High-Risk,HR_626,loss,39,658.5128205128206,0.03363395357423597
High-Risk,HR_626,win,16,627.5,-0.0819827618372003
High-Risk,HR_627,loss,448,961.359375,-0.03461514870073692
High-Risk,HR_627,win,104,1052.423076923077,0.14911140978778953
High-Risk,HR_628,loss,2708,485.70716395864105,-0.0496104368744756
High-Risk,HR_628,win,822,545.4805352798054,0.16343681636992724
High-Risk,HR_629,loss,22748,400.72529453138736,-0.0019834355704699187
High-Risk,HR_629,win,7446,403.4308353478378,0.006059520864497491
High-Risk,HR_63,loss,28667,326.5072034046116,-0.06432326902243526
High-Risk,HR_63,win,8173,432.08821730086873,0.2256154598147747
High-Risk,HR_630,loss,329,227.80243161094225,0.020263601407039422
High-Risk,HR_630,win,101,216.14851485148515,-0.06600717686055427
High-Risk,HR_631,loss,69,576.8550724637681,-0.3460200973531608
High-Risk,HR_631,win,35,662.9428571428572,0.6821539062105164
High-Risk,HR_632,loss,135,832.1703703703704,0.011480256037265745
High-Risk,HR_632,win,24,794.8333333333334,-0.06457644020962013
High-Risk,HR_633,loss,125,543.776,-0.058645022531145445
High-Risk,HR_633,win,41,615.3170731707318,0.17879580039983403
High-Risk,HR_634,loss,21686,216.34533800608688,-0.10423518490929085
High-Risk,HR_634,win,6999,283.5500785826547,0.3229667409548338
High-Risk,HR_635,loss,7,1014.1428571428571,6.740639792367021e-17
High-Risk,HR_636,loss,1874,647.7844183564567,-0.02395418833244482
High-Risk,HR_636,win,584,679.6763698630137,0.07686669338185269
High-Risk,HR_637,loss,37,192.75675675675674,-0.22796681144968584
High-Risk,HR_637,win,13,424.7692307692308,0.6488286172029518
High-Risk,HR_638,loss,609,512.6124794745484,-0.07833488282590262
High-Risk,HR_638,win,196,614.4081632653061,0.24339767163762607
High-Risk,HR_639,loss,198,511.2020202020202,0.035651434723007656
High-Risk,HR_639,win,54,487.4074074074074,-0.13072192731769397
High-Risk,HR_64,loss,32625,227.59705747126438,-0.057574629155640086
High-Risk,HR_64,win,9827,276.52091177368476,0.19114401915159832
High-Risk,HR_640,loss,15,646.2666666666667,-0.024034670165508414
High-Risk,HR_640,win,4,665.75,0.09013001312065708
High-Risk,HR_641,loss,32,737.75,-0.005757004518609226
High-Risk,HR_641,win,3,756,0.061408048198499564
High-Risk,HR_642,loss,66,573.7878787878788,0.047219400924705994
High-Risk,HR_642,win,16,507.5625,-0.19478002881441242
High-Risk,HR_643,loss,74,325.86486486486484,-0.07222120841034024
High-Risk,HR_643,win,21,419.95238095238096,0.25449378201738926
High-Risk,HR_644,loss,110,245.24545454545455,0.02934520658990937
High-Risk,HR_644,win,41,226.5609756097561,-0.07873104207048842
High-Risk,HR_645,loss,7,275,-0.3375557669614906
High-Risk,HR_645,win,1,623,2.3628903687304343
High-Risk,HR_646,loss,546,346.45238095238096,0.014423903823597966
High-Risk,HR_646,win,172,339.08720930232556,-0.0457875086493281
High-Risk,HR_647,loss,22,1458.9545454545455,0.10573138163682308
High-Risk,HR_647,win,5,955.8,-0.46521807920202185
High-Risk,HR_648,loss,493,503.52738336714,-0.0758402422406689
High-Risk,HR_648,win,133,664.3007518796992,0.2811221009372165
High-Risk,HR_649,loss,45791,306.92548754121987,-0.032158875094528944
High-Risk,HR_649,win,13537,330.36204476619633,0.1087823778867975
High-Risk,HR_65,loss,31,681.5483870967741,-0.04349459804154503
High-Risk,HR_65,win,3,751,0.44944417976263584
High-Risk,HR_650,loss,11,718.6363636363636,-0.29465387365058676
High-Risk,HR_650,win,3,1076.3333333333333,1.0803975367188172
High-Risk,HR_651,loss,65,432.04615384615386,-0.11375101896073117
High-Risk,HR_651,win,10,590.1,0.7393816232447525
High-Risk,HR_652,loss,383,414.58746736292426,-0.11667008550352331
High-Risk,HR_652,win,126,495.9047619047619,0.3546400218083283
High-Risk,HR_653,loss,11,358.90909090909093,-0.17253854049318593
High-Risk,HR_653,win,2,799.5,0.9489619727125229
High-Risk,HR_654,loss,821,331.36419001218025,-0.05677722912706007
High-Risk,HR_654,win,206,381.84466019417476,0.2262820636568749
High-Risk,HR_655,loss,32482,497.417892986885,-0.028460204022311572
High-Risk,HR_655,win,10735,524.3848160223567,0.08611498342363487
High-Risk,HR_656,loss,43,316.5581395348837,-0.03295946077927193
High-Risk,HR_656,win,11,340,0.12884152850079095
High-Risk,HR_657,loss,14,157.07142857142858,-0.48878253393473864
High-Risk,HR_657,win,4,413.25,1.7107388687715852
High-Risk,HR_658,loss,7549,407.0960392104915,-0.09729715861228123
High-Risk,HR_658,win,2450,467.00489795918367,0.29979438790371854
High-Risk,HR_659,loss,40,295.625,-0.014517301102584168
High-Risk,HR_659,win,10,307.9,0.058069204410337104
High-Risk,HR_66,loss,2897,597.0559199171557,-0.017922317954422583
High-Risk,HR_66,win,806,623.2543424317618,0.06441805845404673
High-Risk,HR_660,loss,143,299.46853146853147,-0.13836828020302844
High-Risk,HR_660,win,48,470.4791666666667,0.4122221681048553
High-Risk,HR_662,loss,31,662.2903225806451,0.0071368301734332056
High-Risk,HR_662,win,6,650.5,-0.036873622562737095
High-Risk,HR_663,loss,4768,415.43330536912754,-0.03991023651464678
High-Risk,HR_663,win,1399,467.8906361686919,0.1360200198011692
High-Risk,HR_664,loss,1590,203.46037735849058,-0.02192255007243187
High-Risk,HR_664,win,508,222.3228346456693,0.06861585554166676
High-Risk,HR_665,loss,1230,622.6268292682927,-0.04476349674272976
High-Risk,HR_665,win,335,709.7880597014926,0.164355525353903
High-Risk,HR_666,loss,701,504.6804564907275,-0.17604149592760507
High-Risk,HR_666,win,181,794.9171270718232,0.6817960698632668
High-Risk,HR_667,loss,1,1079,NA
High-Risk,HR_668,loss,50,501.7,-0.19135718920434777
High-Risk,HR_668,win,10,621.1,0.9567859460217375
High-Risk,HR_669,loss,15476,418.73823985525974,-0.01965854879622511
High-Risk,HR_669,win,4882,444.014133551823,0.06231784128848441
High-Risk,HR_67,loss,54,593.2592592592592,0.009713642115932841
High-Risk,HR_67,win,13,567.6923076923077,-0.04034897494310534
High-Risk,HR_670,loss,66,614.7878787878788,-0.16562782845614943
High-Risk,HR_670,win,13,846.1538461538462,0.8408797444696811
High-Risk,HR_671,loss,830,500.8686746987952,-0.004637981827501246
High-Risk,HR_671,win,266,504.95864661654133,0.014471898183556516
High-Risk,HR_672,loss,3712,511.61233836206895,-0.04411204268418859
High-Risk,HR_672,win,1335,565.3191011235955,0.12265460857206545
High-Risk,HR_673,loss,5,856.8,1.4435067724472007e-16
High-Risk,HR_674,loss,508,315.0334645669291,0.011892755640551304
High-Risk,HR_674,win,161,297.3850931677019,-0.037524968108074735
High-Risk,HR_675,loss,720,579.9541666666667,-0.04594817576341252
High-Risk,HR_675,win,202,655,0.16377567598840181
High-Risk,HR_676,loss,37,608.7837837837837,-0.0803149392034355
High-Risk,HR_676,win,4,825.75,0.7429131876317766
High-Risk,HR_677,loss,1210,581.4297520661157,-0.11561749492794672
High-Risk,HR_677,win,355,716.9267605633803,0.3940765320079311
High-Risk,HR_678,loss,30245,512.6362373946107,-0.05517603500224819
High-Risk,HR_678,win,8911,580.9579171810122,0.18727406336471808
High-Risk,HR_679,loss,796,379.8605527638191,-0.10575674911086058
High-Risk,HR_679,win,199,445.47738693467335,0.42302699644344277
High-Risk,HR_68,loss,155,653.1548387096774,-0.03912644686726638
High-Risk,HR_68,win,39,714.8717948717949,0.1555025452416994
High-Risk,HR_680,loss,12418,436.52383636656464,-0.0759030657767078
High-Risk,HR_680,win,4156,516.3753609239653,0.22679602281404168
High-Risk,HR_681,loss,1631,581.2942979767014,-0.02379370694028814
High-Risk,HR_681,win,526,606.1920152091254,0.07377858558861186
High-Risk,HR_682,loss,81,385.3703703703704,0.026277603257022903
High-Risk,HR_682,win,17,311.6470588235294,-0.1252050508128736
High-Risk,HR_683,loss,154,796.1883116883117,-0.011870741178468388
High-Risk,HR_683,win,50,808.46,0.03656188282968188
High-Risk,HR_684,loss,1084,445.42250922509226,-0.10221644964043244
High-Risk,HR_684,win,309,502.9126213592233,0.35858456767064373
High-Risk,HR_685,loss,4238,621.0148655025955,-0.041047024391172825
High-Risk,HR_685,win,1383,671.2060737527115,0.12578256642790275
High-Risk,HR_686,loss,1015,609.0403940886699,-0.001747038034620023
High-Risk,HR_686,win,272,611.5294117647059,0.00651927796007046
High-Risk,HR_687,loss,991,561.1210898082745,0.011806493052121643
High-Risk,HR_687,win,320,548.13125,-0.036563233170789196
High-Risk,HR_688,loss,94,1044.1808510638298,-0.016346266086331752
High-Risk,HR_688,win,30,1092.1333333333334,0.05121830040383965
High-Risk,HR_689,loss,3105,489.60805152979066,-0.033162956516538174
High-Risk,HR_689,win,990,522.1545454545454,0.1040110908927788
High-Risk,HR_69,loss,1588,315.1492443324937,-0.16450620280041917
High-Risk,HR_69,win,485,424.6824742268041,0.5386306186537434
High-Risk,HR_690,loss,7403,512.894637309199,-0.05441568086492182
High-Risk,HR_690,win,2125,587.11152941176465,0.18957142844377217
High-Risk,HR_691,loss,82,433.9390243902439,0.006933584519419162
High-Risk,HR_691,win,26,426.65384615384613,-0.021867458868936977
High-Risk,HR_692,loss,239,707.3807531380753,-0.06151573540207259
High-Risk,HR_692,win,79,836.3037974683544,0.18610456659614405
High-Risk,HR_693,loss,5839,884.1959239595822,-0.0726157252695119
High-Risk,HR_693,win,1993,982.6327145007526,0.21274622170029123
High-Risk,HR_694,loss,18,650.8333333333334,-0.19333272580090433
High-Risk,HR_694,win,5,1324.4,0.6959978128832556
High-Risk,HR_695,loss,295,248.92203389830507,-0.04344117668676349
High-Risk,HR_695,win,55,321.76363636363635,0.23300267495627663
High-Risk,HR_696,loss,290,395.5896551724138,-0.06951806064770347
High-Risk,HR_696,win,90,427.3333333333333,0.22400263986482144
High-Risk,HR_697,loss,239,599.6066945606694,-0.061113716348107305
High-Risk,HR_697,win,63,663.5873015873016,0.23184409852694735
High-Risk,HR_698,loss,23,330.7826086956522,0.04427343056305011
High-Risk,HR_698,win,3,292,-0.3394296343167187
High-Risk,HR_699,loss,1123,317.40427426536064,-0.01924968969036936
High-Risk,HR_699,win,344,345.8575581395349,0.06284128349501376
High-Risk,HR_7,loss,30,724.7333333333333,0.0442165561221032
High-Risk,HR_7,win,9,685.6666666666666,-0.1473885204070109
High-Risk,HR_70,loss,3,613.3333333333334,-4.070727406777867e-16
High-Risk,HR_700,loss,151,702.4437086092715,-0.13729721591792984
High-Risk,HR_700,win,55,860.6909090909091,0.376943265520135
High-Risk,HR_701,loss,1417,560.1136203246296,-0.12788039256362477
High-Risk,HR_701,win,407,707.977886977887,0.4452248556822017
High-Risk,HR_702,loss,129,340.7751937984496,0.03176278975778218
High-Risk,HR_702,win,35,298.9428571428571,-0.11706856796439756
High-Risk,HR_703,loss,21179,260.3169177014968,-0.0387098172106148
High-Risk,HR_703,win,6001,299.1989668388602,0.1366164337116493
High-Risk,HR_704,loss,194,362.12886597938143,-0.15820191746621026
High-Risk,HR_704,win,53,523.8490566037735,0.5790787167631098
High-Risk,HR_705,loss,58,930.7586206896551,-0.17022642690228806
High-Risk,HR_705,win,20,1322.25,0.4936566380166355
High-Risk,HR_706,loss,6931,313.02827874765546,-0.040122808089375316
High-Risk,HR_706,win,2085,368.45851318944847,0.13337706612348216
High-Risk,HR_707,loss,991,457.1513622603431,-0.027893388612246585
High-Risk,HR_707,win,281,501.0996441281139,0.09837134560404405
High-Risk,HR_708,loss,392,418.64285714285717,-0.17484944012153406
High-Risk,HR_708,win,85,708.7411764705882,0.8063644767957806
High-Risk,HR_709,loss,20,499.45,-0.25671183565998673
High-Risk,HR_709,win,9,888,0.5704707459110817
High-Risk,HR_71,loss,2,310,-0.08247860988423211
High-Risk,HR_71,win,1,341,0.16495721976846464
High-Risk,HR_710,loss,1087,283.8445262189512,-0.07142138788749348
High-Risk,HR_710,win,367,367.2452316076294,0.2115396420536934
High-Risk,HR_711,loss,2201,753.4502498864152,-0.04858006820552452
High-Risk,HR_711,win,569,826.2759226713532,0.18791692464035128
High-Risk,HR_712,loss,4282,504.0014012143858,-0.02739811557361283
High-Risk,HR_712,win,1336,525.1549401197605,0.08781342132201385
High-Risk,HR_713,loss,56,425.875,0.00834853800477328
High-Risk,HR_713,win,7,416.57142857142856,-0.06678830403818478
High-Risk,HR_714,loss,2883,352.52480055497745,-0.2463074466211671
High-Risk,HR_714,win,892,490.0493273542601,0.7960811307273826
High-Risk,HR_715,loss,79,419.67088607594934,0.031196113518341558
High-Risk,HR_715,win,21,334.14285714285717,-0.11735680799757052
High-Risk,HR_716,loss,988,307.3056680161943,-0.016397411797217844
High-Risk,HR_716,win,276,327.6014492753623,0.058697981361054787
High-Risk,HR_717,loss,10338,469.89978719288064,-0.003537089869922278
High-Risk,HR_717,win,3126,473.28950735764556,0.011697516018956373
High-Risk,HR_718,loss,9282,290.64910579616463,-0.03683277598589315
High-Risk,HR_718,win,2863,333.5029689137269,0.11941384097137947
High-Risk,HR_719,loss,481,589.9792099792099,-0.05425152122644856
High-Risk,HR_719,win,122,672.3524590163935,0.21389329270427743
High-Risk,HR_72,loss,42292,567.2213184526624,-0.048559005886481044
High-Risk,HR_72,win,14238,604.1490377862059,0.144237777563636
High-Risk,HR_720,loss,1756,398.85535307517085,0.016557164353813353
High-Risk,HR_720,win,481,386.13513513513516,-0.06044569772410831
High-Risk,HR_721,loss,1,1317,NA
High-Risk,HR_722,loss,2546,614.2297721916732,0.004020209017061094
High-Risk,HR_722,win,876,610.0799086757991,-0.01168430611579557
High-Risk,HR_723,loss,754,407.184350132626,0.009781153828072183
High-Risk,HR_723,win,250,402.22,-0.029499959945465046
High-Risk,HR_724,loss,9,1671.5555555555557,-7.404498503535726e-17
High-Risk,HR_725,loss,2901,782.6122026887281,-0.047847319797581916
High-Risk,HR_725,win,855,860.540350877193,0.16234511664653178
High-Risk,HR_726,loss,82,560.7560975609756,-0.0017937270531703231
High-Risk,HR_726,win,20,563.6,0.007354280917997412
High-Risk,HR_727,loss,972,259.30864197530866,-0.0826418572551277
High-Risk,HR_727,win,312,337.0673076923077,0.2574611706794367
High-Risk,HR_728,loss,368,521.7663043478261,-0.04435514061178356
High-Risk,HR_728,win,103,550.6116504854369,0.15847273538967227
High-Risk,HR_729,loss,742,619.38679245283015,-0.13260085633731608
High-Risk,HR_729,win,225,749.4666666666667,0.43728815734350535
High-Risk,HR_73,loss,2780,391.3201438848921,-0.229448282640921
High-Risk,HR_73,win,808,587.1868811881188,0.7894383981952476
High-Risk,HR_730,loss,4198,308.5762267746546,-0.013944216728795455
High-Risk,HR_730,win,1189,322.5853658536585,0.0492328190306837
High-Risk,HR_731,loss,425,592.8917647058823,0.0013682183513068775
High-Risk,HR_731,win,136,591.5661764705883,-0.004275682347834836
High-Risk,HR_732,loss,19585,820.6291549655349,-0.05091388581367401
High-Risk,HR_732,win,5788,877.2404975812025,0.17227858563593818
High-Risk,HR_733,loss,24285,483.1288449660284,-0.07627900821064913
High-Risk,HR_733,win,8083,552.293084250897,0.22917675546153846
High-Risk,HR_734,loss,10112,307.38034018987344,-0.0476005169161501
High-Risk,HR_734,win,3236,336.9261433868974,0.1487442605241377
High-Risk,HR_735,loss,1123,693.1237756010686,-0.11266662347814944
High-Risk,HR_735,win,359,847.5431754874652,0.35243626230072916
High-Risk,HR_736,loss,195,318.65641025641025,-0.06500418097557613
High-Risk,HR_736,win,68,436.1764705882353,0.18640904838584324
High-Risk,HR_737,loss,260,703.0923076923077,-0.008455788445213105
High-Risk,HR_737,win,67,715.8805970149253,0.03281350739933475
High-Risk,HR_738,loss,54,457.64814814814815,-0.15112672298597982
High-Risk,HR_738,win,12,790.5833333333334,0.68007025343691
High-Risk,HR_739,loss,17,418.52941176470586,0.062800857377918
High-Risk,HR_739,win,4,144.25,-0.26690364385615156
High-Risk,HR_74,loss,14202,812.0468948035488,-0.05413633322626244
High-Risk,HR_74,win,4754,862.5262936474547,0.16172574768182182
