group,id_player,prev_outcome,n_round,n_round_change,stake_change_prop,stake_change_size_overall,stake_change_level_overall,stake_change_size,stake_change_level
High-Risk,HR_440,loss,7800,45,0.576923076923077,-9.61538461538462e-5,0,-0.016666666666666666,0
High-Risk,HR_440,win,2359,6,0.2543450614667232,0.0032852903772785077,8.478168715557439e-4,1.2916666666666667,0.3333333333333333
High-Risk,HR_441,loss,49,1,2.0408163265306123,-0.02040816326530612,-0.04081632653061224,-1,-2
High-Risk,HR_441,win,8,0,0,0,0,NA,NA
High-Risk,HR_442,loss,16,0,0,0,0,NA,NA
High-Risk,HR_442,win,6,1,16.666666666666664,0.16666666666666666,0.3333333333333333,1,2
High-Risk,HR_443,loss,30,1,3.3333333333333335,-0.008333333333333333,-0.03333333333333333,-0.25,-1
High-Risk,HR_443,win,9,0,0,0,0,NA,NA
High-Risk,HR_444,loss,34428,3386,9.835018008597652,-0.03307627512489834,-0.04075171372138957,-0.33631128174837566,-0.4143532191376255
High-Risk,HR_444,win,11788,112,0.9501187648456058,0.009395147607736682,0.007804546996946046,0.9888392857142857,0.8214285714285714
High-Risk,HR_445,loss,928,0,0,0,0,NA,NA
High-Risk,HR_445,win,250,0,0,0,0,NA,NA
High-Risk,HR_446,loss,364,1,0.27472527472527475,6.868131868131869e-4,0.0027472527472527475,0.25,1
High-Risk,HR_446,win,99,0,0,0,0,NA,NA
High-Risk,HR_447,loss,951,5,0.5257623554153523,-0.006834910620399579,-0.005257623554153523,-1.3,-1
High-Risk,HR_447,win,259,0,0,0,0,NA,NA
High-Risk,HR_448,loss,14446,40,0.2768932576491762,0.001211408002215146,0.002145922746781116,0.4375,0.775
High-Risk,HR_448,win,5122,3,0.058570870753611864,2.9285435376805933e-4,5.857087075361187e-4,0.5,1
High-Risk,HR_449,loss,887,102,11.499436302142051,0.001972942502818489,0.0033821871476888386,0.01715686274509804,0.029411764705882353
High-Risk,HR_449,win,265,2,0.7547169811320755,0.002830188679245283,0.007547169811320755,0.375,1
High-Risk,HR_45,loss,98,0,0,0,0,NA,NA
High-Risk,HR_45,win,28,0,0,0,0,NA,NA
High-Risk,HR_450,loss,437,0,0,0,0,NA,NA
High-Risk,HR_450,win,120,3,2.5,0.00625,0.025,0.25,1
High-Risk,HR_451,loss,409,83,20.293398533007334,-0.01039119804400978,-0.02444987775061125,-0.05120481927710843,-0.12048192771084337
High-Risk,HR_451,win,134,4,2.9850746268656714,0.020522388059701493,0.04477611940298507,0.6875,1.5
High-Risk,HR_452,loss,813,0,0,0,0,NA,NA
High-Risk,HR_452,win,184,0,0,0,0,NA,NA
High-Risk,HR_453,loss,3427,13,0.3793405310767435,-8.754012255617157e-4,-0.0017508024511234314,-0.23076923076923078,-0.46153846153846156
High-Risk,HR_453,win,1064,3,0.28195488721804507,0.0014097744360902255,0.002819548872180451,0.5,1
High-Risk,HR_454,loss,53769,383,0.7123063475236661,-1.8598076958842538e-4,-0.004928490394093251,-0.026109660574412535,-0.6919060052219321
High-Risk,HR_454,win,18113,26,0.14354331143377685,0.003312537956164081,0.002263567603378789,2.3076923076923075,1.5769230769230769
High-Risk,HR_455,loss,17539,72,0.41051371229830663,7.69713210559325e-4,0.00153942642111865,0.1875,0.375
High-Risk,HR_455,win,5689,6,0.1054666901037089,-3.515556336790297e-4,-7.031112673580594e-4,-0.3333333333333333,-0.6666666666666666
High-Risk,HR_456,loss,941,37,3.9319872476089266,-0.008767268862911796,-0.023379383634431455,-0.22297297297297297,-0.5945945945945946
High-Risk,HR_456,win,327,5,1.529051987767584,0.010703363914373088,0.024464831804281346,0.7,1.6
High-Risk,HR_457,loss,904,0,0,0,0,NA,NA
High-Risk,HR_457,win,263,0,0,0,0,NA,NA
High-Risk,HR_458,loss,394,10,2.5380710659898478,0.0025380710659898475,0.005076142131979695,0.1,0.2
High-Risk,HR_458,win,90,0,0,0,0,NA,NA
High-Risk,HR_459,loss,13,0,0,0,0,NA,NA
High-Risk,HR_459,win,2,0,0,0,0,NA,NA
High-Risk,HR_46,loss,789,1,0.12674271229404308,-6.337135614702154e-4,-0.0012674271229404308,-0.5,-1
High-Risk,HR_46,win,234,1,0.4273504273504274,0.002136752136752137,0.004273504273504274,0.5,1
High-Risk,HR_460,loss,42079,484,1.1502174481332732,-0.0011228879013284536,-0.003493429026355189,-0.09762396694214875,-0.3037190082644628
High-Risk,HR_460,win,14694,0,0,0,0,NA,NA
High-Risk,HR_461,loss,53359,301,0.5641035251785078,0.00305946513240503,0.004947618958376281,0.542358803986711,0.8770764119601329
High-Risk,HR_461,win,16784,7,0.041706387035271686,1.1916110581506196e-4,0.00029790276453765493,0.2857142857142857,0.7142857142857143
High-Risk,HR_462,loss,904,16,1.7699115044247788,-0.002488938053097345,-0.00663716814159292,-0.140625,-0.375
High-Risk,HR_462,win,265,1,0.37735849056603776,0.005660377358490566,0.011320754716981131,1.5,3
High-Risk,HR_463,loss,342,5,1.461988304093567,0.0029239766081871343,0.005847953216374269,0.2,0.4
High-Risk,HR_463,win,103,0,0,0,0,NA,NA
High-Risk,HR_464,loss,16,0,0,0,0,NA,NA
High-Risk,HR_464,win,3,1,33.33333333333333,-0.25,-0.6666666666666666,-0.75,-2
High-Risk,HR_465,loss,36,5,13.88888888888889,0,0,0,0
High-Risk,HR_465,win,10,0,0,0,0,NA,NA
High-Risk,HR_466,loss,74,2,2.7027027027027026,0.0033783783783783786,0,0.125,0
High-Risk,HR_466,win,20,0,0,0,0,NA,NA
High-Risk,HR_467,loss,98,2,2.0408163265306123,-0.012755102040816327,-0.030612244897959183,-0.625,-1.5
High-Risk,HR_467,win,18,0,0,0,0,NA,NA
High-Risk,HR_468,loss,87,1,1.1494252873563218,-0.017241379310344827,-0.034482758620689655,-1.5,-3
High-Risk,HR_468,win,40,1,2.5,0.0375,0.075,1.5,3
High-Risk,HR_469,loss,10888,126,1.157237325495959,0.016669728141072742,0.013041880969875092,1.4404761904761905,1.126984126984127
High-Risk,HR_469,win,3613,15,0.41516745087185164,0.0018682535289233323,0.0038748962081372822,0.45,0.9333333333333333
High-Risk,HR_47,loss,522,14,2.681992337164751,4.789272030651341e-4,0.0019157088122605363,0.017857142857142856,0.07142857142857142
High-Risk,HR_47,win,162,0,0,0,0,NA,NA
High-Risk,HR_470,loss,24522,405,1.6515781747002694,-0.007187423538047468,-0.007421906859146889,-0.4351851851851852,-0.44938271604938274
High-Risk,HR_470,win,7709,159,2.062524322220781,0.030840575950188093,0.037229212608639255,1.4952830188679245,1.8050314465408805
High-Risk,HR_471,loss,884,7,0.7918552036199095,0.017816742081447963,0.0011312217194570135,2.25,0.14285714285714285
High-Risk,HR_471,win,305,1,0.32786885245901637,0.003278688524590164,0.006557377049180328,1,2
High-Risk,HR_472,loss,31339,106,0.3382367018730655,-6.621142984779349e-4,-0.0020102747375474643,-0.1957547169811321,-0.5943396226415094
High-Risk,HR_472,win,9154,24,0.26218046755516716,0.0032499453790692592,0.0037142232903648676,1.2395833333333333,1.4166666666666667
High-Risk,HR_473,loss,270,0,0,0,0,NA,NA
High-Risk,HR_473,win,60,1,1.6666666666666667,0.004166666666666667,0.016666666666666666,0.25,1
High-Risk,HR_474,loss,107,1,0.9345794392523363,-0.004672897196261682,-0.009345794392523364,-0.5,-1
High-Risk,HR_474,win,31,1,3.225806451612903,0.016129032258064516,0.03225806451612903,0.5,1
High-Risk,HR_475,loss,4156,82,1.973051010587103,0.008662175168431183,0.0067372473532242546,0.43902439024390244,0.34146341463414637
High-Risk,HR_475,win,1289,6,0.46547711404189296,0.003878975950349108,0.004654771140418929,0.8333333333333334,1
High-Risk,HR_476,loss,8375,228,2.7223880597014927,-0.006298507462686567,-0.01408955223880597,-0.23135964912280702,-0.5175438596491229
High-Risk,HR_476,win,2833,1,0.03529827038475115,8.824567596187787e-5,3.5298270384751147e-4,0.25,1
High-Risk,HR_477,loss,671,4,0.5961251862891207,-0.0067064083457526085,-0.007451564828614009,-1.125,-1.25
High-Risk,HR_477,win,174,1,0.5747126436781609,0.005747126436781609,0.011494252873563218,1,2
High-Risk,HR_478,loss,81,2,2.4691358024691357,-0.006172839506172839,-0.012345679012345678,-0.25,-0.5
High-Risk,HR_478,win,31,0,0,0,0,NA,NA
High-Risk,HR_479,loss,2241,2,0.0892458723784025,0,0,0,0
High-Risk,HR_479,win,711,2,0.2812939521800281,0.010548523206751054,0.0028129395218002813,3.75,1
High-Risk,HR_48,loss,318,3,0.9433962264150944,-0.0023584905660377358,-0.009433962264150943,-0.25,-1
High-Risk,HR_48,win,124,2,1.6129032258064515,0.004032258064516129,0.016129032258064516,0.25,1
High-Risk,HR_480,loss,141,15,10.638297872340425,-0.024822695035460994,-0.05673758865248227,-0.23333333333333334,-0.5333333333333333
High-Risk,HR_480,win,37,1,2.7027027027027026,0.013513513513513514,0.02702702702702703,0.5,1
High-Risk,HR_481,loss,4,0,0,0,0,NA,NA
High-Risk,HR_481,win,1,0,0,0,0,NA,NA
High-Risk,HR_482,loss,60,1,1.6666666666666667,-0.016666666666666666,-0.03333333333333333,-1,-2
High-Risk,HR_482,win,19,0,0,0,0,NA,NA
High-Risk,HR_483,loss,58,0,0,0,0,NA,NA
High-Risk,HR_483,win,12,0,0,0,0,NA,NA
High-Risk,HR_484,loss,3600,13,0.3611111111111111,0.0021527777777777778,0.0019444444444444444,0.5961538461538461,0.5384615384615384
High-Risk,HR_484,win,1147,0,0,0,0,NA,NA
High-Risk,HR_485,loss,464,3,0.646551724137931,0.03987068965517242,0.01293103448275862,6.166666666666667,2
High-Risk,HR_485,win,146,0,0,0,0,NA,NA
High-Risk,HR_486,loss,2337,13,0.5562687205819427,-0.0014976465554129225,-0.0034231921266581087,-0.2692307692307692,-0.6153846153846154
High-Risk,HR_486,win,694,1,0.1440922190201729,0.005043227665706052,0.004322766570605188,3.5,3
High-Risk,HR_487,loss,1972,38,1.9269776876267748,-0.00494421906693712,-0.013184584178498986,-0.2565789473684211,-0.6842105263157895
High-Risk,HR_487,win,564,1,0.1773049645390071,4.432624113475177e-4,0.0017730496453900709,0.25,1
High-Risk,HR_488,loss,8,0,0,0,0,NA,NA
High-Risk,HR_488,win,9,0,0,0,0,NA,NA
High-Risk,HR_489,loss,1570,13,0.8280254777070064,-1.592356687898089e-4,-0.0012738853503184713,-0.019230769230769232,-0.15384615384615385
High-Risk,HR_489,win,480,1,0.20833333333333334,5.208333333333333e-4,0.0020833333333333333,0.25,1
High-Risk,HR_49,loss,263,0,0,0,0,NA,NA
High-Risk,HR_49,win,96,0,0,0,0,NA,NA
High-Risk,HR_490,loss,4010,219,5.4613466334164595,-0.02699501246882793,-0.011221945137157107,-0.4942922374429224,-0.2054794520547945
High-Risk,HR_490,win,1425,92,6.4561403508771935,0.1736842105263158,0.0968421052631579,2.6902173913043477,1.5
High-Risk,HR_491,loss,60,4,6.666666666666667,-0.24166666666666667,-0.03333333333333333,-3.625,-0.5
High-Risk,HR_491,win,17,0,0,0,0,NA,NA
High-Risk,HR_492,loss,92,2,2.1739130434782608,0,0,0,0
High-Risk,HR_492,win,29,0,0,0,0,NA,NA
High-Risk,HR_493,loss,89,2,2.247191011235955,0.008426966292134831,0.011235955056179775,0.375,0.5
High-Risk,HR_493,win,25,0,0,0,0,NA,NA
High-Risk,HR_494,loss,443,7,1.580135440180587,-0.001128668171557562,-0.002257336343115124,-0.07142857142857142,-0.14285714285714285
High-Risk,HR_494,win,102,0,0,0,0,NA,NA
High-Risk,HR_495,loss,3768,38,1.0084925690021231,0.004578025477707006,0.004777070063694267,0.45394736842105265,0.47368421052631576
High-Risk,HR_495,win,1246,1,0.08025682182985554,4.012841091492777e-4,8.025682182985554e-4,0.5,1
High-Risk,HR_496,loss,11471,280,2.4409380176096245,-0.0010461162932612676,-0.0031383488797838027,-0.04285714285714286,-0.12857142857142856
High-Risk,HR_496,win,2781,7,0.25170801869830994,8.989572096368213e-4,0.0025170801869830997,0.35714285714285715,1
High-Risk,HR_497,loss,526,0,0,0,0,NA,NA
High-Risk,HR_497,win,140,0,0,0,0,NA,NA
High-Risk,HR_498,loss,6190,62,1.0016155088852987,-0.003432956381260097,-6.462035541195476e-4,-0.34274193548387094,-0.06451612903225806
High-Risk,HR_498,win,1915,25,1.3054830287206265,0.025065274151436032,0.019321148825065273,1.92,1.48
High-Risk,HR_499,loss,220,1,0.45454545454545453,-0.0022727272727272726,-0.004545454545454545,-0.5,-1
High-Risk,HR_499,win,65,0,0,0,0,NA,NA
High-Risk,HR_5,loss,13048,29,0.22225628448804416,5.939607602697732e-4,8.430410790925812e-4,0.2672413793103448,0.3793103448275862
High-Risk,HR_5,win,3597,1,0.027800945232137893,2.7800945232137893e-4,5.560189046427579e-4,1,2
High-Risk,HR_50,loss,51563,2871,5.567946007796288,-0.032862711634311426,-0.05903457905862731,-0.5902124695228144,-1.0602577499129224
High-Risk,HR_50,win,17335,1636,9.437554081338332,0.0864868762618979,0.1464089991346986,0.9164119804400978,1.5513447432762837
High-Risk,HR_500,loss,11659,78,0.6690110644137576,0.04382880178402951,0.009005918174800584,6.551282051282051,1.3461538461538463
High-Risk,HR_500,win,3775,32,0.847682119205298,0.1205298013245033,0.024105960264900663,14.21875,2.84375
High-Risk,HR_501,loss,2532,35,1.382306477093207,-0.0018759873617693523,-0.002369668246445498,-0.1357142857142857,-0.17142857142857143
High-Risk,HR_501,win,778,7,0.8997429305912596,0.007069408740359897,0.008997429305912597,0.7857142857142857,1
High-Risk,HR_502,loss,2309,37,1.6024252923343438,-0.00747076656561282,-0.0129926375054136,-0.46621621621621623,-0.8108108108108109
High-Risk,HR_502,win,708,11,1.5536723163841808,0.009887005649717515,0.014124293785310734,0.6363636363636364,0.9090909090909091
High-Risk,HR_503,loss,6357,49,0.7708038382885009,-2.3596035865974514e-4,3.146138115463269e-4,-0.030612244897959183,0.04081632653061224
High-Risk,HR_503,win,1911,4,0.20931449502878074,0.012035583464154892,0.0031397174254317113,5.75,1.5
High-Risk,HR_504,loss,939,5,0.5324813631522897,0.010117145899893504,0.0010649627263045794,1.9,0.2
High-Risk,HR_504,win,238,0,0,0,0,NA,NA
High-Risk,HR_505,loss,32,0,0,0,0,NA,NA
High-Risk,HR_505,win,8,0,0,0,0,NA,NA
High-Risk,HR_506,loss,2554,1,0.03915426781519186,-2.936570086139389e-4,-7.830853563038371e-4,-0.75,-2
High-Risk,HR_506,win,766,0,0,0,0,NA,NA
High-Risk,HR_507,loss,568,12,2.112676056338028,-0.00528169014084507,-0.01056338028169014,-0.25,-0.5
High-Risk,HR_507,win,144,0,0,0,0,NA,NA
High-Risk,HR_508,loss,13621,144,1.0571911019748919,-0.0038359885470963953,-0.003156890096175024,-0.3628472222222222,-0.2986111111111111
High-Risk,HR_508,win,3699,9,0.24330900243309003,0.005001351716680184,0.0056772100567721,2.0555555555555554,2.3333333333333335
High-Risk,HR_509,loss,102,0,0,0,0,NA,NA
High-Risk,HR_509,win,38,0,0,0,0,NA,NA
High-Risk,HR_51,loss,276,5,1.8115942028985508,-9.057971014492754e-4,-0.0036231884057971015,-0.05,-0.2
High-Risk,HR_51,win,105,0,0,0,0,NA,NA
High-Risk,HR_510,loss,87,1,1.1494252873563218,0.008620689655172414,0.022988505747126436,0.75,2
High-Risk,HR_510,win,31,0,0,0,0,NA,NA
High-Risk,HR_511,loss,5938,123,2.071404513304143,7.157292017514313e-4,-0.0038733580330077466,0.034552845528455285,-0.18699186991869918
High-Risk,HR_511,win,1918,8,0.4171011470281543,0.0046923879040667365,0.005213764337851929,1.125,1.25
High-Risk,HR_512,loss,194,4,2.0618556701030926,-0.010309278350515464,-0.02577319587628866,-0.5,-1.25
High-Risk,HR_512,win,63,3,4.761904761904762,0.01984126984126984,0.047619047619047616,0.4166666666666667,1
High-Risk,HR_513,loss,933,8,0.857449088960343,-0.013665594855305467,-0.0053590568060021436,-1.59375,-0.625
High-Risk,HR_513,win,292,2,0.684931506849315,0.025684931506849314,0.00684931506849315,3.75,1
High-Risk,HR_514,loss,11644,288,2.4733768464445207,-0.044314668498797664,-0.008330470628649948,-1.7916666666666667,-0.3368055555555556
High-Risk,HR_514,win,3707,11,0.2967359050445104,0.01483679525222552,0.0032371189641219314,5,1.0909090909090908
High-Risk,HR_515,loss,257,0,0,0,0,NA,NA
High-Risk,HR_515,win,79,0,0,0,0,NA,NA
High-Risk,HR_516,loss,156,2,1.282051282051282,0.02564102564102564,0.02564102564102564,2,2
High-Risk,HR_516,win,35,1,2.857142857142857,-0.08571428571428572,-0.05714285714285714,-3,-2
High-Risk,HR_517,loss,20,0,0,0,0,NA,NA
High-Risk,HR_517,win,6,0,0,0,0,NA,NA
High-Risk,HR_518,loss,436,12,2.7522935779816518,0.006307339449541285,0.013761467889908258,0.22916666666666666,0.5
High-Risk,HR_518,win,144,1,0.6944444444444444,0.003472222222222222,0.006944444444444444,0.5,1
High-Risk,HR_519,loss,468,2,0.4273504273504274,0,0,0,0
High-Risk,HR_519,win,128,0,0,0,0,NA,NA
High-Risk,HR_52,loss,860,7,0.813953488372093,-8.720930232558139e-4,-0.002325581395348837,-0.10714285714285714,-0.2857142857142857
High-Risk,HR_52,win,247,1,0.4048582995951417,-0.0010121457489878543,-0.004048582995951417,-0.25,-1
High-Risk,HR_520,loss,122,0,0,0,0,NA,NA
High-Risk,HR_520,win,41,0,0,0,0,NA,NA
High-Risk,HR_521,loss,819,2,0.2442002442002442,-0.001221001221001221,-0.002442002442002442,-0.5,-1
High-Risk,HR_521,win,262,1,0.38167938931297707,0.003816793893129771,0.007633587786259542,1,2
High-Risk,HR_522,loss,41,0,0,0,0,NA,NA
High-Risk,HR_522,win,10,0,0,0,0,NA,NA
High-Risk,HR_523,loss,10123,79,0.7804010668774078,0.002074483848661464,-2.9635483552306634e-4,0.26582278481012656,-0.0379746835443038
High-Risk,HR_523,win,2994,5,0.16700066800267202,0,0,0,0
High-Risk,HR_524,loss,201,5,2.4875621890547266,-0.004975124378109453,-0.014925373134328358,-0.2,-0.6
High-Risk,HR_524,win,51,0,0,0,0,NA,NA
High-Risk,HR_525,loss,95,2,2.1052631578947367,0.15789473684210525,0.031578947368421054,7.5,1.5
High-Risk,HR_525,win,35,3,8.571428571428571,-0.8571428571428571,-0.17142857142857143,-10,-2
High-Risk,HR_526,loss,2999,16,0.53351117039013,-0.0020006668889629878,-0.0053351117039013,-0.375,-1
High-Risk,HR_526,win,914,1,0.10940919037199125,2.735229759299781e-4,0.0010940919037199124,0.25,1
High-Risk,HR_527,loss,3848,27,0.7016632016632017,3.2484407484407486e-4,-7.796257796257796e-4,0.046296296296296294,-0.1111111111111111
High-Risk,HR_527,win,1227,0,0,0,0,NA,NA
High-Risk,HR_528,loss,3277,87,2.6548672566371683,0.006103143118706134,0.01190112908147696,0.22988505747126436,0.4482758620689655
High-Risk,HR_528,win,923,3,0.3250270855904659,0,0,0,0
High-Risk,HR_529,loss,954,23,2.410901467505241,-0.004454926624737945,-0.009433962264150943,-0.18478260869565216,-0.391304347826087
High-Risk,HR_529,win,261,1,0.38314176245210724,0.0019157088122605363,0.0038314176245210726,0.5,1
High-Risk,HR_53,loss,165,3,1.8181818181818181,-0.0030303030303030303,-0.006060606060606061,-0.16666666666666666,-0.3333333333333333
High-Risk,HR_53,win,44,1,2.272727272727273,0.011363636363636364,0.022727272727272728,0.5,1
High-Risk,HR_530,loss,46,2,4.3478260869565215,-0.016304347826086956,-0.043478260869565216,-0.375,-1
High-Risk,HR_530,win,16,0,0,0,0,NA,NA
High-Risk,HR_531,loss,14950,151,1.0100334448160535,-6.521739130434782e-4,-0.0020735785953177256,-0.06456953642384106,-0.2052980132450331
High-Risk,HR_531,win,5050,6,0.1188118811881188,4.4554455445544556e-4,0.001188118811881188,0.375,1
High-Risk,HR_532,loss,1822,14,0.7683863885839737,-0.0013721185510428102,-0.0043907793633369925,-0.17857142857142858,-0.5714285714285714
High-Risk,HR_532,win,575,0,0,0,0,NA,NA
High-Risk,HR_533,loss,1190,14,1.1764705882352942,0.010084033613445379,0.010084033613445379,0.8571428571428571,0.8571428571428571
High-Risk,HR_533,win,434,0,0,0,0,NA,NA
High-Risk,HR_534,loss,1361,6,0.440852314474651,-0.010286554004408524,-0.00440852314474651,-2.3333333333333335,-1
High-Risk,HR_534,win,411,0,0,0,0,NA,NA
High-Risk,HR_535,loss,29195,184,0.6302449049494776,-4.281555060798079e-5,-0.002397670834046926,-0.006793478260869565,-0.3804347826086957
High-Risk,HR_535,win,7940,6,0.07556675062972291,2.5188916876574307e-4,7.556675062972292e-4,0.3333333333333333,1
High-Risk,HR_536,loss,220,0,0,0,0,NA,NA
High-Risk,HR_536,win,71,0,0,0,0,NA,NA
High-Risk,HR_538,loss,649,2,0.30816640986132515,0.0015408320493066256,0.0030816640986132513,0.5,1
High-Risk,HR_538,win,160,0,0,0,0,NA,NA
High-Risk,HR_539,loss,365,4,1.095890410958904,-0.0027397260273972603,-0.005479452054794521,-0.25,-0.5
High-Risk,HR_539,win,112,1,0.8928571428571428,0.022321428571428572,0.008928571428571428,2.5,1
High-Risk,HR_54,loss,50,0,0,0,0,NA,NA
High-Risk,HR_54,win,24,0,0,0,0,NA,NA
High-Risk,HR_540,loss,3159,31,0.9813232035454258,-7.122507122507123e-4,-0.0022158911047799935,-0.07258064516129033,-0.22580645161290322
High-Risk,HR_540,win,975,8,0.8205128205128205,0.002564102564102564,0.005128205128205128,0.3125,0.625
High-Risk,HR_541,loss,27583,110,0.3987963600768589,-1.993981800384295e-4,-5.438132182866258e-4,-0.05,-0.13636363636363635
High-Risk,HR_541,win,8041,12,0.1492351697550056,8.705384902375327e-4,0.0012436264146250466,0.5833333333333334,0.8333333333333334
High-Risk,HR_542,loss,352,3,0.8522727272727272,-0.0014204545454545455,-0.002840909090909091,-0.16666666666666666,-0.3333333333333333
High-Risk,HR_542,win,103,1,0.9708737864077669,0.0048543689320388345,0.009708737864077669,0.5,1
High-Risk,HR_543,loss,1362,10,0.7342143906020557,-9.177679882525697e-4,-0.002936857562408223,-0.125,-0.4
High-Risk,HR_543,win,312,0,0,0,0,NA,NA
High-Risk,HR_544,loss,944,3,0.31779661016949157,0.0013241525423728813,0.0031779661016949155,0.4166666666666667,1
High-Risk,HR_544,win,286,0,0,0,0,NA,NA
High-Risk,HR_545,loss,184,31,16.847826086956523,0.001358695652173913,0,0.008064516129032258,0
High-Risk,HR_545,win,40,9,22.5,-0.00625,-0.025,-0.027777777777777776,-0.1111111111111111
High-Risk,HR_546,loss,7,1,14.285714285714285,0.07142857142857142,0.14285714285714285,0.5,1
High-Risk,HR_547,loss,2644,35,1.32375189107413,0.00170196671709531,0.00340393343419062,0.12857142857142856,0.2571428571428571
High-Risk,HR_547,win,799,0,0,0,0,NA,NA
High-Risk,HR_548,loss,42,0,0,0,0,NA,NA
High-Risk,HR_548,win,17,0,0,0,0,NA,NA
High-Risk,HR_549,loss,3469,1,0.028826751225136928,-1.4413375612568464e-4,-2.882675122513693e-4,-0.5,-1
High-Risk,HR_549,win,1120,0,0,0,0,NA,NA
High-Risk,HR_55,loss,2948,19,0.644504748982361,-0.0014416553595658073,-0.0030529172320217096,-0.2236842105263158,-0.47368421052631576
High-Risk,HR_55,win,858,1,0.11655011655011654,-0.00058275058275058275,-0.0011655011655011655,-0.5,-1
High-Risk,HR_550,loss,13,0,0,0,0,NA,NA
High-Risk,HR_550,win,4,0,0,0,0,NA,NA
High-Risk,HR_551,loss,391,26,6.649616368286446,-0.005754475703324808,-0.017902813299232736,-0.08653846153846154,-0.2692307692307692
High-Risk,HR_551,win,109,0,0,0,0,NA,NA
High-Risk,HR_552,loss,60805,1951,3.2086177123591813,0.0065742948770660305,7.236247019159611e-4,0.2048949256791389,0.02255253716043055
High-Risk,HR_552,win,20443,10,0.04891649953529325,0.0015408697353617375,7.337474930293988e-4,3.15,1.5
High-Risk,HR_553,loss,9161,137,1.4954699268638796,0.006494924134919768,0.003929701997598516,0.4343065693430657,0.26277372262773724
High-Risk,HR_553,win,2823,3,0.10626992561105207,0.0021253985122210413,0.0014169323414806943,2,1.3333333333333333
High-Risk,HR_554,loss,49,0,0,0,0,NA,NA
High-Risk,HR_554,win,14,0,0,0,0,NA,NA
High-Risk,HR_555,loss,2251,2,0.0888494002665482,-6.663705019991116e-4,-0.001776988005330964,-0.75,-2
High-Risk,HR_555,win,772,0,0,0,0,NA,NA
High-Risk,HR_556,loss,141,0,0,0,0,NA,NA
High-Risk,HR_556,win,40,0,0,0,0,NA,NA
High-Risk,HR_557,loss,208,42,20.192307692307693,-0.18629807692307693,-0.1346153846153846,-0.9226190476190477,-0.6666666666666666
High-Risk,HR_557,win,48,1,2.083333333333333,0.010416666666666666,0.020833333333333332,0.5,1
High-Risk,HR_558,loss,34,0,0,0,0,NA,NA
High-Risk,HR_558,win,7,0,0,0,0,NA,NA
High-Risk,HR_559,loss,3118,155,4.971135343168697,-0.01852148813341886,-0.03335471456061578,-0.3725806451612903,-0.6709677419354839
High-Risk,HR_559,win,1043,15,1.4381591562799616,0.023729626078619368,0.023969319271332695,1.65,1.6666666666666667
High-Risk,HR_56,loss,5011,52,1.0377170225503891,-0.011125523847535422,-0.003991219317501496,-1.0721153846153846,-0.38461538461538464
High-Risk,HR_56,win,1715,17,0.9912536443148687,0.022448979591836733,0.009912536443148687,2.264705882352941,1
High-Risk,HR_560,loss,2748,65,2.3653566229985445,0.014919941775836972,0.019650655021834062,0.6307692307692307,0.8307692307692308
High-Risk,HR_560,win,997,5,0.5015045135406219,0.003510531594784353,0.007021063189568706,0.7,1.4
High-Risk,HR_561,loss,3572,253,7.082866741321389,-0.032754759238521836,-0.0083986562150056,-0.4624505928853755,-0.11857707509881422
High-Risk,HR_561,win,1121,13,1.159678858162355,0.03166815343443354,0.008028545941123996,2.730769230769231,0.6923076923076923
High-Risk,HR_562,loss,216,0,0,0,0,NA,NA
High-Risk,HR_562,win,72,0,0,0,0,NA,NA
High-Risk,HR_563,loss,1444,7,0.48476454293628807,-0.015235457063711912,-0.01662049861495845,-3.142857142857143,-3.4285714285714284
High-Risk,HR_563,win,428,8,1.8691588785046727,0.05841121495327103,0.06074766355140187,3.125,3.25
High-Risk,HR_564,loss,572,6,1.048951048951049,0,0,0,0
High-Risk,HR_564,win,149,0,0,0,0,NA,NA
High-Risk,HR_565,loss,89,0,0,0,0,NA,NA
High-Risk,HR_565,win,25,0,0,0,0,NA,NA
High-Risk,HR_566,loss,828,28,3.3816425120772946,-0.009359903381642512,-0.01570048309178744,-0.2767857142857143,-0.4642857142857143
High-Risk,HR_566,win,279,1,0.35842293906810035,0.010752688172043012,0.007168458781362007,3,2
High-Risk,HR_567,loss,5,0,0,0,0,NA,NA
High-Risk,HR_567,win,4,0,0,0,0,NA,NA
High-Risk,HR_568,loss,258,22,8.527131782945736,-0.0067829457364341084,-0.01937984496124031,-0.07954545454545454,-0.22727272727272727
High-Risk,HR_568,win,67,1,1.4925373134328357,0.011194029850746268,0.029850746268656716,0.75,2
High-Risk,HR_569,loss,1572,3,0.19083969465648853,-7.951653944020356e-4,-0.0019083969465648854,-0.4166666666666667,-1
High-Risk,HR_569,win,472,0,0,0,0,NA,NA
High-Risk,HR_57,loss,9985,35,0.35052578868302453,0.0027791687531296947,0.0015022533800701052,0.7928571428571428,0.42857142857142855
High-Risk,HR_57,win,3224,1,0.031017369727047148,3.1017369727047146e-4,6.203473945409429e-4,1,2
High-Risk,HR_570,loss,585,3,0.5128205128205128,0.004273504273504274,0.008547008547008548,0.8333333333333334,1.6666666666666667
High-Risk,HR_570,win,197,0,0,0,0,NA,NA
High-Risk,HR_571,loss,126,2,1.5873015873015872,0,0,0,0
High-Risk,HR_571,win,33,0,0,0,0,NA,NA
