group,id_player,round_pos,total_count,win_count,win_prob
High-Risk,HR_516,overall,194,35,18.04123711340206
High-Risk,HR_516,end,3,0,0
High-Risk,HR_517,overall,28,6,21.428571428571427
High-Risk,HR_517,end,2,0,0
High-Risk,HR_518,overall,637,145,22.762951334379906
High-Risk,HR_518,end,57,1,1.7543859649122806
High-Risk,HR_519,overall,608,129,21.217105263157894
High-Risk,HR_519,end,12,1,8.333333333333332
High-Risk,HR_52,overall,1140,252,22.105263157894736
High-Risk,HR_52,end,33,5,15.151515151515152
High-Risk,HR_520,overall,164,41,25
High-Risk,HR_520,end,1,0,0
High-Risk,HR_521,overall,1095,262,23.926940639269407
High-Risk,HR_521,end,14,0,0
High-Risk,HR_522,overall,53,10,18.867924528301888
High-Risk,HR_522,end,2,0,0
High-Risk,HR_523,overall,13170,2997,22.756264236902048
High-Risk,HR_523,end,53,3,5.660377358490567
High-Risk,HR_524,overall,258,51,19.767441860465116
High-Risk,HR_524,end,6,0,0
High-Risk,HR_525,overall,135,36,26.666666666666668
High-Risk,HR_525,end,5,1,20
High-Risk,HR_526,overall,3951,915,23.158694001518604
High-Risk,HR_526,end,38,1,2.631578947368421
High-Risk,HR_527,overall,5112,1230,24.061032863849764
High-Risk,HR_527,end,37,3,8.108108108108109
High-Risk,HR_528,overall,4308,925,21.471680594243267
High-Risk,HR_528,end,108,2,1.8518518518518516
High-Risk,HR_529,overall,1237,265,21.422797089733226
High-Risk,HR_529,end,22,4,18.181818181818183
High-Risk,HR_53,overall,211,44,20.85308056872038
High-Risk,HR_53,end,2,0,0
High-Risk,HR_530,overall,63,16,25.396825396825395
High-Risk,HR_530,end,1,0,0
High-Risk,HR_531,overall,20370,5050,24.791359842906235
High-Risk,HR_531,end,370,0,0
High-Risk,HR_532,overall,2433,575,23.63337443485409
High-Risk,HR_532,end,36,0,0
High-Risk,HR_533,overall,1651,435,26.347668079951546
High-Risk,HR_533,end,27,1,3.7037037037037033
High-Risk,HR_534,overall,1792,411,22.935267857142858
High-Risk,HR_534,end,20,0,0
High-Risk,HR_535,overall,37409,7943,21.23285840305809
High-Risk,HR_535,end,274,3,1.094890510948905
High-Risk,HR_536,overall,292,71,24.315068493150687
High-Risk,HR_536,end,1,0,0
High-Risk,HR_537,overall,1,0,0
High-Risk,HR_537,end,1,0,0
High-Risk,HR_538,overall,822,162,19.708029197080293
High-Risk,HR_538,end,13,2,15.384615384615385
High-Risk,HR_539,overall,483,113,23.395445134575567
High-Risk,HR_539,end,6,1,16.666666666666664
High-Risk,HR_54,overall,75,24,32
High-Risk,HR_54,end,1,0,0
High-Risk,HR_540,overall,4186,976,23.315814620162445
High-Risk,HR_540,end,52,1,1.9230769230769231
High-Risk,HR_541,overall,35712,8042,22.51904121863799
High-Risk,HR_541,end,88,1,1.1363636363636365
High-Risk,HR_542,overall,456,103,22.587719298245617
High-Risk,HR_542,end,1,0,0
High-Risk,HR_543,overall,1691,312,18.450620934358366
High-Risk,HR_543,end,17,0,0
High-Risk,HR_544,overall,1242,286,23.027375201288244
High-Risk,HR_544,end,12,0,0
High-Risk,HR_545,overall,236,42,17.796610169491526
High-Risk,HR_545,end,12,2,16.666666666666664
High-Risk,HR_546,overall,8,0,0
High-Risk,HR_546,end,1,0,0
High-Risk,HR_547,overall,3485,800,22.95552367288379
High-Risk,HR_547,end,42,1,2.380952380952381
High-Risk,HR_548,overall,60,18,30
High-Risk,HR_548,end,1,1,100
High-Risk,HR_549,overall,4753,1122,23.606143488323163
High-Risk,HR_549,end,164,2,1.2195121951219512
High-Risk,HR_55,overall,3846,863,22.438897555902237
High-Risk,HR_55,end,40,5,12.5
High-Risk,HR_550,overall,18,4,22.22222222222222
High-Risk,HR_550,end,1,0,0
High-Risk,HR_551,overall,505,109,21.584158415841586
High-Risk,HR_551,end,5,0,0
High-Risk,HR_552,overall,81992,20446,24.936579178456437
High-Risk,HR_552,end,744,3,0.4032258064516129
High-Risk,HR_553,overall,12133,2823,23.267122723151733
High-Risk,HR_553,end,149,0,0
High-Risk,HR_554,overall,65,14,21.53846153846154
High-Risk,HR_554,end,2,0,0
High-Risk,HR_555,overall,3042,772,25.378040762656145
High-Risk,HR_555,end,19,0,0
High-Risk,HR_556,overall,182,40,21.978021978021978
High-Risk,HR_556,end,1,0,0
High-Risk,HR_557,overall,264,48,18.181818181818183
High-Risk,HR_557,end,8,0,0
High-Risk,HR_558,overall,42,7,16.666666666666664
High-Risk,HR_558,end,1,0,0
High-Risk,HR_559,overall,4214,1043,24.750830564784053
High-Risk,HR_559,end,53,0,0
High-Risk,HR_56,overall,6785,1724,25.408990420044216
High-Risk,HR_56,end,59,9,15.254237288135593
High-Risk,HR_560,overall,3911,997,25.492201482996673
High-Risk,HR_560,end,166,0,0
High-Risk,HR_561,overall,4785,1121,23.42737722048067
High-Risk,HR_561,end,92,0,0
High-Risk,HR_562,overall,289,72,24.91349480968858
High-Risk,HR_562,end,1,0,0
High-Risk,HR_563,overall,1901,430,22.619673855865337
High-Risk,HR_563,end,29,2,6.896551724137931
High-Risk,HR_564,overall,738,149,20.18970189701897
High-Risk,HR_564,end,17,0,0
High-Risk,HR_565,overall,117,25,21.367521367521366
High-Risk,HR_565,end,3,0,0
High-Risk,HR_566,overall,1122,279,24.86631016042781
High-Risk,HR_566,end,15,0,0
High-Risk,HR_567,overall,10,4,40
High-Risk,HR_567,end,1,0,0
High-Risk,HR_568,overall,328,67,20.426829268292682
High-Risk,HR_568,end,3,0,0
High-Risk,HR_569,overall,2055,472,22.9683698296837
High-Risk,HR_569,end,11,0,0
High-Risk,HR_57,overall,13274,3225,24.29561548892572
High-Risk,HR_57,end,65,1,1.5384615384615385
High-Risk,HR_570,overall,795,197,24.77987421383648
High-Risk,HR_570,end,13,0,0
High-Risk,HR_571,overall,163,33,20.245398773006134
High-Risk,HR_571,end,4,0,0
High-Risk,HR_572,overall,477,103,21.59329140461216
High-Risk,HR_572,end,12,0,0
High-Risk,HR_573,overall,52,10,19.230769230769234
High-Risk,HR_573,end,1,0,0
High-Risk,HR_574,overall,740,173,23.37837837837838
High-Risk,HR_574,end,5,0,0
High-Risk,HR_575,overall,115,25,21.73913043478261
High-Risk,HR_575,end,6,0,0
High-Risk,HR_576,overall,10636,2279,21.427228281308764
High-Risk,HR_576,end,71,13,18.30985915492958
High-Risk,HR_577,overall,350,95,27.142857142857142
High-Risk,HR_577,end,3,0,0
High-Risk,HR_578,overall,15,1,6.666666666666667
High-Risk,HR_578,end,8,0,0
High-Risk,HR_579,overall,356,77,21.629213483146067
High-Risk,HR_579,end,4,0,0
High-Risk,HR_58,overall,257,56,21.78988326848249
High-Risk,HR_58,end,10,0,0
High-Risk,HR_580,overall,74,20,27.027027027027028
High-Risk,HR_580,end,1,0,0
High-Risk,HR_581,overall,305,68,22.295081967213115
High-Risk,HR_581,end,6,0,0
High-Risk,HR_582,overall,227,52,22.90748898678414
High-Risk,HR_582,end,3,0,0
High-Risk,HR_583,overall,38,9,23.684210526315788
High-Risk,HR_583,end,7,1,14.285714285714285
High-Risk,HR_584,overall,10572,2448,23.15550510783201
High-Risk,HR_584,end,52,0,0
High-Risk,HR_585,overall,46,15,32.608695652173914
High-Risk,HR_585,end,1,1,100
High-Risk,HR_586,overall,44,7,15.909090909090908
High-Risk,HR_586,end,1,0,0
High-Risk,HR_587,overall,539,134,24.860853432282003
High-Risk,HR_587,end,9,0,0
High-Risk,HR_588,overall,5970,1472,24.656616415410383
High-Risk,HR_588,end,83,6,7.228915662650602
High-Risk,HR_589,overall,3377,783,23.186259994077584
High-Risk,HR_589,end,42,0,0
High-Risk,HR_59,overall,424,107,25.235849056603776
High-Risk,HR_59,end,6,0,0
High-Risk,HR_590,overall,93,11,11.827956989247312
High-Risk,HR_590,end,2,0,0
High-Risk,HR_591,overall,7705,1942,25.20441271901363
High-Risk,HR_591,end,105,1,0.9523809523809524
High-Risk,HR_592,overall,13,4,30.76923076923077
High-Risk,HR_592,end,1,0,0
High-Risk,HR_593,overall,238,56,23.52941176470588
High-Risk,HR_593,end,3,0,0
High-Risk,HR_594,overall,4672,985,21.08304794520548
High-Risk,HR_594,end,61,0,0
High-Risk,HR_595,overall,603,136,22.553897180762853
High-Risk,HR_595,end,8,0,0
High-Risk,HR_596,overall,23,1,4.3478260869565215
High-Risk,HR_596,end,1,0,0
High-Risk,HR_597,overall,8941,1918,21.451739179062745
High-Risk,HR_597,end,146,0,0
High-Risk,HR_598,overall,4644,1078,23.212747631352283
High-Risk,HR_598,end,92,3,3.260869565217391
High-Risk,HR_599,overall,245,55,22.448979591836736
High-Risk,HR_599,end,2,0,0
High-Risk,HR_6,overall,2192,528,24.087591240875913
High-Risk,HR_6,end,75,0,0
High-Risk,HR_60,overall,3544,746,21.049661399548533
High-Risk,HR_60,end,49,2,4.081632653061225
High-Risk,HR_600,overall,3486,853,24.469305794607
High-Risk,HR_600,end,40,3,7.5
High-Risk,HR_601,overall,5,1,20
High-Risk,HR_601,end,1,0,0
High-Risk,HR_602,overall,22771,5674,24.917658425189934
High-Risk,HR_602,end,121,0,0
High-Risk,HR_603,overall,138,31,22.463768115942027
High-Risk,HR_603,end,3,0,0
High-Risk,HR_604,overall,23,3,13.043478260869565
High-Risk,HR_604,end,2,1,50
High-Risk,HR_605,overall,9,3,33.33333333333333
High-Risk,HR_605,end,1,0,0
High-Risk,HR_606,overall,2903,773,26.62762659317947
High-Risk,HR_606,end,62,2,3.225806451612903
High-Risk,HR_607,overall,7903,1876,23.737821080602302
High-Risk,HR_607,end,116,0,0
High-Risk,HR_608,overall,1704,351,20.598591549295776
High-Risk,HR_608,end,11,0,0
High-Risk,HR_609,overall,451,118,26.164079822616408
High-Risk,HR_609,end,6,0,0
High-Risk,HR_61,overall,17850,3950,22.128851540616246
High-Risk,HR_61,end,477,0,0
High-Risk,HR_610,overall,29549,6751,22.84679684591695
High-Risk,HR_610,end,136,5,3.6764705882352944
High-Risk,HR_611,overall,14,2,14.285714285714285
High-Risk,HR_611,end,1,0,0
High-Risk,HR_612,overall,27,6,22.22222222222222
High-Risk,HR_612,end,1,0,0
High-Risk,HR_613,overall,6797,1566,23.039576283654554
High-Risk,HR_613,end,112,0,0
High-Risk,HR_614,overall,475,119,25.05263157894737
High-Risk,HR_614,end,4,0,0
High-Risk,HR_615,overall,24514,5996,24.45949253487803
High-Risk,HR_615,end,95,12,12.631578947368421
High-Risk,HR_616,overall,1656,316,19.082125603864732
High-Risk,HR_616,end,18,0,0
High-Risk,HR_617,overall,98,19,19.387755102040817
High-Risk,HR_617,end,2,0,0
High-Risk,HR_618,overall,74,13,17.56756756756757
High-Risk,HR_618,end,1,0,0
High-Risk,HR_619,overall,70834,15859,22.38896575091058
High-Risk,HR_619,end,115,2,1.7391304347826086
High-Risk,HR_62,overall,4107,992,24.153883613343073
High-Risk,HR_62,end,65,19,29.230769230769234
High-Risk,HR_620,overall,13,2,15.384615384615385
High-Risk,HR_620,end,1,0,0
High-Risk,HR_621,overall,1528,343,22.44764397905759
High-Risk,HR_621,end,13,0,0
High-Risk,HR_622,overall,966,218,22.56728778467909
High-Risk,HR_622,end,19,0,0
High-Risk,HR_623,overall,186,28,15.053763440860216
High-Risk,HR_623,end,6,0,0
High-Risk,HR_624,overall,241,50,20.74688796680498
High-Risk,HR_624,end,10,0,0
High-Risk,HR_625,overall,49265,12141,24.64427078047295
High-Risk,HR_625,end,514,9,1.7509727626459144
High-Risk,HR_626,overall,62,16,25.806451612903224
High-Risk,HR_626,end,7,0,0
High-Risk,HR_627,overall,566,107,18.90459363957597
High-Risk,HR_627,end,12,2,16.666666666666664
High-Risk,HR_628,overall,3602,831,23.070516379789005
High-Risk,HR_628,end,61,4,6.557377049180328
High-Risk,HR_629,overall,30840,7487,24.2769130998703
High-Risk,HR_629,end,466,3,0.6437768240343348
High-Risk,HR_63,overall,37121,8181,22.038738180544705
High-Risk,HR_63,end,259,2,0.7722007722007722
High-Risk,HR_630,overall,437,101,23.112128146453088
High-Risk,HR_630,end,7,0,0
High-Risk,HR_631,overall,107,35,32.71028037383177
High-Risk,HR_631,end,3,0,0
High-Risk,HR_632,overall,167,24,14.37125748502994
High-Risk,HR_632,end,7,0,0
High-Risk,HR_633,overall,171,41,23.976608187134502
High-Risk,HR_633,end,5,0,0
High-Risk,HR_634,overall,29020,7011,24.1592005513439
High-Risk,HR_634,end,319,4,1.2539184952978055
High-Risk,HR_635,overall,8,0,0
High-Risk,HR_635,end,1,0,0
High-Risk,HR_636,overall,2504,594,23.722044728434504
High-Risk,HR_636,end,41,9,21.951219512195124
High-Risk,HR_637,overall,51,13,25.49019607843137
High-Risk,HR_637,end,1,0,0
High-Risk,HR_638,overall,838,196,23.389021479713605
High-Risk,HR_638,end,31,0,0
High-Risk,HR_639,overall,258,54,20.930232558139537
High-Risk,HR_639,end,6,0,0
High-Risk,HR_64,overall,42683,9878,23.1427031839374
High-Risk,HR_64,end,205,42,20.48780487804878
High-Risk,HR_640,overall,20,4,20
High-Risk,HR_640,end,1,0,0
High-Risk,HR_641,overall,37,3,8.108108108108109
High-Risk,HR_641,end,2,0,0
High-Risk,HR_642,overall,85,18,21.176470588235293
High-Risk,HR_642,end,3,2,66.66666666666666
High-Risk,HR_643,overall,96,21,21.875
High-Risk,HR_643,end,1,0,0
High-Risk,HR_644,overall,156,41,26.282051282051285
High-Risk,HR_644,end,4,0,0
High-Risk,HR_645,overall,9,1,11.11111111111111
High-Risk,HR_645,end,1,0,0
High-Risk,HR_646,overall,724,172,23.756906077348066
High-Risk,HR_646,end,6,0,0
High-Risk,HR_647,overall,30,6,20
High-Risk,HR_647,end,1,0,0
High-Risk,HR_648,overall,642,133,20.71651090342679
High-Risk,HR_648,end,7,0,0
High-Risk,HR_649,overall,59876,13576,22.67352528559022
High-Risk,HR_649,end,522,30,5.747126436781609
High-Risk,HR_65,overall,36,3,8.333333333333332
High-Risk,HR_65,end,2,0,0
High-Risk,HR_650,overall,15,4,26.666666666666668
High-Risk,HR_650,end,1,1,100
High-Risk,HR_651,overall,78,10,12.82051282051282
High-Risk,HR_651,end,3,0,0
High-Risk,HR_652,overall,520,126,24.23076923076923
High-Risk,HR_652,end,11,0,0
High-Risk,HR_653,overall,14,2,14.285714285714285
High-Risk,HR_653,end,1,0,0
High-Risk,HR_654,overall,1047,207,19.770773638968482
High-Risk,HR_654,end,19,0,0
High-Risk,HR_655,overall,43679,10767,24.65028961285744
High-Risk,HR_655,end,374,9,2.406417112299465
High-Risk,HR_656,overall,55,11,20
High-Risk,HR_656,end,1,0,0
High-Risk,HR_657,overall,19,4,21.052631578947366
High-Risk,HR_657,end,1,0,0
High-Risk,HR_658,overall,10117,2462,24.335277256103588
High-Risk,HR_658,end,110,7,6.363636363636363
High-Risk,HR_659,overall,51,10,19.607843137254903
High-Risk,HR_659,end,1,0,0
High-Risk,HR_66,overall,3791,819,21.60379847006067
High-Risk,HR_66,end,51,2,3.9215686274509802
High-Risk,HR_660,overall,192,48,25
High-Risk,HR_660,end,1,0,0
High-Risk,HR_661,overall,1,0,0
High-Risk,HR_661,end,1,0,0
High-Risk,HR_662,overall,39,6,15.384615384615385
High-Risk,HR_662,end,1,0,0
High-Risk,HR_663,overall,6327,1407,22.238027501185396
High-Risk,HR_663,end,107,0,0
High-Risk,HR_664,overall,2103,509,24.203518782691393
High-Risk,HR_664,end,4,1,25
High-Risk,HR_665,overall,1636,340,20.78239608801956
High-Risk,HR_665,end,40,0,0
High-Risk,HR_666,overall,891,181,20.31425364758698
High-Risk,HR_666,end,7,0,0
High-Risk,HR_667,overall,2,1,50
High-Risk,HR_667,end,1,1,100
High-Risk,HR_668,overall,62,10,16.129032258064516
High-Risk,HR_668,end,2,0,0
High-Risk,HR_669,overall,20610,4892,23.73605046094129
High-Risk,HR_669,end,242,3,1.2396694214876034
High-Risk,HR_67,overall,70,13,18.571428571428573
High-Risk,HR_67,end,2,0,0
High-Risk,HR_670,overall,82,13,15.853658536585366
High-Risk,HR_670,end,3,0,0
High-Risk,HR_671,overall,1101,267,24.250681198910083
High-Risk,HR_671,end,3,0,0
High-Risk,HR_672,overall,5092,1341,26.335428122545167
High-Risk,HR_672,end,27,0,0
High-Risk,HR_673,overall,6,0,0
High-Risk,HR_673,end,1,0,0
High-Risk,HR_674,overall,680,163,23.97058823529412
High-Risk,HR_674,end,7,1,14.285714285714285
High-Risk,HR_675,overall,948,202,21.308016877637133
High-Risk,HR_675,end,25,0,0
High-Risk,HR_676,overall,43,4,9.30232558139535
High-Risk,HR_676,end,2,0,0
High-Risk,HR_677,overall,1603,360,22.457891453524642
High-Risk,HR_677,end,27,0,0
High-Risk,HR_678,overall,39484,8968,22.712997669942254
High-Risk,HR_678,end,179,24,13.40782122905028
High-Risk,HR_679,overall,1005,199,19.800995024875622
High-Risk,HR_679,end,10,0,0
High-Risk,HR_68,overall,196,39,19.897959183673468
High-Risk,HR_68,end,2,0,0
High-Risk,HR_680,overall,16848,4185,24.83974358974359
High-Risk,HR_680,end,189,3,1.5873015873015872
High-Risk,HR_681,overall,2196,528,24.043715846994534
High-Risk,HR_681,end,31,0,0
High-Risk,HR_682,overall,101,17,16.831683168316832
High-Risk,HR_682,end,2,0,0
High-Risk,HR_683,overall,209,50,23.923444976076556
High-Risk,HR_683,end,5,0,0
High-Risk,HR_684,overall,1415,312,22.04946996466431
High-Risk,HR_684,end,20,1,5
High-Risk,HR_685,overall,5713,1396,24.435497987047086
High-Risk,HR_685,end,64,2,3.125
High-Risk,HR_686,overall,1298,275,21.1864406779661
High-Risk,HR_686,end,3,1,33.33333333333333
High-Risk,HR_687,overall,1319,320,24.260803639120546
High-Risk,HR_687,end,6,0,0
High-Risk,HR_688,overall,132,30,22.727272727272727
High-Risk,HR_688,end,3,0,0
High-Risk,HR_689,overall,4182,999,23.888091822094694
High-Risk,HR_689,end,84,8,9.523809523809524
High-Risk,HR_69,overall,2092,485,23.183556405353727
High-Risk,HR_69,end,17,0,0
High-Risk,HR_690,overall,9715,2167,22.305712815234173
High-Risk,HR_690,end,99,2,2.0202020202020203
High-Risk,HR_691,overall,112,26,23.214285714285715
High-Risk,HR_691,end,4,0,0
High-Risk,HR_692,overall,327,80,24.464831804281346
High-Risk,HR_692,end,4,0,0
High-Risk,HR_693,overall,8019,2000,24.94076568150642
High-Risk,HR_693,end,163,1,0.6134969325153374
High-Risk,HR_694,overall,24,5,20.833333333333336
High-Risk,HR_694,end,1,0,0
High-Risk,HR_695,overall,351,55,15.669515669515668
High-Risk,HR_695,end,1,0,0
High-Risk,HR_696,overall,386,90,23.316062176165804
High-Risk,HR_696,end,6,0,0
High-Risk,HR_697,overall,311,65,20.90032154340836
High-Risk,HR_697,end,9,2,22.22222222222222
High-Risk,HR_698,overall,28,3,10.714285714285714
High-Risk,HR_698,end,2,0,0
High-Risk,HR_699,overall,1494,346,23.15930388219545
High-Risk,HR_699,end,18,0,0
High-Risk,HR_7,overall,45,9,20
High-Risk,HR_7,end,6,0,0
High-Risk,HR_70,overall,5,1,20
High-Risk,HR_70,end,1,0,0
High-Risk,HR_700,overall,211,56,26.540284360189574
High-Risk,HR_700,end,3,0,0
High-Risk,HR_701,overall,1843,407,22.083559413998916
High-Risk,HR_701,end,17,0,0
High-Risk,HR_702,overall,167,35,20.958083832335326
High-Risk,HR_702,end,3,0,0
High-Risk,HR_703,overall,27588,6041,21.897201681890678
High-Risk,HR_703,end,299,4,1.3377926421404682
High-Risk,HR_704,overall,252,53,21.03174603174603
High-Risk,HR_704,end,4,0,0
High-Risk,HR_705,overall,81,21,25.925925925925924
High-Risk,HR_705,end,1,0,0
High-Risk,HR_706,overall,9148,2100,22.955837341495407
High-Risk,HR_706,end,111,8,7.207207207207207
High-Risk,HR_707,overall,1288,283,21.972049689440993
High-Risk,HR_707,end,9,1,11.11111111111111
High-Risk,HR_708,overall,489,86,17.586912065439673
High-Risk,HR_708,end,11,1,9.090909090909092
High-Risk,HR_709,overall,31,9,29.03225806451613
High-Risk,HR_709,end,2,0,0
High-Risk,HR_71,overall,5,1,20
High-Risk,HR_71,end,2,0,0
High-Risk,HR_710,overall,1473,368,24.983027834351663
High-Risk,HR_710,end,16,0,0
High-Risk,HR_711,overall,2805,572,20.392156862745097
High-Risk,HR_711,end,26,0,0
High-Risk,HR_712,overall,5716,1346,23.547935619314206
High-Risk,HR_712,end,74,2,2.7027027027027026
High-Risk,HR_713,overall,65,7,10.76923076923077
High-Risk,HR_713,end,2,0,0
High-Risk,HR_714,overall,3837,893,23.27339066979411
High-Risk,HR_714,end,61,0,0
High-Risk,HR_715,overall,103,21,20.388349514563107
High-Risk,HR_715,end,2,0,0
High-Risk,HR_716,overall,1285,277,21.556420233463037
High-Risk,HR_716,end,20,0,0
High-Risk,HR_717,overall,14141,3136,22.17664945901987
High-Risk,HR_717,end,647,4,0.6182380216383307
High-Risk,HR_718,overall,12443,2866,23.033030619625492
High-Risk,HR_718,end,287,1,0.34843205574912894
High-Risk,HR_719,overall,612,122,19.934640522875817
High-Risk,HR_719,end,9,0,0
High-Risk,HR_72,overall,56895,14280,25.098866332718167
High-Risk,HR_72,end,267,10,3.7453183520599254
High-Risk,HR_720,overall,2257,483,21.400088613203366
High-Risk,HR_720,end,18,2,11.11111111111111
High-Risk,HR_721,overall,2,0,0
High-Risk,HR_721,end,1,0,0
High-Risk,HR_722,overall,3517,879,24.992891669036112
High-Risk,HR_722,end,87,2,2.2988505747126435
High-Risk,HR_723,overall,1026,250,24.366471734892787
High-Risk,HR_723,end,20,0,0
High-Risk,HR_724,overall,10,0,0
High-Risk,HR_724,end,1,0,0
High-Risk,HR_725,overall,3826,858,22.425509670674334
High-Risk,HR_725,end,67,2,2.9850746268656714
High-Risk,HR_726,overall,103,20,19.41747572815534
High-Risk,HR_726,end,1,0,0
High-Risk,HR_727,overall,1309,316,24.140565317035907
High-Risk,HR_727,end,17,2,11.76470588235294
High-Risk,HR_728,overall,484,107,22.107438016528928
High-Risk,HR_728,end,10,2,20
High-Risk,HR_729,overall,984,226,22.96747967479675
High-Risk,HR_729,end,17,1,5.88235294117647
High-Risk,HR_73,overall,3656,811,22.182713347921226
High-Risk,HR_73,end,66,2,3.0303030303030303
High-Risk,HR_730,overall,5468,1190,21.762984637893197
High-Risk,HR_730,end,72,0,0
High-Risk,HR_731,overall,578,136,23.52941176470588
High-Risk,HR_731,end,15,0,0
High-Risk,HR_732,overall,25780,5801,22.501939487975175
High-Risk,HR_732,end,372,2,0.5376344086021506
High-Risk,HR_733,overall,32662,8118,24.854571061172003
High-Risk,HR_733,end,257,21,8.171206225680933
High-Risk,HR_734,overall,13477,3236,24.01127847443793
High-Risk,HR_734,end,127,0,0
High-Risk,HR_735,overall,1505,362,24.053156146179404
High-Risk,HR_735,end,15,1,6.666666666666667
High-Risk,HR_736,overall,272,69,25.36764705882353
High-Risk,HR_736,end,8,1,12.5
High-Risk,HR_737,overall,341,68,19.941348973607038
High-Risk,HR_737,end,12,0,0
High-Risk,HR_738,overall,70,12,17.142857142857142
High-Risk,HR_738,end,4,0,0
High-Risk,HR_739,overall,22,4,18.181818181818183
High-Risk,HR_739,end,1,0,0
High-Risk,HR_74,overall,19164,4771,24.89563765393446
High-Risk,HR_74,end,170,4,2.3529411764705883
High-Risk,HR_740,overall,17796,4218,23.701955495616993
High-Risk,HR_740,end,427,4,0.936768149882904
High-Risk,HR_741,overall,1728,435,25.17361111111111
High-Risk,HR_741,end,27,3,11.11111111111111
High-Risk,HR_742,overall,42425,10064,23.721862109605183
High-Risk,HR_742,end,276,0,0
High-Risk,HR_743,overall,26885,6794,25.270596987167565
High-Risk,HR_743,end,211,5,2.3696682464454977
High-Risk,HR_744,overall,1837,425,23.135547087642898
High-Risk,HR_744,end,14,2,14.285714285714285
High-Risk,HR_745,overall,78,14,17.94871794871795
High-Risk,HR_745,end,2,0,0
High-Risk,HR_746,overall,1432,205,14.315642458100559
High-Risk,HR_746,end,28,0,0
High-Risk,HR_747,overall,124,15,12.096774193548388
High-Risk,HR_747,end,3,0,0
High-Risk,HR_748,overall,225,53,23.555555555555554
High-Risk,HR_748,end,3,0,0
High-Risk,HR_749,overall,1386,317,22.87157287157287
High-Risk,HR_749,end,21,0,0
High-Risk,HR_75,overall,1200,273,22.75
High-Risk,HR_75,end,20,0,0
High-Risk,HR_750,overall,4014,960,23.916292974588938
High-Risk,HR_750,end,43,1,2.3255813953488373
High-Risk,HR_751,overall,477,107,22.431865828092242
High-Risk,HR_751,end,6,0,0
High-Risk,HR_752,overall,21,4,19.047619047619047
High-Risk,HR_752,end,1,0,0
High-Risk,HR_753,overall,6536,1495,22.873317013463893
High-Risk,HR_753,end,52,9,17.307692307692307
High-Risk,HR_754,overall,226,44,19.469026548672566
High-Risk,HR_754,end,10,0,0
High-Risk,HR_755,overall,810,197,24.320987654320987
High-Risk,HR_755,end,15,1,6.666666666666667
High-Risk,HR_756,overall,728,178,24.45054945054945
High-Risk,HR_756,end,12,0,0
High-Risk,HR_757,overall,6929,1559,22.49963919757541
High-Risk,HR_757,end,101,0,0
High-Risk,HR_758,overall,6923,1667,24.0791564350715
High-Risk,HR_758,end,146,10,6.8493150684931505
High-Risk,HR_759,overall,5506,1307,23.73774064656738
High-Risk,HR_759,end,198,3,1.5151515151515151
High-Risk,HR_76,overall,57017,14678,25.74319939667117
High-Risk,HR_76,end,508,20,3.937007874015748
High-Risk,HR_760,overall,351,78,22.22222222222222
High-Risk,HR_760,end,2,0,0
High-Risk,HR_761,overall,1591,378,23.758642363293525
High-Risk,HR_761,end,40,0,0
High-Risk,HR_762,overall,1247,293,23.496391339214114
High-Risk,HR_762,end,9,0,0
High-Risk,HR_763,overall,713,175,24.544179523141654
High-Risk,HR_763,end,5,0,0
High-Risk,HR_764,overall,599,102,17.028380634390654
High-Risk,HR_764,end,11,0,0
High-Risk,HR_765,overall,14,2,14.285714285714285
High-Risk,HR_765,end,1,0,0
High-Risk,HR_766,overall,10720,2748,25.634328358208958
High-Risk,HR_766,end,136,7,5.147058823529411
High-Risk,HR_767,overall,1222,315,25.777414075286416
High-Risk,HR_767,end,14,0,0
High-Risk,HR_768,overall,38,6,15.789473684210526
High-Risk,HR_768,end,1,0,0
High-Risk,HR_769,overall,1292,311,24.071207430340557
High-Risk,HR_769,end,21,0,0
High-Risk,HR_77,overall,57,12,21.052631578947366
High-Risk,HR_77,end,1,0,0
High-Risk,HR_770,overall,213,38,17.84037558685446
High-Risk,HR_770,end,5,0,0
High-Risk,HR_771,overall,10,1,10
High-Risk,HR_771,end,1,0,0
High-Risk,HR_772,overall,120,30,25
High-Risk,HR_772,end,4,2,50
High-Risk,HR_773,overall,2212,541,24.45750452079566
High-Risk,HR_773,end,34,2,5.88235294117647
High-Risk,HR_774,overall,18366,4493,24.46368289230099
High-Risk,HR_774,end,100,7,7.000000000000001
High-Risk,HR_775,overall,963,230,23.883696780893043
High-Risk,HR_775,end,3,0,0
High-Risk,HR_776,overall,736,162,22.01086956521739
High-Risk,HR_776,end,24,0,0
High-Risk,HR_777,overall,424,89,20.99056603773585
High-Risk,HR_777,end,5,0,0
High-Risk,HR_778,overall,1387,313,22.566690699351117
High-Risk,HR_778,end,34,0,0
High-Risk,HR_779,overall,56,11,19.642857142857142
High-Risk,HR_779,end,2,0,0
High-Risk,HR_78,overall,29256,7364,25.170905113480995
High-Risk,HR_78,end,1051,35,3.3301617507136063
High-Risk,HR_780,overall,17,3,17.647058823529413
High-Risk,HR_780,end,7,1,14.285714285714285
High-Risk,HR_781,overall,4764,1216,25.524769101595297
High-Risk,HR_781,end,54,0,0
High-Risk,HR_782,overall,298,50,16.778523489932887
High-Risk,HR_782,end,10,0,0
High-Risk,HR_783,overall,744,124,16.666666666666664
