group,id_player,stake,n_round,n_round_total,prop
High-Risk,HR_36,10,0,270,0
High-Risk,HR_36,15,0,270,0
High-Risk,HR_36,20,0,270,0
High-Risk,HR_360,0.25,0,25,0
High-Risk,HR_360,0.5,25,25,100
High-Risk,HR_360,1,0,25,0
High-Risk,HR_360,1.5,0,25,0
High-Risk,HR_360,2,0,25,0
High-Risk,HR_360,2.5,0,25,0
High-Risk,HR_360,5,0,25,0
High-Risk,HR_360,10,0,25,0
High-Risk,HR_360,15,0,25,0
High-Risk,HR_360,20,0,25,0
High-Risk,HR_361,0.25,69,19965,0.34560480841472574
High-Risk,HR_361,0.5,254,19965,1.2722263961933382
High-Risk,HR_361,1,3920,19965,19.634360130227897
High-Risk,HR_361,1.5,277,19965,1.387427998998247
High-Risk,HR_361,2,1866,19965,9.346356123215626
High-Risk,HR_361,2.5,1870,19965,9.366391184573002
High-Risk,HR_361,5,8775,19965,43.9519158527423
High-Risk,HR_361,10,2565,19965,12.847483095416981
High-Risk,HR_361,15,37,19965,0.1853243175557225
High-Risk,HR_361,20,332,19965,1.662910092662159
High-Risk,HR_362,0.25,2117,9343,22.6586749438082
High-Risk,HR_362,0.5,3785,9343,40.51161297227871
High-Risk,HR_362,1,1700,9343,18.19544043669057
High-Risk,HR_362,1.5,927,9343,9.921866638124799
High-Risk,HR_362,2,290,9343,3.1039280744942737
High-Risk,HR_362,2.5,501,9343,5.362303328695281
High-Risk,HR_362,5,4,9343,0.04281280102750722
High-Risk,HR_362,10,19,9343,0.2033608048806593
High-Risk,HR_362,15,0,9343,0
High-Risk,HR_362,20,0,9343,0
High-Risk,HR_363,0.25,0,13554,0
High-Risk,HR_363,0.5,0,13554,0
High-Risk,HR_363,1,7778,13554,57.38527371993507
High-Risk,HR_363,1.5,0,13554,0
High-Risk,HR_363,2,5569,13554,41.087501844473955
High-Risk,HR_363,2.5,56,13554,0.41316216615021395
High-Risk,HR_363,5,151,13554,1.1140622694407556
High-Risk,HR_363,10,0,13554,0
High-Risk,HR_363,15,0,13554,0
High-Risk,HR_363,20,0,13554,0
High-Risk,HR_364,0.25,0,55,0
High-Risk,HR_364,0.5,14,55,25.454545454545453
High-Risk,HR_364,1,41,55,74.54545454545455
High-Risk,HR_364,1.5,0,55,0
High-Risk,HR_364,2,0,55,0
High-Risk,HR_364,2.5,0,55,0
High-Risk,HR_364,5,0,55,0
High-Risk,HR_364,10,0,55,0
High-Risk,HR_364,15,0,55,0
High-Risk,HR_364,20,0,55,0
High-Risk,HR_365,0.25,0,1062,0
High-Risk,HR_365,0.5,0,1062,0
High-Risk,HR_365,1,1062,1062,100
High-Risk,HR_365,1.5,0,1062,0
High-Risk,HR_365,2,0,1062,0
High-Risk,HR_365,2.5,0,1062,0
High-Risk,HR_365,5,0,1062,0
High-Risk,HR_365,10,0,1062,0
High-Risk,HR_365,15,0,1062,0
High-Risk,HR_365,20,0,1062,0
High-Risk,HR_366,0.25,0,52,0
High-Risk,HR_366,0.5,0,52,0
High-Risk,HR_366,1,0,52,0
High-Risk,HR_366,1.5,0,52,0
High-Risk,HR_366,2,0,52,0
High-Risk,HR_366,2.5,0,52,0
High-Risk,HR_366,5,52,52,100
High-Risk,HR_366,10,0,52,0
High-Risk,HR_366,15,0,52,0
High-Risk,HR_366,20,0,52,0
High-Risk,HR_367,0.25,491,1255,39.123505976095615
High-Risk,HR_367,0.5,453,1255,36.09561752988048
High-Risk,HR_367,1,263,1255,20.95617529880478
High-Risk,HR_367,1.5,27,1255,2.1513944223107573
High-Risk,HR_367,2,21,1255,1.6733067729083666
High-Risk,HR_367,2.5,0,1255,0
High-Risk,HR_367,5,0,1255,0
High-Risk,HR_367,10,0,1255,0
High-Risk,HR_367,15,0,1255,0
High-Risk,HR_367,20,0,1255,0
High-Risk,HR_368,0.25,0,1538,0
High-Risk,HR_368,0.5,23,1538,1.495448634590377
High-Risk,HR_368,1,176,1538,11.443433029908972
High-Risk,HR_368,1.5,138,1538,8.972691807542263
High-Risk,HR_368,2,166,1538,10.793237971391417
High-Risk,HR_368,2.5,282,1538,18.33550065019506
High-Risk,HR_368,5,522,1538,33.940182054616386
High-Risk,HR_368,10,73,1538,4.746423927178153
High-Risk,HR_368,15,19,1538,1.2353706111833551
High-Risk,HR_368,20,139,1538,9.037711313394018
High-Risk,HR_369,0.25,0,611,0
High-Risk,HR_369,0.5,539,611,88.21603927986907
High-Risk,HR_369,1,72,611,11.783960720130933
High-Risk,HR_369,1.5,0,611,0
High-Risk,HR_369,2,0,611,0
High-Risk,HR_369,2.5,0,611,0
High-Risk,HR_369,5,0,611,0
High-Risk,HR_369,10,0,611,0
High-Risk,HR_369,15,0,611,0
High-Risk,HR_369,20,0,611,0
High-Risk,HR_37,0.25,96,328,29.268292682926827
High-Risk,HR_37,0.5,0,328,0
High-Risk,HR_37,1,147,328,44.81707317073171
High-Risk,HR_37,1.5,0,328,0
High-Risk,HR_37,2,0,328,0
High-Risk,HR_37,2.5,0,328,0
High-Risk,HR_37,5,85,328,25.914634146341463
High-Risk,HR_37,10,0,328,0
High-Risk,HR_37,15,0,328,0
High-Risk,HR_37,20,0,328,0
High-Risk,HR_370,0.25,333,6084,5.473372781065089
High-Risk,HR_370,0.5,376,6084,6.180144641683103
High-Risk,HR_370,1,242,6084,3.9776462853385928
High-Risk,HR_370,1.5,419,6084,6.886916502301117
High-Risk,HR_370,2,787,6084,12.935568704799474
High-Risk,HR_370,2.5,1482,6084,24.358974358974358
High-Risk,HR_370,5,422,6084,6.9362261669953975
High-Risk,HR_370,10,908,6084,14.92439184746877
High-Risk,HR_370,15,505,6084,8.300460223537147
High-Risk,HR_370,20,610,6084,10.026298487836948
High-Risk,HR_371,0.25,15,1920,0.78125
High-Risk,HR_371,0.5,240,1920,12.5
High-Risk,HR_371,1,762,1920,39.6875
High-Risk,HR_371,1.5,125,1920,6.510416666666667
High-Risk,HR_371,2,56,1920,2.9166666666666665
High-Risk,HR_371,2.5,121,1920,6.302083333333333
High-Risk,HR_371,5,298,1920,15.520833333333334
High-Risk,HR_371,10,181,1920,9.427083333333334
High-Risk,HR_371,15,13,1920,0.6770833333333334
High-Risk,HR_371,20,109,1920,5.677083333333333
High-Risk,HR_372,0.25,17,17,100
High-Risk,HR_372,0.5,0,17,0
High-Risk,HR_372,1,0,17,0
High-Risk,HR_372,1.5,0,17,0
High-Risk,HR_372,2,0,17,0
High-Risk,HR_372,2.5,0,17,0
High-Risk,HR_372,5,0,17,0
High-Risk,HR_372,10,0,17,0
High-Risk,HR_372,15,0,17,0
High-Risk,HR_372,20,0,17,0
High-Risk,HR_373,0.25,0,7952,0
High-Risk,HR_373,0.5,146,7952,1.8360160965794767
High-Risk,HR_373,1,2186,7952,27.48993963782696
High-Risk,HR_373,1.5,0,7952,0
High-Risk,HR_373,2,3185,7952,40.05281690140845
High-Risk,HR_373,2.5,836,7952,10.513078470824949
High-Risk,HR_373,5,1280,7952,16.096579476861166
High-Risk,HR_373,10,189,7952,2.3767605633802815
High-Risk,HR_373,15,3,7952,0.03772635814889336
High-Risk,HR_373,20,127,7952,1.597082494969819
High-Risk,HR_374,0.25,0,612,0
High-Risk,HR_374,0.5,421,612,68.79084967320262
High-Risk,HR_374,1,191,612,31.209150326797385
High-Risk,HR_374,1.5,0,612,0
High-Risk,HR_374,2,0,612,0
High-Risk,HR_374,2.5,0,612,0
High-Risk,HR_374,5,0,612,0
High-Risk,HR_374,10,0,612,0
High-Risk,HR_374,15,0,612,0
High-Risk,HR_374,20,0,612,0
High-Risk,HR_375,0.25,71,1189,5.971404541631623
High-Risk,HR_375,0.5,116,1189,9.75609756097561
High-Risk,HR_375,1,244,1189,20.521446593776282
High-Risk,HR_375,1.5,141,1189,11.858704793944492
High-Risk,HR_375,2,242,1189,20.35323801513877
High-Risk,HR_375,2.5,269,1189,22.624053826745165
High-Risk,HR_375,5,94,1189,7.905803195962995
High-Risk,HR_375,10,12,1189,1.0092514718250631
High-Risk,HR_375,15,0,1189,0
High-Risk,HR_375,20,0,1189,0
High-Risk,HR_376,0.25,252,685,36.78832116788321
High-Risk,HR_376,0.5,372,685,54.30656934306569
High-Risk,HR_376,1,61,685,8.905109489051096
High-Risk,HR_376,1.5,0,685,0
High-Risk,HR_376,2,0,685,0
High-Risk,HR_376,2.5,0,685,0
High-Risk,HR_376,5,0,685,0
High-Risk,HR_376,10,0,685,0
High-Risk,HR_376,15,0,685,0
High-Risk,HR_376,20,0,685,0
High-Risk,HR_377,0.25,2355,2823,83.42189160467588
High-Risk,HR_377,0.5,342,2823,12.114771519659936
High-Risk,HR_377,1,110,2823,3.896563939071909
High-Risk,HR_377,1.5,0,2823,0
High-Risk,HR_377,2,0,2823,0
High-Risk,HR_377,2.5,16,2823,0.5667729365922777
High-Risk,HR_377,5,0,2823,0
High-Risk,HR_377,10,0,2823,0
High-Risk,HR_377,15,0,2823,0
High-Risk,HR_377,20,0,2823,0
High-Risk,HR_378,0.25,676,1083,62.41920590951062
High-Risk,HR_378,0.5,251,1083,23.176361957525394
High-Risk,HR_378,1,156,1083,14.40443213296399
High-Risk,HR_378,1.5,0,1083,0
High-Risk,HR_378,2,0,1083,0
High-Risk,HR_378,2.5,0,1083,0
High-Risk,HR_378,5,0,1083,0
High-Risk,HR_378,10,0,1083,0
High-Risk,HR_378,15,0,1083,0
High-Risk,HR_378,20,0,1083,0
High-Risk,HR_379,0.25,788,5611,14.043842452325789
High-Risk,HR_379,0.5,852,5611,15.184459098199966
High-Risk,HR_379,1,1601,5611,28.533238281946176
High-Risk,HR_379,1.5,410,5611,7.307075387631438
High-Risk,HR_379,2,278,5611,4.954553555515951
High-Risk,HR_379,2.5,824,5611,14.685439315630012
High-Risk,HR_379,5,365,5611,6.505079308501159
High-Risk,HR_379,10,316,5611,5.631794689003742
High-Risk,HR_379,15,177,5611,3.1545179112457675
High-Risk,HR_379,20,0,5611,0
High-Risk,HR_38,0.25,55,402,13.681592039800993
High-Risk,HR_38,0.5,60,402,14.925373134328357
High-Risk,HR_38,1,0,402,0
High-Risk,HR_38,1.5,1,402,0.24875621890547264
High-Risk,HR_38,2,252,402,62.68656716417911
High-Risk,HR_38,2.5,34,402,8.45771144278607
High-Risk,HR_38,5,0,402,0
High-Risk,HR_38,10,0,402,0
High-Risk,HR_38,15,0,402,0
High-Risk,HR_38,20,0,402,0
High-Risk,HR_380,0.25,0,276,0
High-Risk,HR_380,0.5,0,276,0
High-Risk,HR_380,1,0,276,0
High-Risk,HR_380,1.5,0,276,0
High-Risk,HR_380,2,0,276,0
High-Risk,HR_380,2.5,0,276,0
High-Risk,HR_380,5,276,276,100
High-Risk,HR_380,10,0,276,0
High-Risk,HR_380,15,0,276,0
High-Risk,HR_380,20,0,276,0
High-Risk,HR_381,0.25,0,129,0
High-Risk,HR_381,0.5,129,129,100
High-Risk,HR_381,1,0,129,0
High-Risk,HR_381,1.5,0,129,0
High-Risk,HR_381,2,0,129,0
High-Risk,HR_381,2.5,0,129,0
High-Risk,HR_381,5,0,129,0
High-Risk,HR_381,10,0,129,0
High-Risk,HR_381,15,0,129,0
High-Risk,HR_381,20,0,129,0
High-Risk,HR_382,0.25,74,3333,2.22022202220222
High-Risk,HR_382,0.5,524,3333,15.721572157215721
High-Risk,HR_382,1,1007,3333,30.213021302130212
High-Risk,HR_382,1.5,3,3333,0.09000900090009001
High-Risk,HR_382,2,15,3333,0.45004500450045004
High-Risk,HR_382,2.5,1329,3333,39.87398739873987
High-Risk,HR_382,5,309,3333,9.27092709270927
High-Risk,HR_382,10,72,3333,2.16021602160216
High-Risk,HR_382,15,0,3333,0
High-Risk,HR_382,20,0,3333,0
High-Risk,HR_383,0.25,110,114,96.49122807017544
High-Risk,HR_383,0.5,4,114,3.508771929824561
High-Risk,HR_383,1,0,114,0
High-Risk,HR_383,1.5,0,114,0
High-Risk,HR_383,2,0,114,0
High-Risk,HR_383,2.5,0,114,0
High-Risk,HR_383,5,0,114,0
High-Risk,HR_383,10,0,114,0
High-Risk,HR_383,15,0,114,0
High-Risk,HR_383,20,0,114,0
High-Risk,HR_384,0.25,49,1396,3.510028653295129
High-Risk,HR_384,0.5,545,1396,39.04011461318051
High-Risk,HR_384,1,757,1396,54.22636103151862
High-Risk,HR_384,1.5,7,1396,0.501432664756447
High-Risk,HR_384,2,12,1396,0.8595988538681949
High-Risk,HR_384,2.5,21,1396,1.5042979942693409
High-Risk,HR_384,5,5,1396,0.35816618911174786
High-Risk,HR_384,10,0,1396,0
High-Risk,HR_384,15,0,1396,0
High-Risk,HR_384,20,0,1396,0
High-Risk,HR_385,0.25,1349,12033,11.210836865287128
High-Risk,HR_385,0.5,2103,12033,17.476938419346798
High-Risk,HR_385,1,1855,12033,15.415939499709133
High-Risk,HR_385,1.5,1618,12033,13.44635585473282
High-Risk,HR_385,2,255,12033,2.119172276240339
High-Risk,HR_385,2.5,1526,12033,12.681791739383364
High-Risk,HR_385,5,3100,12033,25.76248649547079
High-Risk,HR_385,10,212,12033,1.7618216571096152
High-Risk,HR_385,15,0,12033,0
High-Risk,HR_385,20,15,12033,0.12465719272001993
High-Risk,HR_386,0.25,0,69,0
High-Risk,HR_386,0.5,0,69,0
High-Risk,HR_386,1,69,69,100
High-Risk,HR_386,1.5,0,69,0
High-Risk,HR_386,2,0,69,0
High-Risk,HR_386,2.5,0,69,0
High-Risk,HR_386,5,0,69,0
High-Risk,HR_386,10,0,69,0
High-Risk,HR_386,15,0,69,0
High-Risk,HR_386,20,0,69,0
High-Risk,HR_387,0.25,222,272,81.61764705882352
High-Risk,HR_387,0.5,26,272,9.558823529411764
High-Risk,HR_387,1,24,272,8.823529411764707
High-Risk,HR_387,1.5,0,272,0
High-Risk,HR_387,2,0,272,0
High-Risk,HR_387,2.5,0,272,0
High-Risk,HR_387,5,0,272,0
High-Risk,HR_387,10,0,272,0
High-Risk,HR_387,15,0,272,0
High-Risk,HR_387,20,0,272,0
High-Risk,HR_388,0.25,0,45,0
High-Risk,HR_388,0.5,34,45,75.55555555555556
High-Risk,HR_388,1,11,45,24.444444444444443
High-Risk,HR_388,1.5,0,45,0
High-Risk,HR_388,2,0,45,0
High-Risk,HR_388,2.5,0,45,0
High-Risk,HR_388,5,0,45,0
High-Risk,HR_388,10,0,45,0
High-Risk,HR_388,15,0,45,0
High-Risk,HR_388,20,0,45,0
High-Risk,HR_389,0.25,11,363,3.0303030303030303
High-Risk,HR_389,0.5,0,363,0
High-Risk,HR_389,1,19,363,5.234159779614325
High-Risk,HR_389,1.5,0,363,0
High-Risk,HR_389,2,0,363,0
High-Risk,HR_389,2.5,87,363,23.96694214876033
High-Risk,HR_389,5,189,363,52.066115702479344
High-Risk,HR_389,10,10,363,2.7548209366391188
High-Risk,HR_389,15,0,363,0
High-Risk,HR_389,20,47,363,12.947658402203857
High-Risk,HR_39,0.25,0,2077,0
High-Risk,HR_39,0.5,0,2077,0
High-Risk,HR_39,1,0,2077,0
High-Risk,HR_39,1.5,0,2077,0
High-Risk,HR_39,2,130,2077,6.259027443428021
High-Risk,HR_39,2.5,636,2077,30.621088107847854
High-Risk,HR_39,5,970,2077,46.70197400096293
High-Risk,HR_39,10,59,2077,2.8406355320173327
High-Risk,HR_39,15,0,2077,0
High-Risk,HR_39,20,282,2077,13.577274915743862
High-Risk,HR_390,0.25,4370,11063,39.5010395010395
High-Risk,HR_390,0.5,2062,11063,18.638705595227336
High-Risk,HR_390,1,1863,11063,16.839916839916842
High-Risk,HR_390,1.5,925,11063,8.361204013377927
High-Risk,HR_390,2,630,11063,5.6946578685709115
High-Risk,HR_390,2.5,531,11063,4.799783060652626
High-Risk,HR_390,5,470,11063,4.2483955527433785
High-Risk,HR_390,10,173,11063,1.56377112898852
High-Risk,HR_390,15,39,11063,0.35252643948296125
High-Risk,HR_390,20,0,11063,0
High-Risk,HR_391,0.25,10,888,1.1261261261261262
High-Risk,HR_391,0.5,10,888,1.1261261261261262
High-Risk,HR_391,1,597,888,67.22972972972973
High-Risk,HR_391,1.5,210,888,23.64864864864865
High-Risk,HR_391,2,6,888,0.6756756756756757
High-Risk,HR_391,2.5,55,888,6.193693693693693
High-Risk,HR_391,5,0,888,0
High-Risk,HR_391,10,0,888,0
High-Risk,HR_391,15,0,888,0
High-Risk,HR_391,20,0,888,0
High-Risk,HR_392,0.25,0,33,0
High-Risk,HR_392,0.5,0,33,0
High-Risk,HR_392,1,0,33,0
High-Risk,HR_392,1.5,0,33,0
High-Risk,HR_392,2,0,33,0
High-Risk,HR_392,2.5,16,33,48.484848484848484
High-Risk,HR_392,5,17,33,51.515151515151516
High-Risk,HR_392,10,0,33,0
High-Risk,HR_392,15,0,33,0
High-Risk,HR_392,20,0,33,0
High-Risk,HR_393,0.25,479,19048,2.5146997060058798
High-Risk,HR_393,0.5,1875,19048,9.84355312893742
High-Risk,HR_393,1,4843,19048,25.4252414951701
High-Risk,HR_393,1.5,565,19048,2.9661906761864762
High-Risk,HR_393,2,3149,19048,16.53191936161277
High-Risk,HR_393,2.5,5121,19048,26.884712305753883
High-Risk,HR_393,5,3016,19048,15.833683326333473
High-Risk,HR_393,10,0,19048,0
High-Risk,HR_393,15,0,19048,0
High-Risk,HR_393,20,0,19048,0
High-Risk,HR_394,0.25,0,125,0
High-Risk,HR_394,0.5,0,125,0
High-Risk,HR_394,1,88,125,70.39999999999999
High-Risk,HR_394,1.5,0,125,0
High-Risk,HR_394,2,0,125,0
High-Risk,HR_394,2.5,0,125,0
High-Risk,HR_394,5,0,125,0
High-Risk,HR_394,10,37,125,29.599999999999998
High-Risk,HR_394,15,0,125,0
High-Risk,HR_394,20,0,125,0
High-Risk,HR_395,0.25,85,1797,4.730105731775181
High-Risk,HR_395,0.5,505,1797,28.10239287701725
High-Risk,HR_395,1,900,1797,50.08347245409015
High-Risk,HR_395,1.5,20,1797,1.1129660545353366
High-Risk,HR_395,2,96,1797,5.342237061769616
High-Risk,HR_395,2.5,186,1797,10.35058430717863
High-Risk,HR_395,5,5,1797,0.27824151363383415
High-Risk,HR_395,10,0,1797,0
High-Risk,HR_395,15,0,1797,0
High-Risk,HR_395,20,0,1797,0
High-Risk,HR_396,0.25,0,14064,0
High-Risk,HR_396,0.5,25,14064,0.17775881683731512
High-Risk,HR_396,1,14039,14064,99.82224118316269
High-Risk,HR_396,1.5,0,14064,0
High-Risk,HR_396,2,0,14064,0
High-Risk,HR_396,2.5,0,14064,0
High-Risk,HR_396,5,0,14064,0
High-Risk,HR_396,10,0,14064,0
High-Risk,HR_396,15,0,14064,0
High-Risk,HR_396,20,0,14064,0
High-Risk,HR_397,0.25,4090,8588,47.6245924545878
High-Risk,HR_397,0.5,1597,8588,18.59571495109455
High-Risk,HR_397,1,1799,8588,20.94783418723801
High-Risk,HR_397,1.5,340,8588,3.959012575687005
High-Risk,HR_397,2,435,8588,5.065207265952492
High-Risk,HR_397,2.5,57,8588,0.6637168141592921
High-Risk,HR_397,5,260,8588,3.0274802049371217
High-Risk,HR_397,10,6,8588,0.06986492780624128
High-Risk,HR_397,15,4,8588,0.04657661853749418
High-Risk,HR_397,20,0,8588,0
High-Risk,HR_398,0.25,0,49,0
High-Risk,HR_398,0.5,0,49,0
High-Risk,HR_398,1,0,49,0
High-Risk,HR_398,1.5,0,49,0
High-Risk,HR_398,2,0,49,0
High-Risk,HR_398,2.5,0,49,0
High-Risk,HR_398,5,49,49,100
High-Risk,HR_398,10,0,49,0
High-Risk,HR_398,15,0,49,0
High-Risk,HR_398,20,0,49,0
High-Risk,HR_399,0.25,269,3123,8.61351264809478
High-Risk,HR_399,0.5,1433,3123,45.885366634646175
High-Risk,HR_399,1,731,3123,23.4069804674992
High-Risk,HR_399,1.5,13,3123,0.4162664105027218
High-Risk,HR_399,2,590,3123,18.892090938200447
High-Risk,HR_399,2.5,3,3123,0.09606147934678194
High-Risk,HR_399,5,84,3123,2.689721421709894
High-Risk,HR_399,10,0,3123,0
High-Risk,HR_399,15,0,3123,0
High-Risk,HR_399,20,0,3123,0
High-Risk,HR_4,0.25,6,6,100
High-Risk,HR_4,0.5,0,6,0
High-Risk,HR_4,1,0,6,0
High-Risk,HR_4,1.5,0,6,0
High-Risk,HR_4,2,0,6,0
High-Risk,HR_4,2.5,0,6,0
High-Risk,HR_4,5,0,6,0
High-Risk,HR_4,10,0,6,0
High-Risk,HR_4,15,0,6,0
High-Risk,HR_4,20,0,6,0
High-Risk,HR_40,0.25,8110,19793,40.974081746071846
High-Risk,HR_40,0.5,6577,19793,33.22891931490931
High-Risk,HR_40,1,2590,19793,13.08543424442985
High-Risk,HR_40,1.5,524,19793,2.647400596170363
High-Risk,HR_40,2,570,19793,2.87980599201738
High-Risk,HR_40,2.5,188,19793,0.9498307482443288
High-Risk,HR_40,5,862,19793,4.355075026524529
High-Risk,HR_40,10,218,19793,1.1013994846662962
High-Risk,HR_40,15,0,19793,0
High-Risk,HR_40,20,154,19793,0.7780528469660991
High-Risk,HR_400,0.25,186,356,52.24719101123596
High-Risk,HR_400,0.5,63,356,17.696629213483146
High-Risk,HR_400,1,39,356,10.955056179775282
High-Risk,HR_400,1.5,9,356,2.528089887640449
High-Risk,HR_400,2,22,356,6.179775280898876
High-Risk,HR_400,2.5,24,356,6.741573033707865
High-Risk,HR_400,5,13,356,3.651685393258427
High-Risk,HR_400,10,0,356,0
High-Risk,HR_400,15,0,356,0
High-Risk,HR_400,20,0,356,0
High-Risk,HR_401,0.25,222,8370,2.6523297491039424
High-Risk,HR_401,0.5,280,8370,3.345280764635603
High-Risk,HR_401,1,4172,8370,49.84468339307049
High-Risk,HR_401,1.5,85,8370,1.015531660692951
High-Risk,HR_401,2,2415,8370,28.85304659498208
High-Risk,HR_401,2.5,899,8370,10.74074074074074
High-Risk,HR_401,5,260,8370,3.106332138590203
High-Risk,HR_401,10,37,8370,0.44205495818399043
High-Risk,HR_401,15,0,8370,0
High-Risk,HR_401,20,0,8370,0
High-Risk,HR_402,0.25,0,10393,0
High-Risk,HR_402,0.5,0,10393,0
High-Risk,HR_402,1,44,10393,0.42336187818724136
High-Risk,HR_402,1.5,0,10393,0
High-Risk,HR_402,2,0,10393,0
High-Risk,HR_402,2.5,0,10393,0
High-Risk,HR_402,5,1952,10393,18.78187241412489
High-Risk,HR_402,10,3604,10393,34.67718656788223
High-Risk,HR_402,15,1727,10393,16.616953718849224
High-Risk,HR_402,20,3066,10393,29.50062542095641
High-Risk,HR_403,0.25,0,1199,0
High-Risk,HR_403,0.5,6,1199,0.5004170141784821
High-Risk,HR_403,1,0,1199,0
High-Risk,HR_403,1.5,0,1199,0
High-Risk,HR_403,2,0,1199,0
High-Risk,HR_403,2.5,0,1199,0
High-Risk,HR_403,5,0,1199,0
High-Risk,HR_403,10,0,1199,0
High-Risk,HR_403,15,0,1199,0
High-Risk,HR_403,20,1193,1199,99.49958298582152
High-Risk,HR_404,0.25,0,2747,0
High-Risk,HR_404,0.5,0,2747,0
High-Risk,HR_404,1,40,2747,1.456133964324718
High-Risk,HR_404,1.5,0,2747,0
High-Risk,HR_404,2,12,2747,0.4368401892974154
High-Risk,HR_404,2.5,862,2747,31.37968693119767
High-Risk,HR_404,5,1509,2747,54.93265380414998
High-Risk,HR_404,10,324,2747,11.794685111030216
High-Risk,HR_404,15,0,2747,0
High-Risk,HR_404,20,0,2747,0
High-Risk,HR_405,0.25,18,1439,1.250868658790827
High-Risk,HR_405,0.5,41,1439,2.8492008339124393
High-Risk,HR_405,1,21,1439,1.4593467685892982
High-Risk,HR_405,1.5,74,1439,5.142460041695622
High-Risk,HR_405,2,17,1439,1.18137595552467
High-Risk,HR_405,2.5,206,1439,14.315496872828353
High-Risk,HR_405,5,564,1439,39.19388464211258
High-Risk,HR_405,10,280,1439,19.457956914523976
High-Risk,HR_405,15,93,1439,6.4628214037526055
High-Risk,HR_405,20,125,1439,8.686587908269631
High-Risk,HR_406,0.25,2,7788,0.025680534155110426
High-Risk,HR_406,0.5,877,7788,11.260914227015922
High-Risk,HR_406,1,1856,7788,23.831535695942478
High-Risk,HR_406,1.5,24,7788,0.30816640986132515
High-Risk,HR_406,2,2057,7788,26.412429378531073
High-Risk,HR_406,2.5,237,7788,3.0431432973805856
High-Risk,HR_406,5,960,7788,12.326656394453005
High-Risk,HR_406,10,713,7788,9.155110426296867
High-Risk,HR_406,15,45,7788,0.5778120184899845
High-Risk,HR_406,20,1017,7788,13.05855161787365
High-Risk,HR_407,0.25,40,1984,2.0161290322580645
High-Risk,HR_407,0.5,41,1984,2.066532258064516
High-Risk,HR_407,1,313,1984,15.776209677419356
High-Risk,HR_407,1.5,391,1984,19.70766129032258
High-Risk,HR_407,2,74,1984,3.7298387096774195
High-Risk,HR_407,2.5,453,1984,22.83266129032258
High-Risk,HR_407,5,399,1984,20.110887096774192
High-Risk,HR_407,10,157,1984,7.913306451612903
High-Risk,HR_407,15,0,1984,0
High-Risk,HR_407,20,116,1984,5.846774193548387
High-Risk,HR_408,0.25,75,147,51.02040816326531
High-Risk,HR_408,0.5,72,147,48.97959183673469
High-Risk,HR_408,1,0,147,0
High-Risk,HR_408,1.5,0,147,0
High-Risk,HR_408,2,0,147,0
High-Risk,HR_408,2.5,0,147,0
High-Risk,HR_408,5,0,147,0
High-Risk,HR_408,10,0,147,0
High-Risk,HR_408,15,0,147,0
High-Risk,HR_408,20,0,147,0
High-Risk,HR_409,0.25,4,242,1.6528925619834711
High-Risk,HR_409,0.5,2,242,0.8264462809917356
High-Risk,HR_409,1,202,242,83.47107438016529
High-Risk,HR_409,1.5,0,242,0
High-Risk,HR_409,2,34,242,14.049586776859504
High-Risk,HR_409,2.5,0,242,0
High-Risk,HR_409,5,0,242,0
High-Risk,HR_409,10,0,242,0
High-Risk,HR_409,15,0,242,0
High-Risk,HR_409,20,0,242,0
High-Risk,HR_41,0.25,863,3125,27.616000000000003
High-Risk,HR_41,0.5,1473,3125,47.136
High-Risk,HR_41,1,460,3125,14.719999999999999
High-Risk,HR_41,1.5,34,3125,1.088
High-Risk,HR_41,2,111,3125,3.5520000000000005
High-Risk,HR_41,2.5,124,3125,3.968
High-Risk,HR_41,5,60,3125,1.92
High-Risk,HR_41,10,0,3125,0
High-Risk,HR_41,15,0,3125,0
High-Risk,HR_41,20,0,3125,0
High-Risk,HR_410,0.25,115,232,49.56896551724138
High-Risk,HR_410,0.5,92,232,39.6551724137931
High-Risk,HR_410,1,25,232,10.775862068965516
High-Risk,HR_410,1.5,0,232,0
High-Risk,HR_410,2,0,232,0
High-Risk,HR_410,2.5,0,232,0
High-Risk,HR_410,5,0,232,0
High-Risk,HR_410,10,0,232,0
High-Risk,HR_410,15,0,232,0
High-Risk,HR_410,20,0,232,0
High-Risk,HR_411,0.25,39,265,14.716981132075471
High-Risk,HR_411,0.5,57,265,21.50943396226415
High-Risk,HR_411,1,62,265,23.39622641509434
High-Risk,HR_411,1.5,0,265,0
High-Risk,HR_411,2,79,265,29.81132075471698
High-Risk,HR_411,2.5,28,265,10.566037735849058
High-Risk,HR_411,5,0,265,0
High-Risk,HR_411,10,0,265,0
High-Risk,HR_411,15,0,265,0
High-Risk,HR_411,20,0,265,0
High-Risk,HR_412,0.25,0,323,0
High-Risk,HR_412,0.5,0,323,0
High-Risk,HR_412,1,0,323,0
High-Risk,HR_412,1.5,0,323,0
High-Risk,HR_412,2,80,323,24.76780185758514
High-Risk,HR_412,2.5,138,323,42.72445820433436
High-Risk,HR_412,5,88,323,27.24458204334365
High-Risk,HR_412,10,17,323,5.263157894736842
High-Risk,HR_412,15,0,323,0
High-Risk,HR_412,20,0,323,0
High-Risk,HR_413,0.25,3,4279,0.07010983874737088
High-Risk,HR_413,0.5,93,4279,2.1734050011684976
High-Risk,HR_413,1,164,4279,3.8326711848562747
