group,id_player,round_pos,total_count,win_count,win_prob
High-Risk,640,overall,20,4,20
High-Risk,640,end,1,0,0
High-Risk,641,overall,37,3,8.108108108108109
High-Risk,641,end,2,0,0
High-Risk,642,overall,85,18,21.176470588235293
High-Risk,642,end,3,2,66.66666666666666
High-Risk,643,overall,96,21,21.875
High-Risk,643,end,1,0,0
High-Risk,644,overall,156,41,26.282051282051285
High-Risk,644,end,4,0,0
High-Risk,645,overall,9,1,11.11111111111111
High-Risk,645,end,1,0,0
High-Risk,646,overall,724,172,23.756906077348066
High-Risk,646,end,6,0,0
High-Risk,647,overall,30,6,20
High-Risk,647,end,1,0,0
High-Risk,648,overall,642,133,20.71651090342679
High-Risk,648,end,7,0,0
High-Risk,649,overall,59876,13576,22.67352528559022
High-Risk,649,end,522,30,5.747126436781609
High-Risk,650,overall,15,4,26.666666666666668
High-Risk,650,end,1,1,100
High-Risk,651,overall,78,10,12.82051282051282
High-Risk,651,end,3,0,0
High-Risk,652,overall,520,126,24.23076923076923
High-Risk,652,end,11,0,0
High-Risk,653,overall,14,2,14.285714285714285
High-Risk,653,end,1,0,0
High-Risk,654,overall,1047,207,19.770773638968482
High-Risk,654,end,19,0,0
High-Risk,655,overall,43679,10767,24.65028961285744
High-Risk,655,end,374,9,2.406417112299465
High-Risk,656,overall,55,11,20
High-Risk,656,end,1,0,0
High-Risk,657,overall,19,4,21.052631578947366
High-Risk,657,end,1,0,0
High-Risk,658,overall,10117,2462,24.335277256103588
High-Risk,658,end,110,7,6.363636363636363
High-Risk,659,overall,51,10,19.607843137254903
High-Risk,659,end,1,0,0
High-Risk,660,overall,192,48,25
High-Risk,660,end,1,0,0
High-Risk,661,overall,1,0,0
High-Risk,661,end,1,0,0
High-Risk,662,overall,39,6,15.384615384615385
High-Risk,662,end,1,0,0
High-Risk,663,overall,6327,1407,22.238027501185396
High-Risk,663,end,107,0,0
High-Risk,664,overall,2103,509,24.203518782691393
High-Risk,664,end,4,1,25
High-Risk,665,overall,1636,340,20.78239608801956
High-Risk,665,end,40,0,0
High-Risk,666,overall,891,181,20.31425364758698
High-Risk,666,end,7,0,0
High-Risk,667,overall,2,1,50
High-Risk,667,end,1,1,100
High-Risk,668,overall,62,10,16.129032258064516
High-Risk,668,end,2,0,0
High-Risk,669,overall,20610,4892,23.73605046094129
High-Risk,669,end,242,3,1.2396694214876034
High-Risk,670,overall,82,13,15.853658536585366
High-Risk,670,end,3,0,0
High-Risk,671,overall,1101,267,24.250681198910083
High-Risk,671,end,3,0,0
High-Risk,672,overall,5092,1341,26.335428122545167
High-Risk,672,end,27,0,0
High-Risk,673,overall,6,0,0
High-Risk,673,end,1,0,0
High-Risk,674,overall,680,163,23.97058823529412
High-Risk,674,end,7,1,14.285714285714285
High-Risk,675,overall,948,202,21.308016877637133
High-Risk,675,end,25,0,0
High-Risk,676,overall,43,4,9.30232558139535
High-Risk,676,end,2,0,0
High-Risk,677,overall,1603,360,22.457891453524642
High-Risk,677,end,27,0,0
High-Risk,678,overall,39484,8968,22.712997669942254
High-Risk,678,end,179,24,13.40782122905028
High-Risk,679,overall,1005,199,19.800995024875622
High-Risk,679,end,10,0,0
High-Risk,680,overall,16848,4185,24.83974358974359
High-Risk,680,end,189,3,1.5873015873015872
High-Risk,681,overall,2196,528,24.043715846994534
High-Risk,681,end,31,0,0
High-Risk,682,overall,101,17,16.831683168316832
High-Risk,682,end,2,0,0
High-Risk,683,overall,209,50,23.923444976076556
High-Risk,683,end,5,0,0
High-Risk,684,overall,1415,312,22.04946996466431
High-Risk,684,end,20,1,5
High-Risk,685,overall,5713,1396,24.435497987047086
High-Risk,685,end,64,2,3.125
High-Risk,686,overall,1298,275,21.1864406779661
High-Risk,686,end,3,1,33.33333333333333
High-Risk,687,overall,1319,320,24.260803639120546
High-Risk,687,end,6,0,0
High-Risk,688,overall,132,30,22.727272727272727
High-Risk,688,end,3,0,0
High-Risk,689,overall,4182,999,23.888091822094694
High-Risk,689,end,84,8,9.523809523809524
High-Risk,690,overall,9715,2167,22.305712815234173
High-Risk,690,end,99,2,2.0202020202020203
High-Risk,691,overall,112,26,23.214285714285715
High-Risk,691,end,4,0,0
High-Risk,692,overall,327,80,24.464831804281346
High-Risk,692,end,4,0,0
High-Risk,693,overall,8019,2000,24.94076568150642
High-Risk,693,end,163,1,0.6134969325153374
High-Risk,694,overall,24,5,20.833333333333336
High-Risk,694,end,1,0,0
High-Risk,695,overall,351,55,15.669515669515668
High-Risk,695,end,1,0,0
High-Risk,696,overall,386,90,23.316062176165804
High-Risk,696,end,6,0,0
High-Risk,697,overall,311,65,20.90032154340836
High-Risk,697,end,9,2,22.22222222222222
High-Risk,698,overall,28,3,10.714285714285714
High-Risk,698,end,2,0,0
High-Risk,699,overall,1494,346,23.15930388219545
High-Risk,699,end,18,0,0
High-Risk,700,overall,211,56,26.540284360189574
High-Risk,700,end,3,0,0
High-Risk,701,overall,1843,407,22.083559413998916
High-Risk,701,end,17,0,0
High-Risk,702,overall,99,19,19.19191919191919
High-Risk,702,end,3,0,0
High-Risk,703,overall,27588,6041,21.897201681890678
High-Risk,703,end,299,4,1.3377926421404682
High-Risk,704,overall,252,53,21.03174603174603
High-Risk,704,end,4,0,0
High-Risk,705,overall,81,21,25.925925925925924
High-Risk,705,end,1,0,0
High-Risk,706,overall,9148,2100,22.955837341495407
High-Risk,706,end,111,8,7.207207207207207
High-Risk,707,overall,1288,283,21.972049689440993
High-Risk,707,end,9,1,11.11111111111111
High-Risk,708,overall,489,86,17.586912065439673
High-Risk,708,end,11,1,9.090909090909092
High-Risk,709,overall,31,9,29.03225806451613
High-Risk,709,end,2,0,0
High-Risk,710,overall,1473,368,24.983027834351663
High-Risk,710,end,16,0,0
High-Risk,711,overall,2805,572,20.392156862745097
High-Risk,711,end,26,0,0
High-Risk,712,overall,5716,1346,23.547935619314206
High-Risk,712,end,74,2,2.7027027027027026
High-Risk,713,overall,65,7,10.76923076923077
High-Risk,713,end,2,0,0
High-Risk,714,overall,3837,893,23.27339066979411
High-Risk,714,end,61,0,0
High-Risk,715,overall,103,21,20.388349514563107
High-Risk,715,end,2,0,0
High-Risk,716,overall,1285,277,21.556420233463037
High-Risk,716,end,20,0,0
High-Risk,717,overall,14141,3136,22.17664945901987
High-Risk,717,end,647,4,0.6182380216383307
High-Risk,718,overall,12443,2866,23.033030619625492
High-Risk,718,end,287,1,0.34843205574912894
High-Risk,719,overall,612,122,19.934640522875817
High-Risk,719,end,9,0,0
High-Risk,720,overall,2257,483,21.400088613203366
High-Risk,720,end,18,2,11.11111111111111
High-Risk,721,overall,2,0,0
High-Risk,721,end,1,0,0
High-Risk,722,overall,3517,879,24.992891669036112
High-Risk,722,end,87,2,2.2988505747126435
High-Risk,723,overall,1026,250,24.366471734892787
High-Risk,723,end,20,0,0
High-Risk,724,overall,10,0,0
High-Risk,724,end,1,0,0
High-Risk,725,overall,3826,858,22.425509670674334
High-Risk,725,end,67,2,2.9850746268656714
High-Risk,726,overall,103,20,19.41747572815534
High-Risk,726,end,1,0,0
High-Risk,727,overall,1309,316,24.140565317035907
High-Risk,727,end,17,2,11.76470588235294
High-Risk,728,overall,484,107,22.107438016528928
High-Risk,728,end,10,2,20
High-Risk,729,overall,984,226,22.96747967479675
High-Risk,729,end,17,1,5.88235294117647
High-Risk,730,overall,5468,1190,21.762984637893197
High-Risk,730,end,72,0,0
High-Risk,731,overall,578,136,23.52941176470588
High-Risk,731,end,15,0,0
High-Risk,732,overall,25780,5801,22.501939487975175
High-Risk,732,end,372,2,0.5376344086021506
High-Risk,733,overall,32662,8118,24.854571061172003
High-Risk,733,end,257,21,8.171206225680933
High-Risk,734,overall,13477,3236,24.01127847443793
High-Risk,734,end,127,0,0
High-Risk,735,overall,1505,362,24.053156146179404
High-Risk,735,end,15,1,6.666666666666667
High-Risk,736,overall,272,69,25.36764705882353
High-Risk,736,end,8,1,12.5
High-Risk,737,overall,341,68,19.941348973607038
High-Risk,737,end,12,0,0
High-Risk,738,overall,70,12,17.142857142857142
High-Risk,738,end,4,0,0
High-Risk,739,overall,22,4,18.181818181818183
High-Risk,739,end,1,0,0
High-Risk,740,overall,17796,4218,23.701955495616993
High-Risk,740,end,427,4,0.936768149882904
High-Risk,741,overall,1728,435,25.17361111111111
High-Risk,741,end,27,3,11.11111111111111
High-Risk,742,overall,42425,10064,23.721862109605183
High-Risk,742,end,276,0,0
High-Risk,743,overall,26885,6794,25.270596987167565
High-Risk,743,end,211,5,2.3696682464454977
High-Risk,744,overall,1837,425,23.135547087642898
High-Risk,744,end,14,2,14.285714285714285
High-Risk,745,overall,78,14,17.94871794871795
High-Risk,745,end,2,0,0
High-Risk,746,overall,1432,205,14.315642458100559
High-Risk,746,end,28,0,0
High-Risk,747,overall,124,15,12.096774193548388
High-Risk,747,end,3,0,0
High-Risk,748,overall,225,53,23.555555555555554
High-Risk,748,end,3,0,0
High-Risk,749,overall,1386,317,22.87157287157287
High-Risk,749,end,21,0,0
High-Risk,750,overall,4014,960,23.916292974588938
High-Risk,750,end,43,1,2.3255813953488373
High-Risk,751,overall,477,107,22.431865828092242
High-Risk,751,end,6,0,0
High-Risk,752,overall,21,4,19.047619047619047
High-Risk,752,end,1,0,0
High-Risk,753,overall,6536,1495,22.873317013463893
High-Risk,753,end,52,9,17.307692307692307
High-Risk,754,overall,226,44,19.469026548672566
High-Risk,754,end,10,0,0
High-Risk,755,overall,810,197,24.320987654320987
High-Risk,755,end,15,1,6.666666666666667
High-Risk,756,overall,728,178,24.45054945054945
High-Risk,756,end,12,0,0
High-Risk,757,overall,6929,1559,22.49963919757541
High-Risk,757,end,101,0,0
High-Risk,758,overall,6923,1667,24.0791564350715
High-Risk,758,end,146,10,6.8493150684931505
High-Risk,759,overall,5506,1307,23.73774064656738
High-Risk,759,end,198,3,1.5151515151515151
High-Risk,760,overall,351,78,22.22222222222222
High-Risk,760,end,2,0,0
High-Risk,761,overall,1591,378,23.758642363293525
High-Risk,761,end,40,0,0
High-Risk,762,overall,1247,293,23.496391339214114
High-Risk,762,end,9,0,0
High-Risk,763,overall,713,175,24.544179523141654
High-Risk,763,end,5,0,0
High-Risk,764,overall,599,102,17.028380634390654
High-Risk,764,end,11,0,0
High-Risk,765,overall,14,2,14.285714285714285
High-Risk,765,end,1,0,0
High-Risk,766,overall,10720,2748,25.634328358208958
High-Risk,766,end,136,7,5.147058823529411
High-Risk,767,overall,1222,315,25.777414075286416
High-Risk,767,end,14,0,0
High-Risk,768,overall,38,6,15.789473684210526
High-Risk,768,end,1,0,0
High-Risk,769,overall,1292,311,24.071207430340557
High-Risk,769,end,21,0,0
High-Risk,770,overall,213,38,17.84037558685446
High-Risk,770,end,5,0,0
High-Risk,771,overall,10,1,10
High-Risk,771,end,1,0,0
High-Risk,772,overall,120,30,25
High-Risk,772,end,4,2,50
High-Risk,773,overall,2212,541,24.45750452079566
High-Risk,773,end,34,2,5.88235294117647
High-Risk,774,overall,18366,4493,24.46368289230099
High-Risk,774,end,100,7,7.000000000000001
High-Risk,775,overall,963,230,23.883696780893043
High-Risk,775,end,3,0,0
High-Risk,776,overall,736,162,22.01086956521739
High-Risk,776,end,24,0,0
High-Risk,777,overall,424,89,20.99056603773585
High-Risk,777,end,5,0,0
High-Risk,778,overall,1387,313,22.566690699351117
High-Risk,778,end,34,0,0
High-Risk,779,overall,56,11,19.642857142857142
High-Risk,779,end,2,0,0
High-Risk,780,overall,17,3,17.647058823529413
High-Risk,780,end,7,1,14.285714285714285
High-Risk,781,overall,4764,1216,25.524769101595297
High-Risk,781,end,54,0,0
High-Risk,782,overall,298,50,16.778523489932887
High-Risk,782,end,10,0,0
High-Risk,783,overall,744,124,16.666666666666664
High-Risk,783,end,18,1,5.555555555555555
High-Risk,784,overall,19,6,31.57894736842105
High-Risk,784,end,1,0,0
High-Risk,785,overall,5439,1218,22.393822393822393
High-Risk,785,end,44,1,2.272727272727273
High-Risk,786,overall,66967,17388,25.965027550883267
High-Risk,786,end,1564,14,0.8951406649616368
High-Risk,787,overall,1542,334,21.660181582360572
High-Risk,787,end,24,0,0
High-Risk,788,overall,17492,4113,23.51360621998628
High-Risk,788,end,168,2,1.1904761904761905
High-Risk,789,overall,341,90,26.392961876832842
High-Risk,789,end,5,0,0
High-Risk,790,overall,34525,8037,23.278783490224477
High-Risk,790,end,256,11,4.296875
High-Risk,791,overall,228,54,23.684210526315788
High-Risk,791,end,2,0,0
High-Risk,792,overall,189,40,21.164021164021165
High-Risk,792,end,1,0,0
High-Risk,793,overall,12636,3098,24.517252295030072
High-Risk,793,end,99,6,6.0606060606060606
High-Risk,794,overall,300,65,21.666666666666668
High-Risk,794,end,5,0,0
High-Risk,795,overall,3237,762,23.540315106580167
High-Risk,795,end,43,1,2.3255813953488373
High-Risk,796,overall,88,19,21.59090909090909
High-Risk,796,end,2,0,0
High-Risk,797,overall,35,10,28.57142857142857
High-Risk,797,end,1,0,0
High-Risk,798,overall,1339,293,21.882001493651977
High-Risk,798,end,32,2,6.25
High-Risk,799,overall,1416,322,22.74011299435028
High-Risk,799,end,20,1,5
High-Risk,800,overall,3589,928,25.85678461967122
High-Risk,800,end,12,0,0
High-Risk,801,overall,118,21,17.796610169491526
High-Risk,801,end,6,1,16.666666666666664
High-Risk,802,overall,260,47,18.076923076923077
High-Risk,802,end,4,0,0
High-Risk,803,overall,3534,750,21.222410865874362
High-Risk,803,end,42,5,11.904761904761903
High-Risk,804,overall,859,216,25.145518044237487
High-Risk,804,end,8,0,0
High-Risk,805,overall,336,82,24.404761904761905
High-Risk,805,end,10,0,0
High-Risk,806,overall,9951,2108,21.18380062305296
High-Risk,806,end,67,0,0
High-Risk,807,overall,757,148,19.550858652575958
High-Risk,807,end,33,0,0
High-Risk,808,overall,474,87,18.354430379746837
High-Risk,808,end,12,0,0
High-Risk,809,overall,6462,1501,23.22810275456515
High-Risk,809,end,98,2,2.0408163265306123
High-Risk,810,overall,721,158,21.914008321775313
High-Risk,810,end,5,1,20
High-Risk,811,overall,5041,1040,20.63082721682206
High-Risk,811,end,152,9,5.921052631578947
High-Risk,812,overall,276,55,19.92753623188406
High-Risk,812,end,4,0,0
High-Risk,813,overall,127,20,15.748031496062993
High-Risk,813,end,2,0,0
High-Risk,814,overall,4695,1148,24.451544195953144
High-Risk,814,end,35,13,37.142857142857146
High-Risk,815,overall,1317,300,22.779043280182233
High-Risk,815,end,26,0,0
High-Risk,816,overall,6952,1642,23.61910241657077
High-Risk,816,end,100,4,4
High-Risk,817,overall,24,4,16.666666666666664
High-Risk,817,end,3,0,0
High-Risk,818,overall,5911,1433,24.2429368973101
High-Risk,818,end,71,0,0
High-Risk,819,overall,184,33,17.934782608695652
High-Risk,819,end,2,0,0
High-Risk,820,overall,283,69,24.381625441696116
High-Risk,820,end,4,0,0
High-Risk,821,overall,5062,1277,25.22718293164757
High-Risk,821,end,36,6,16.666666666666664
High-Risk,822,overall,2190,480,21.91780821917808
High-Risk,822,end,28,1,3.571428571428571
High-Risk,823,overall,1518,326,21.47562582345191
High-Risk,823,end,20,0,0
High-Risk,824,overall,818,173,21.149144254278728
High-Risk,824,end,5,0,0
High-Risk,825,overall,9756,2182,22.365723657236572
High-Risk,825,end,143,5,3.4965034965034967
High-Risk,826,overall,1176,283,24.064625850340136
High-Risk,826,end,47,0,0
High-Risk,827,overall,23,4,17.391304347826086
High-Risk,827,end,1,0,0
High-Risk,828,overall,205,28,13.658536585365855
High-Risk,828,end,17,0,0
High-Risk,829,overall,12486,2544,20.374819798173956
High-Risk,829,end,136,4,2.941176470588235
High-Risk,830,overall,1532,361,23.563968668407313
High-Risk,830,end,6,0,0
High-Risk,831,overall,151,33,21.85430463576159
High-Risk,831,end,2,0,0
High-Risk,832,overall,175,26,14.857142857142858
High-Risk,832,end,3,0,0
High-Risk,833,overall,1676,396,23.627684964200476
High-Risk,833,end,18,1,5.555555555555555
High-Risk,834,overall,1852,408,22.03023758099352
High-Risk,834,end,37,0,0
High-Risk,835,overall,123,22,17.88617886178862
High-Risk,835,end,2,0,0
High-Risk,836,overall,14,2,14.285714285714285
High-Risk,836,end,1,0,0
High-Risk,837,overall,29,5,17.24137931034483
High-Risk,837,end,1,0,0
High-Risk,838,overall,276,60,21.73913043478261
High-Risk,838,end,7,0,0
High-Risk,839,overall,47,10,21.27659574468085
High-Risk,839,end,1,0,0
High-Risk,840,overall,1187,303,25.52653748946925
High-Risk,840,end,28,0,0
High-Risk,841,overall,1329,287,21.595184349134687
High-Risk,841,end,19,0,0
High-Risk,842,overall,8152,2136,26.20215897939156
High-Risk,842,end,115,10,8.695652173913043
High-Risk,843,overall,2855,714,25.00875656742557
High-Risk,843,end,25,0,0
High-Risk,844,overall,378,101,26.71957671957672
High-Risk,844,end,4,0,0
High-Risk,845,overall,10641,2397,22.526078376092475
High-Risk,845,end,87,3,3.4482758620689653
High-Risk,846,overall,10295,2371,23.030597377367652
High-Risk,846,end,122,0,0
High-Risk,847,overall,13198,3016,22.85194726473708
High-Risk,847,end,101,1,0.9900990099009901
High-Risk,848,overall,45,10,22.22222222222222
High-Risk,848,end,1,0,0
High-Risk,849,overall,3021,708,23.435948361469713
High-Risk,849,end,25,0,0
High-Risk,850,overall,269,61,22.676579925650557
High-Risk,850,end,3,0,0
High-Risk,851,overall,44,7,15.909090909090908
High-Risk,851,end,2,0,0
High-Risk,852,overall,131,18,13.740458015267176
High-Risk,852,end,1,0,0
High-Risk,853,overall,3906,956,24.47516641065028
High-Risk,853,end,54,1,1.8518518518518516
High-Risk,854,overall,437,77,17.620137299771166
High-Risk,854,end,5,0,0
High-Risk,855,overall,5776,1365,23.632271468144044
High-Risk,855,end,45,2,4.444444444444445
High-Risk,856,overall,169,38,22.485207100591715
High-Risk,856,end,4,0,0
High-Risk,857,overall,3355,772,23.01043219076006
High-Risk,857,end,24,1,4.166666666666666
High-Risk,858,overall,122,28,22.950819672131146
High-Risk,858,end,2,0,0
High-Risk,859,overall,130,35,26.923076923076923
High-Risk,859,end,1,0,0
High-Risk,860,overall,3723,943,25.32903572387859
High-Risk,860,end,23,1,4.3478260869565215
High-Risk,861,overall,5072,1073,21.155362776025235
High-Risk,861,end,148,19,12.837837837837837
High-Risk,862,overall,24,9,37.5
High-Risk,862,end,1,1,100
High-Risk,863,overall,2182,513,23.510540788267644
High-Risk,863,end,21,0,0
High-Risk,864,overall,9491,2298,24.21241175850806
High-Risk,864,end,96,0,0
High-Risk,865,overall,637,144,22.605965463108323
High-Risk,865,end,17,0,0
High-Risk,866,overall,42384,10350,24.419592298980746
High-Risk,866,end,169,7,4.142011834319527
High-Risk,867,overall,22,2,9.090909090909092
High-Risk,867,end,1,0,0
High-Risk,868,overall,889,202,22.722159730033745
High-Risk,868,end,25,0,0
High-Risk,869,overall,247,63,25.506072874493928
High-Risk,869,end,4,0,0
High-Risk,870,overall,209,40,19.138755980861244
High-Risk,870,end,20,1,5
High-Risk,871,overall,2578,605,23.467804499612104
High-Risk,871,end,23,1,4.3478260869565215
High-Risk,872,overall,8791,1930,21.95427141394608
High-Risk,872,end,105,3,2.857142857142857
High-Risk,873,overall,275,60,21.818181818181817
High-Risk,873,end,3,1,33.33333333333333
High-Risk,874,overall,2559,593,23.173114497850722
High-Risk,874,end,52,0,0
High-Risk,875,overall,12960,3035,23.418209876543212
High-Risk,875,end,264,2,0.7575757575757576
High-Risk,876,overall,338,75,22.189349112426036
High-Risk,876,end,7,0,0
High-Risk,877,overall,139,32,23.021582733812952
High-Risk,877,end,2,0,0
High-Risk,878,overall,30,2,6.666666666666667
High-Risk,878,end,3,0,0
High-Risk,879,overall,901,201,22.308546059933406
High-Risk,879,end,4,0,0
High-Risk,880,overall,43,9,20.930232558139537
High-Risk,880,end,1,0,0
High-Risk,881,overall,3382,659,19.485511531638082
High-Risk,881,end,40,1,2.5
High-Risk,882,overall,3729,866,23.22338428533119
High-Risk,882,end,30,2,6.666666666666667
High-Risk,883,overall,5541,1274,22.992239667929976
High-Risk,883,end,75,0,0
High-Risk,884,overall,672,145,21.577380952380953
High-Risk,884,end,21,0,0
High-Risk,885,overall,2471,515,20.84176446782679
High-Risk,885,end,80,1,1.25
High-Risk,886,overall,973,204,20.966084275436796
High-Risk,886,end,13,0,0
High-Risk,887,overall,74,14,18.91891891891892
High-Risk,887,end,3,0,0
High-Risk,888,overall,1443,351,24.324324324324326
High-Risk,888,end,7,0,0
High-Risk,889,overall,4005,897,22.397003745318354
High-Risk,889,end,99,2,2.0202020202020203
High-Risk,890,overall,85711,19887,23.202389424927954
High-Risk,890,end,282,49,17.375886524822697
High-Risk,891,overall,7697,1970,25.59438742367156
High-Risk,891,end,140,5,3.571428571428571
High-Risk,892,overall,976,237,24.2827868852459
High-Risk,892,end,7,0,0
High-Risk,893,overall,25603,6187,24.165136898019764
High-Risk,893,end,674,10,1.483679525222552
High-Risk,894,overall,201,43,21.393034825870647
High-Risk,894,end,5,0,0
High-Risk,895,overall,12268,2792,22.758395826540593
High-Risk,895,end,96,1,1.0416666666666665
High-Risk,896,overall,88,15,17.045454545454543
High-Risk,896,end,6,0,0
High-Risk,897,overall,2084,418,20.057581573896353
High-Risk,897,end,42,0,0
High-Risk,898,overall,32650,8017,24.554364471669217
High-Risk,898,end,579,3,0.5181347150259068
High-Risk,899,overall,127,24,18.89763779527559
High-Risk,899,end,1,0,0
High-Risk,900,overall,5033,1115,22.15378501887542
High-Risk,900,end,43,4,9.30232558139535
High-Risk,901,overall,7657,1802,23.53402115711114
High-Risk,901,end,77,2,2.5974025974025974
High-Risk,902,overall,245,59,24.081632653061224
High-Risk,902,end,3,0,0
High-Risk,903,overall,45,6,13.333333333333334
High-Risk,903,end,2,0,0
High-Risk,904,overall,358,66,18.435754189944134
High-Risk,904,end,5,0,0
High-Risk,905,overall,282,53,18.79432624113475
High-Risk,905,end,10,1,10
High-Risk,906,overall,10,0,0
High-Risk,906,end,1,0,0
High-Risk,907,overall,4289,978,22.802518069480065
High-Risk,907,end,78,0,0
High-Risk,908,overall,1705,460,26.97947214076246
High-Risk,908,end,18,0,0
High-Risk,909,overall,5691,1172,20.593920224916534
High-Risk,909,end,125,2,1.6
High-Risk,910,overall,3148,707,22.458703939008895
High-Risk,910,end,40,0,0
High-Risk,911,overall,150,34,22.666666666666664
High-Risk,911,end,3,0,0
High-Risk,912,overall,194,45,23.195876288659793
High-Risk,912,end,1,1,100
High-Risk,913,overall,1110,239,21.53153153153153
High-Risk,913,end,18,0,0
High-Risk,914,overall,133,32,24.06015037593985
High-Risk,914,end,2,0,0
High-Risk,915,overall,1285,297,23.11284046692607
High-Risk,915,end,7,0,0
High-Risk,916,overall,174,36,20.689655172413794
High-Risk,916,end,4,0,0
High-Risk,917,overall,1321,280,21.196063588190764
High-Risk,917,end,30,1,3.3333333333333335
High-Risk,918,overall,6412,1441,22.473487211478478
High-Risk,918,end,54,1,1.8518518518518516
High-Risk,919,overall,1421,324,22.800844475721323
High-Risk,919,end,26,0,0
High-Risk,920,overall,29,4,13.793103448275861
High-Risk,920,end,1,0,0
High-Risk,921,overall,385,70,18.181818181818183
High-Risk,921,end,8,2,25
High-Risk,922,overall,6461,1543,23.881752050766135
High-Risk,922,end,78,12,15.384615384615385
High-Risk,923,overall,34030,7611,22.365559800176314
High-Risk,923,end,124,3,2.4193548387096775
High-Risk,924,overall,29664,6452,21.75026968716289
High-Risk,924,end,110,2,1.8181818181818181
High-Risk,925,overall,30111,7029,23.343628574275183
High-Risk,925,end,591,4,0.676818950930626
High-Risk,926,overall,1217,274,22.514379622021362
High-Risk,926,end,23,0,0
High-Risk,927,overall,65252,16873,25.858211242567275
High-Risk,927,end,519,35,6.74373795761079
High-Risk,928,overall,8764,1885,21.508443633044273
High-Risk,928,end,112,7,6.25
High-Risk,929,overall,69570,17428,25.051027741842745
High-Risk,929,end,1045,33,3.1578947368421053
High-Risk,930,overall,4793,1083,22.595451700396413
High-Risk,930,end,23,1,4.3478260869565215
High-Risk,931,overall,1190,247,20.756302521008404
High-Risk,931,end,21,0,0
High-Risk,932,overall,62,12,19.35483870967742
High-Risk,932,end,1,0,0
High-Risk,933,overall,38,6,15.789473684210526
High-Risk,933,end,1,0,0
High-Risk,934,overall,556,88,15.827338129496402
High-Risk,934,end,7,0,0
High-Risk,935,overall,10049,2172,21.614090954323814
High-Risk,935,end,210,5,2.380952380952381
High-Risk,936,overall,957,241,25.182863113897596
High-Risk,936,end,16,0,0
High-Risk,937,overall,19,3,15.789473684210526
High-Risk,937,end,1,0,0
High-Risk,938,overall,4681,858,18.329416791283915
High-Risk,938,end,44,1,2.272727272727273
High-Risk,939,overall,1194,290,24.288107202680067
High-Risk,939,end,35,0,0
High-Risk,940,overall,1504,363,24.13563829787234
High-Risk,940,end,20,4,20
High-Risk,941,overall,1203,315,26.184538653366584
High-Risk,941,end,4,0,0
High-Risk,942,overall,2619,632,24.13134784268805
High-Risk,942,end,26,0,0
High-Risk,943,overall,4360,988,22.660550458715598
High-Risk,943,end,58,0,0
High-Risk,944,overall,103,26,25.24271844660194
High-Risk,944,end,6,0,0
High-Risk,945,overall,26021,6419,24.668536950924253
High-Risk,945,end,140,7,5
High-Risk,946,overall,407,97,23.832923832923832
High-Risk,946,end,12,0,0
High-Risk,947,overall,4511,1013,22.456218133451564
High-Risk,947,end,61,10,16.39344262295082
High-Risk,948,overall,7290,1647,22.59259259259259
High-Risk,948,end,94,3,3.1914893617021276
High-Risk,949,overall,2078,462,22.23291626564004
High-Risk,949,end,36,0,0
High-Risk,950,overall,2123,450,21.19642016015073
High-Risk,950,end,41,2,4.878048780487805
High-Risk,951,overall,21,3,14.285714285714285
High-Risk,951,end,1,0,0
High-Risk,952,overall,400,73,18.25
High-Risk,952,end,4,0,0
High-Risk,953,overall,1308,292,22.32415902140673
High-Risk,953,end,11,0,0
High-Risk,954,overall,3140,747,23.78980891719745
High-Risk,954,end,63,0,0
High-Risk,955,overall,228,62,27.192982456140353
High-Risk,955,end,3,1,33.33333333333333
High-Risk,956,overall,13380,2963,22.144992526158447
High-Risk,956,end,128,19,14.84375
High-Risk,957,overall,16,4,25
High-Risk,957,end,4,0,0
High-Risk,958,overall,145,31,21.379310344827587
High-Risk,958,end,4,0,0
High-Risk,959,overall,313,77,24.600638977635782
High-Risk,959,end,2,0,0
High-Risk,960,overall,5387,1234,22.906998329311303
High-Risk,960,end,102,0,0
High-Risk,961,overall,5501,1312,23.850209052899473
High-Risk,961,end,68,2,2.941176470588235
High-Risk,962,overall,17,1,5.88235294117647
High-Risk,962,end,2,0,0
High-Risk,963,overall,1,0,0
High-Risk,963,end,1,0,0
High-Risk,964,overall,451,100,22.172949002217297
High-Risk,964,end,6,0,0
High-Risk,965,overall,45461,10749,23.64444248916654
High-Risk,965,end,189,1,0.5291005291005291
High-Risk,966,overall,707,166,23.47949080622348
High-Risk,966,end,4,0,0
High-Risk,967,overall,276,68,24.637681159420293
High-Risk,967,end,3,1,33.33333333333333
High-Risk,968,overall,1188,280,23.56902356902357
High-Risk,968,end,5,2,40
High-Risk,969,overall,1650,390,23.636363636363637
High-Risk,969,end,20,0,0
High-Risk,970,overall,9573,2276,23.775201086388805
High-Risk,970,end,56,3,5.357142857142857
High-Risk,971,overall,9,1,11.11111111111111
High-Risk,971,end,1,0,0
High-Risk,972,overall,124,19,15.32258064516129
High-Risk,972,end,4,0,0
High-Risk,973,overall,380,95,25
High-Risk,973,end,4,0,0
High-Risk,974,overall,15406,3812,24.7436063871219
High-Risk,974,end,31,1,3.225806451612903
High-Risk,975,overall,692,179,25.86705202312139
High-Risk,975,end,11,0,0
High-Risk,976,overall,7215,1749,24.241164241164242
High-Risk,976,end,143,2,1.3986013986013985
