group,id_player,prev_outcome,n_round,n_round_change,stake_change_prop,stake_change_size_overall,stake_change_level_overall,stake_change_size,stake_change_level
High-Risk,1282,win,137,0,0,0,0,NA,NA
High-Risk,1283,loss,88,2,2.272727272727273,0.002840909090909091,0,0.125,0
High-Risk,1283,win,28,0,0,0,0,NA,NA
High-Risk,1284,loss,9869,18,0.18238929982774343,2.279866247846793e-4,4.053095551727632e-4,0.125,0.2222222222222222
High-Risk,1284,win,2819,7,0.24831500532103584,-8.868393047179851e-4,-0.0017736786094359701,-0.35714285714285715,-0.7142857142857143
High-Risk,1285,loss,200,2,1,0.05,0.01,5,1
High-Risk,1285,win,58,0,0,0,0,NA,NA
High-Risk,1286,loss,429,32,7.459207459207459,0.004662004662004662,0.006993006993006993,0.0625,0.09375
High-Risk,1286,win,118,0,0,0,0,NA,NA
High-Risk,1287,loss,51,3,5.88235294117647,-0.0392156862745098,-0.0784313725490196,-0.6666666666666666,-1.3333333333333333
High-Risk,1287,win,16,0,0,0,0,NA,NA
High-Risk,1288,loss,8176,52,0.6360078277886496,1.223091976516634e-4,-2.446183953033268e-4,0.019230769230769232,-0.038461538461538464
High-Risk,1288,win,2230,2,0.08968609865470852,0,0,0,0
High-Risk,1289,loss,148,0,0,0,0,NA,NA
High-Risk,1289,win,50,0,0,0,0,NA,NA
High-Risk,1290,loss,32,0,0,0,0,NA,NA
High-Risk,1290,win,6,0,0,0,0,NA,NA
High-Risk,1291,loss,39956,370,0.9260186204825308,0.0015329362298528379,-0.0022024226649314245,0.16554054054054054,-0.23783783783783785
High-Risk,1291,win,12947,2,0.015447594037228701,-1.9309492546535876e-5,0,-0.125,0
High-Risk,1292,loss,2913,10,0.3432887058015791,0.003089598352214212,0.0034328870580157913,0.9,1
High-Risk,1292,win,798,0,0,0,0,NA,NA
High-Risk,1293,loss,510,4,0.7843137254901961,-9.80392156862745e-4,-0.00196078431372549,-0.125,-0.25
High-Risk,1293,win,144,1,0.6944444444444444,0.003472222222222222,0.006944444444444444,0.5,1
High-Risk,1294,loss,89,3,3.3707865168539324,-0.0056179775280898875,-0.011235955056179775,-0.16666666666666666,-0.3333333333333333
High-Risk,1294,win,27,0,0,0,0,NA,NA
High-Risk,1295,loss,2470,5,0.20242914979757085,0.0010121457489878543,0.0020242914979757085,0.5,1
High-Risk,1295,win,691,1,0.1447178002894356,7.23589001447178e-4,0.001447178002894356,0.5,1
High-Risk,1296,loss,6329,55,0.869015642281561,3.9500711012798244e-5,-0.004740085321535787,0.004545454545454545,-0.5454545454545454
High-Risk,1296,win,2071,18,0.8691453404152583,0.005190729116368904,0.01110574601641719,0.5972222222222222,1.2777777777777777
High-Risk,1297,loss,9011,696,7.723893019642659,-0.01700699145488847,-0.03673288203307069,-0.22018678160919541,-0.4755747126436782
High-Risk,1297,win,3193,34,1.0648293141246477,0.005245850297525838,0.011274663326025681,0.49264705882352944,1.0588235294117647
High-Risk,1298,loss,1666,6,0.36014405762304924,-0.0021008403361344537,-0.0024009603841536613,-0.5833333333333334,-0.6666666666666666
High-Risk,1298,win,460,3,0.6521739130434783,0.004891304347826087,0,0.75,0
High-Risk,1299,loss,247,5,2.0242914979757085,0.07894736842105263,0.012145748987854251,3.9,0.6
High-Risk,1299,win,56,0,0,0,0,NA,NA
High-Risk,1300,loss,81,1,1.2345679012345678,0.006172839506172839,0.012345679012345678,0.5,1
High-Risk,1300,win,14,0,0,0,0,NA,NA
High-Risk,1301,loss,571,9,1.5761821366024518,0.0017513134851138354,0.005253940455341506,0.1111111111111111,0.3333333333333333
High-Risk,1301,win,147,0,0,0,0,NA,NA
High-Risk,1302,loss,9006,1,0.01110370863868532,-5.5518543193426606e-5,-1.1103708638685321e-4,-0.5,-1
High-Risk,1302,win,2712,0,0,0,0,NA,NA
High-Risk,1303,loss,1188,4,0.33670033670033667,-0.0012626262626262627,-0.003367003367003367,-0.375,-1
High-Risk,1303,win,295,1,0.3389830508474576,-0.002542372881355932,-0.006779661016949152,-0.75,-2
High-Risk,1304,loss,1560,13,0.8333333333333334,-0.0011217948717948717,-0.002564102564102564,-0.1346153846153846,-0.3076923076923077
High-Risk,1304,win,469,1,0.21321961620469082,-0.0010660980810234541,-0.0021321961620469083,-0.5,-1
High-Risk,1305,loss,20187,2640,13.077723287264082,-0.016149006786545798,-0.005548125030960519,-0.12348484848484849,-0.04242424242424243
High-Risk,1305,win,5948,69,1.160053799596503,0.018409549428379288,0.010255548083389375,1.5869565217391304,0.8840579710144928
High-Risk,1306,loss,231,10,4.329004329004329,0.007575757575757576,0.012987012987012988,0.175,0.3
High-Risk,1306,win,72,0,0,0,0,NA,NA
High-Risk,1307,loss,988,15,1.5182186234817814,-0.00354251012145749,-0.012145748987854251,-0.23333333333333334,-0.8
High-Risk,1307,win,235,4,1.702127659574468,0.006382978723404255,0.02127659574468085,0.375,1.25
High-Risk,1308,loss,119,8,6.722689075630252,0,0,0,0
High-Risk,1308,win,29,0,0,0,0,NA,NA
High-Risk,1309,loss,270,6,2.2222222222222223,-0.003703703703703704,-0.014814814814814815,-0.16666666666666666,-0.6666666666666666
High-Risk,1309,win,80,4,5,0.0125,0.05,0.25,1
High-Risk,1310,loss,2287,21,0.9182334936598164,0.018583296895496284,0.008307826847398338,2.0238095238095237,0.9047619047619048
High-Risk,1310,win,762,0,0,0,0,NA,NA
High-Risk,1311,loss,435,6,1.3793103448275863,-0.005172413793103448,-0.011494252873563218,-0.375,-0.8333333333333334
High-Risk,1311,win,145,3,2.0689655172413794,0,0,0,0
High-Risk,1312,loss,4,0,0,0,0,NA,NA
High-Risk,1312,win,3,0,0,0,0,NA,NA
High-Risk,1313,loss,26,0,0,0,0,NA,NA
High-Risk,1313,win,6,0,0,0,0,NA,NA
High-Risk,1314,loss,2677,2,0.0747104968248039,6.53716847217034e-4,0.0014942099364960778,0.875,2
High-Risk,1314,win,858,0,0,0,0,NA,NA
High-Risk,1315,loss,97,1,1.0309278350515463,0.05154639175257732,0.010309278350515464,5,1
High-Risk,1315,win,34,0,0,0,0,NA,NA
High-Risk,1316,loss,3000,52,1.7333333333333332,-0.0013333333333333333,-0.003,-0.07692307692307693,-0.17307692307692307
High-Risk,1316,win,850,3,0.35294117647058826,0.003235294117647059,0.007058823529411765,0.9166666666666666,2
High-Risk,1317,loss,148216,512,0.3454417876612511,0.007838222594051925,0.0014033572623738328,2.26904296875,0.40625
High-Risk,1317,win,49397,2,0.004048828876247546,3.03662165718566e-4,6.0732433143713185e-5,7.5,1.5
High-Risk,1318,loss,2006,17,0.847457627118644,-0.00211864406779661,-0.0024925224327018943,-0.25,-0.29411764705882354
High-Risk,1318,win,434,3,0.6912442396313364,0.024193548387096774,0.009216589861751152,3.5,1.3333333333333333
High-Risk,1319,loss,1840,77,4.184782608695652,0.00421195652173913,-0.003260869565217391,0.10064935064935066,-0.07792207792207792
High-Risk,1319,win,627,17,2.711323763955343,-0.003987240829346092,0.004784688995215311,-0.14705882352941177,0.17647058823529413
High-Risk,1320,loss,104,0,0,0,0,NA,NA
High-Risk,1320,win,26,0,0,0,0,NA,NA
High-Risk,1321,loss,1342,29,2.1609538002980626,-0.0020491803278688526,-0.005216095380029807,-0.09482758620689655,-0.2413793103448276
High-Risk,1321,win,435,4,0.9195402298850575,0.0022988505747126436,0.004597701149425287,0.25,0.5
High-Risk,1322,loss,6505,39,0.5995388162951576,-0.0014604150653343582,-0.005226748654880861,-0.24358974358974358,-0.8717948717948718
High-Risk,1322,win,1477,4,0.2708192281651997,6.770480704129993e-4,0.002708192281651997,0.25,1
High-Risk,1323,loss,3474,162,4.66321243523316,0.04907887161773172,0.014392630972941854,1.0524691358024691,0.30864197530864196
High-Risk,1323,win,1087,9,0.8279668813247469,0.018859245630174794,0.010119595216191352,2.2777777777777777,1.2222222222222223
High-Risk,1324,loss,1034,3,0.2901353965183753,-4.8355899419729207e-4,-9.671179883945841e-4,-0.16666666666666666,-0.3333333333333333
High-Risk,1324,win,300,0,0,0,0,NA,NA
High-Risk,1325,loss,10354,25,0.24145257871354067,0.001835039598222909,0.0027042688815916553,0.76,1.12
High-Risk,1325,win,3350,1,0.029850746268656716,0.0029850746268656717,5.970149253731343e-4,10,2
High-Risk,1326,loss,125,0,0,0,0,NA,NA
High-Risk,1326,win,27,0,0,0,0,NA,NA
High-Risk,1327,loss,6923,202,2.9178101978910878,0.0031417015744619387,-0.0021666907410082333,0.10767326732673267,-0.07425742574257425
High-Risk,1327,win,1938,11,0.5675954592363261,0.0020639834881320948,0.0041279669762641896,0.36363636363636365,0.7272727272727273
High-Risk,1328,loss,323,9,2.786377708978328,-0.09520123839009288,-0.043343653250773995,-3.4166666666666665,-1.5555555555555556
High-Risk,1328,win,81,0,0,0,0,NA,NA
High-Risk,1329,loss,132,1,0.7575757575757576,-0.005681818181818182,-0.015151515151515152,-0.75,-2
High-Risk,1329,win,39,1,2.564102564102564,0.01282051282051282,0.02564102564102564,0.5,1
High-Risk,1330,loss,966,22,2.2774327122153206,0.0012939958592132505,0.0010351966873706005,0.056818181818181816,0.045454545454545456
High-Risk,1330,win,278,0,0,0,0,NA,NA
High-Risk,1331,loss,31,0,0,0,0,NA,NA
High-Risk,1331,win,8,0,0,0,0,NA,NA
High-Risk,1332,loss,3,0,0,0,0,NA,NA
High-Risk,1333,loss,224,0,0,0,0,NA,NA
High-Risk,1333,win,50,0,0,0,0,NA,NA
High-Risk,1334,loss,437,17,3.8901601830663615,0.004576659038901602,-0.016018306636155607,0.11764705882352941,-0.4117647058823529
High-Risk,1334,win,102,2,1.9607843137254901,0.007352941176470588,0.0196078431372549,0.375,1
High-Risk,1335,loss,1614,126,7.806691449814126,0.02509293680297398,0.02292441140024783,0.32142857142857145,0.29365079365079366
High-Risk,1335,win,474,6,1.2658227848101267,-0.047995780590717296,-0.03375527426160337,-3.7916666666666665,-2.6666666666666665
High-Risk,1336,loss,5012,9,0.17956903431763765,5.48683160415004e-4,3.9904229848363923e-4,0.3055555555555556,0.2222222222222222
High-Risk,1336,win,1428,0,0,0,0,NA,NA
High-Risk,1337,loss,398,2,0.5025125628140703,-0.001256281407035176,-0.005025125628140704,-0.25,-1
High-Risk,1337,win,99,1,1.0101010101010102,0.0025252525252525255,0.010101010101010102,0.25,1
High-Risk,1338,loss,62,1,1.6129032258064515,-0.16129032258064516,-0.03225806451612903,-10,-2
High-Risk,1338,win,14,1,7.142857142857142,0.7142857142857143,0.14285714285714285,10,2
High-Risk,1339,loss,7613,314,4.124523840798633,-0.007323000131354262,-0.012347300669906738,-0.17754777070063693,-0.29936305732484075
High-Risk,1339,win,2554,11,0.4306969459671104,0.00538371182458888,0.005090054815974941,1.25,1.1818181818181819
High-Risk,1340,loss,4861,97,1.9954741822670232,0.006891586093396421,0.0030857848179386958,0.34536082474226804,0.15463917525773196
High-Risk,1340,win,1315,3,0.22813688212927757,0.0011406844106463879,0.0022813688212927757,0.5,1
High-Risk,1341,loss,20,0,0,0,0,NA,NA
High-Risk,1341,win,5,0,0,0,0,NA,NA
High-Risk,1342,loss,13594,67,0.4928644990436958,7.356186552890981e-4,0.002795350890098573,0.14925373134328357,0.5671641791044776
High-Risk,1342,win,4129,6,0.1453136352627755,4.238314361830952e-4,0.001453136352627755,0.2916666666666667,1
High-Risk,1343,loss,14811,197,1.330092498818446,0.002413746539733982,0.0011477955573560193,0.1814720812182741,0.08629441624365482
High-Risk,1343,win,4635,4,0.08629989212513485,0,0,0,0
High-Risk,1344,loss,4060,10,0.24630541871921183,0.0018472906403940886,0.003694581280788177,0.75,1.5
High-Risk,1344,win,1335,0,0,0,0,NA,NA
High-Risk,1345,loss,1508,2,0.1326259946949602,0.009946949602122016,0.001989389920424403,7.5,1.5
High-Risk,1345,win,421,1,0.23752969121140144,0.011876484560570071,0.0023752969121140144,5,1
High-Risk,1346,loss,740,8,1.0810810810810811,0.0010135135135135136,0.0013513513513513514,0.09375,0.125
High-Risk,1346,win,208,0,0,0,0,NA,NA
High-Risk,1347,loss,201,0,0,0,0,NA,NA
High-Risk,1347,win,37,0,0,0,0,NA,NA
High-Risk,1348,loss,230,5,2.1739130434782608,0.0010869565217391304,0.004347826086956522,0.05,0.2
High-Risk,1348,win,62,1,1.6129032258064515,0.016129032258064516,0.03225806451612903,1,2
High-Risk,1349,loss,39,3,7.6923076923076925,0.1282051282051282,0.02564102564102564,1.6666666666666667,0.3333333333333333
High-Risk,1349,win,7,1,14.285714285714285,0.35714285714285715,0.14285714285714285,2.5,1
High-Risk,1350,loss,1382,0,0,0,0,NA,NA
High-Risk,1350,win,408,0,0,0,0,NA,NA
High-Risk,1351,loss,625,9,1.44,-0.006,-0.0144,-0.4166666666666667,-1
High-Risk,1351,win,172,0,0,0,0,NA,NA
High-Risk,1352,loss,2423,19,0.7841518778373916,0.0017540239372678499,0.006190672719768881,0.2236842105263158,0.7894736842105263
High-Risk,1352,win,730,4,0.547945205479452,0,0,0,0
High-Risk,1353,loss,140,11,7.857142857142857,0.026785714285714284,0.06428571428571428,0.3409090909090909,0.8181818181818182
High-Risk,1353,win,47,1,2.127659574468085,0.005319148936170213,0.02127659574468085,0.25,1
High-Risk,1354,loss,39,0,0,0,0,NA,NA
High-Risk,1354,win,8,0,0,0,0,NA,NA
High-Risk,1355,loss,5459,29,0.5312328265250046,0.002885143799230628,0.002198204799413812,0.5431034482758621,0.41379310344827586
High-Risk,1355,win,1716,4,0.2331002331002331,0.0017482517482517483,0.0011655011655011655,0.75,0.5
High-Risk,1356,loss,40818,10,0.024498995541182813,-1.2249497770591406e-5,-7.349698662354845e-5,-0.05,-0.3
High-Risk,1356,win,11338,2,0.01763979537837361,-4.4099488445934035e-5,-8.819897689186807e-5,-0.25,-0.5
High-Risk,1357,loss,8772,52,0.5927952576379389,-2.8499772001823985e-5,-1.1399908800729594e-4,-0.004807692307692308,-0.019230769230769232
High-Risk,1357,win,2596,0,0,0,0,NA,NA
High-Risk,1358,loss,1164,46,3.951890034364261,-0.00622852233676976,-0.015463917525773196,-0.15760869565217392,-0.391304347826087
High-Risk,1358,win,353,1,0.28328611898017,0.00141643059490085,0.0028328611898017,0.5,1
High-Risk,1359,loss,417,61,14.628297362110313,-0.2170263788968825,-0.14628297362110312,-1.4836065573770492,-1
High-Risk,1359,win,140,60,42.857142857142854,0.6428571428571429,0.42857142857142855,1.5,1
High-Risk,1360,loss,214,1,0.46728971962616817,-0.0011682242990654205,-0.004672897196261682,-0.25,-1
High-Risk,1360,win,57,0,0,0,0,NA,NA
High-Risk,1361,loss,2515,8,0.31809145129224653,-5.964214711729623e-4,-0.002385685884691849,-0.1875,-0.75
High-Risk,1361,win,738,0,0,0,0,NA,NA
High-Risk,1362,loss,14386,471,3.2740164048380374,0.0018594466842763798,0.0019463367162519116,0.056794055201698515,0.059447983014861996
High-Risk,1362,win,4735,9,0.1900739176346357,0.0027455121436114043,0.0029567053854276664,1.4444444444444444,1.5555555555555556
High-Risk,1363,loss,1016,1,0.09842519685039369,0.002952755905511811,0.001968503937007874,3,2
High-Risk,1363,win,309,0,0,0,0,NA,NA
High-Risk,1364,loss,107,1,0.9345794392523363,-0.002336448598130841,-0.009345794392523364,-0.25,-1
High-Risk,1364,win,31,0,0,0,0,NA,NA
High-Risk,1365,loss,194,1,0.5154639175257731,0.001288659793814433,0.005154639175257732,0.25,1
High-Risk,1365,win,67,0,0,0,0,NA,NA
High-Risk,1366,loss,30521,1038,3.400937059729367,5.733757085285541e-4,0.0011795157432587398,0.016859344894026976,0.03468208092485549
High-Risk,1366,win,9937,16,0.16101439066116535,6.792794606017913e-4,0.0016101439066116534,0.421875,1
High-Risk,1367,loss,760,5,0.6578947368421052,-0.001973684210526316,-0.005263157894736842,-0.3,-0.8
High-Risk,1367,win,207,3,1.4492753623188406,0.0024154589371980675,0.004830917874396135,0.16666666666666666,0.3333333333333333
High-Risk,1368,loss,15,0,0,0,0,NA,NA
High-Risk,1368,win,1,0,0,0,0,NA,NA
High-Risk,1369,loss,23472,161,0.6859236537150647,0.0011929107021131562,0.0015337423312883436,0.17391304347826086,0.2236024844720497
High-Risk,1369,win,7815,2,0.02559181062060141,2.559181062060141e-4,5.118362124120282e-4,1,2
High-Risk,1370,loss,352,2,0.5681818181818182,-0.0035511363636363635,-0.008522727272727272,-0.625,-1.5
High-Risk,1370,win,88,2,2.272727272727273,0,0,0,0
High-Risk,1371,loss,966,1,0.10351966873706005,0.007763975155279503,0.002070393374741201,7.5,2
High-Risk,1371,win,332,2,0.6024096385542169,0,0,0,0
High-Risk,1372,loss,571,10,1.7513134851138354,0,0,0,0
High-Risk,1372,win,163,1,0.6134969325153374,0.0015337423312883436,0.006134969325153374,0.25,1
High-Risk,1373,loss,170,1,0.5882352941176471,0.0029411764705882353,0.0058823529411764705,0.5,1
High-Risk,1373,win,66,0,0,0,0,NA,NA
High-Risk,1374,loss,31,0,0,0,0,NA,NA
High-Risk,1374,win,8,0,0,0,0,NA,NA
High-Risk,1375,loss,91,2,2.197802197802198,-0.005494505494505495,-0.02197802197802198,-0.25,-1
High-Risk,1375,win,22,0,0,0,0,NA,NA
High-Risk,1376,loss,265,19,7.169811320754717,-0.05849056603773585,-0.033962264150943396,-0.8157894736842105,-0.47368421052631576
High-Risk,1376,win,57,2,3.508771929824561,0.30701754385964913,0.07017543859649122,8.75,2
High-Risk,1377,loss,315,4,1.2698412698412698,0,0,0,0
High-Risk,1377,win,84,0,0,0,0,NA,NA
High-Risk,1378,loss,573,7,1.2216404886561953,0.007853403141361256,0.008726003490401396,0.6428571428571429,0.7142857142857143
High-Risk,1378,win,152,2,1.3157894736842104,0.05263157894736842,0.019736842105263157,4,1.5
High-Risk,1379,loss,107,3,2.803738317757009,-0.014018691588785047,-0.028037383177570093,-0.5,-1
High-Risk,1379,win,18,0,0,0,0,NA,NA
High-Risk,1380,loss,60111,1106,1.8399294638252566,-0.00950325231654772,-0.013774517143284922,-0.516500904159132,-0.7486437613019892
High-Risk,1380,win,19954,8,0.04009221208780195,2.505763255487621e-4,5.512679162072767e-4,0.625,1.375
High-Risk,1381,loss,253,0,0,0,0,NA,NA
High-Risk,1381,win,32,0,0,0,0,NA,NA
High-Risk,1382,loss,559,0,0,0,0,NA,NA
High-Risk,1382,win,172,0,0,0,0,NA,NA
High-Risk,1383,loss,17,0,0,0,0,NA,NA
High-Risk,1383,win,4,0,0,0,0,NA,NA
High-Risk,1384,loss,9953,167,1.677886064503165,-4.01888877725309e-4,-0.0026122777052145084,-0.023952095808383235,-0.15568862275449102
High-Risk,1384,win,3171,2,0.06307158625039419,9.46073793755913e-4,6.30715862503942e-4,1.5,1
High-Risk,1385,loss,3112,56,1.7994858611825193,-0.005302056555269923,-0.014460154241645245,-0.29464285714285715,-0.8035714285714286
High-Risk,1385,win,741,1,0.1349527665317139,0.004048582995951417,0.002699055330634278,3,2
High-Risk,1386,loss,251,0,0,0,0,NA,NA
High-Risk,1386,win,88,0,0,0,0,NA,NA
High-Risk,1387,loss,1550,21,1.3548387096774193,0.005,0.012258064516129033,0.36904761904761907,0.9047619047619048
High-Risk,1387,win,426,0,0,0,0,NA,NA
High-Risk,1388,loss,1747,3,0.17172295363480253,-0.001001717229536348,-0.0022896393817973667,-0.5833333333333334,-1.3333333333333333
High-Risk,1388,win,556,1,0.1798561151079137,4.496402877697842e-4,0.0017985611510791368,0.25,1
High-Risk,1389,loss,16057,198,1.233107056112599,9.030329451329638e-4,-4.982250731768076e-4,0.07323232323232323,-0.04040404040404041
High-Risk,1389,win,5616,1,0.017806267806267807,-4.4515669515669517e-4,-1.7806267806267807e-4,-2.5,-1
High-Risk,1390,loss,38,0,0,0,0,NA,NA
High-Risk,1390,win,16,0,0,0,0,NA,NA
High-Risk,1391,loss,4738,33,0.6964964119881807,-0.003799071338117349,-0.006120726044744618,-0.5454545454545454,-0.8787878787878788
High-Risk,1391,win,1668,16,0.9592326139088728,0.015587529976019185,0.01079136690647482,1.625,1.125
High-Risk,1392,loss,356,2,0.5617977528089888,0,0,0,0
High-Risk,1392,win,105,0,0,0,0,NA,NA
High-Risk,1393,loss,3475,7,0.2014388489208633,0.002949640287769784,0.0011510791366906475,1.4642857142857142,0.5714285714285714
High-Risk,1393,win,1176,1,0.08503401360544217,4.2517006802721087e-4,8.503401360544217e-4,0.5,1
High-Risk,1394,loss,443,18,4.063205417607223,0.010158013544018058,0.022573363431151242,0.25,0.5555555555555556
High-Risk,1394,win,125,2,1.6,-0.012,-0.032,-0.75,-2
High-Risk,1395,loss,814,7,0.85995085995086,-0.007063882063882064,-0.0036855036855036856,-0.8214285714285714,-0.42857142857142855
High-Risk,1395,win,220,1,0.45454545454545453,0.0022727272727272726,0.004545454545454545,0.5,1
High-Risk,1396,loss,5009,211,4.21241764823318,-0.013775204631663006,-0.024555799560790577,-0.32701421800947866,-0.5829383886255924
High-Risk,1396,win,1476,11,0.7452574525745257,0.010670731707317074,0.012872628726287264,1.4318181818181819,1.7272727272727273
High-Risk,1397,loss,2384,20,0.8389261744966443,0.0018875838926174498,4.1946308724832214e-4,0.225,0.05
High-Risk,1397,win,744,2,0.2688172043010753,0,0,0,0
High-Risk,1398,loss,23970,162,0.6758448060075094,-6.257822277847306e-5,-0.001668752607425949,-0.009259259259259259,-0.24691358024691357
High-Risk,1398,win,7206,62,0.8603941160144324,0.007354981959478212,0.012905911740216486,0.8548387096774194,1.5
High-Risk,1399,loss,15890,123,0.7740717432347388,0.0027061044682190056,0.0019509125235997484,0.34959349593495936,0.25203252032520324
High-Risk,1399,win,5142,14,0.2722676001555815,8.751458576429405e-4,0.0027226760015558148,0.32142857142857145,1
High-Risk,1400,loss,118,0,0,0,0,NA,NA
High-Risk,1400,win,32,0,0,0,0,NA,NA
High-Risk,1401,loss,35954,154,0.4283250820492852,0.008420481726650721,0.005340156867107971,1.9659090909090908,1.2467532467532467
High-Risk,1401,win,12665,11,0.08685353335965258,0.0016383734701934465,0.0013422818791946308,1.8863636363636365,1.5454545454545454
High-Risk,1402,loss,201,2,0.9950248756218906,0,0,0,0
High-Risk,1402,win,70,0,0,0,0,NA,NA
High-Risk,1403,loss,3277,48,1.464754348489472,0.00137320720170888,0.0015257857796765334,0.09375,0.10416666666666667
High-Risk,1403,win,1125,0,0,0,0,NA,NA
High-Risk,1404,loss,1147,3,0.26155187445510025,-4.3591979075850045e-4,-8.718395815170009e-4,-0.16666666666666666,-0.3333333333333333
High-Risk,1404,win,311,1,0.3215434083601286,-0.001607717041800643,-0.003215434083601286,-0.5,-1
High-Risk,1405,loss,1076,15,1.3940520446096654,0.0013940520446096654,0.0027881040892193307,0.1,0.2
High-Risk,1405,win,333,1,0.3003003003003003,0.003003003003003003,0.006006006006006006,1,2
High-Risk,1406,loss,34,0,0,0,0,NA,NA
High-Risk,1406,win,8,0,0,0,0,NA,NA
High-Risk,1407,loss,1066,8,0.7504690431519699,2.3452157598499062e-4,9.380863039399625e-4,0.03125,0.125
High-Risk,1407,win,302,0,0,0,0,NA,NA
High-Risk,1408,loss,190,2,1.0526315789473684,-0.003947368421052632,-0.010526315789473684,-0.375,-1
High-Risk,1408,win,55,0,0,0,0,NA,NA
High-Risk,1409,loss,9,0,0,0,0,NA,NA
High-Risk,1410,loss,9455,11,0.11634056054997356,-4.2305658381808567e-4,-0.0011634056054997356,-0.36363636363636365,-1
High-Risk,1410,win,2660,6,0.2255639097744361,0.0011278195488721805,0.002631578947368421,0.5,1.1666666666666667
High-Risk,1411,loss,169,0,0,0,0,NA,NA
High-Risk,1411,win,50,0,0,0,0,NA,NA
High-Risk,1412,loss,68,0,0,0,0,NA,NA
High-Risk,1412,win,15,0,0,0,0,NA,NA
High-Risk,1413,loss,3327,61,1.833483618875864,-0.005485422302374512,-0.007213706041478809,-0.29918032786885246,-0.39344262295081966
High-Risk,1413,win,1121,6,0.535236396074933,0.003345227475468332,0.007136485280999108,0.625,1.3333333333333333
High-Risk,1414,loss,731,6,0.8207934336525308,-0.007181942544459644,-0.009575923392612859,-0.875,-1.1666666666666667
High-Risk,1414,win,216,0,0,0,0,NA,NA
High-Risk,1415,loss,2137,0,0,0,0,NA,NA
High-Risk,1415,win,574,0,0,0,0,NA,NA
High-Risk,1416,loss,23442,431,1.8385803259107585,-0.02305690640730313,-0.006782697722037369,-1.254060324825986,-0.3689095127610209
High-Risk,1416,win,7988,176,2.2033049574361545,0.10011892839258889,0.03355032548823235,4.544034090909091,1.5227272727272727
High-Risk,1417,loss,28,0,0,0,0,NA,NA
High-Risk,1417,win,11,0,0,0,0,NA,NA
High-Risk,1418,loss,38,0,0,0,0,NA,NA
High-Risk,1418,win,12,0,0,0,0,NA,NA
High-Risk,1419,loss,2425,6,0.24742268041237112,-3.0927835051546395e-4,-8.24742268041237e-4,-0.125,-0.3333333333333333
High-Risk,1419,win,786,0,0,0,0,NA,NA
High-Risk,1420,loss,356,3,0.8426966292134831,0.0056179775280898875,0.011235955056179775,0.6666666666666666,1.3333333333333333
High-Risk,1420,win,72,0,0,0,0,NA,NA
High-Risk,1421,loss,4336,36,0.8302583025830259,-0.0020756457564575647,-0.004612546125461255,-0.25,-0.5555555555555556
High-Risk,1421,win,1314,8,0.60882800608828,0.0032343987823439876,0.0060882800608828,0.53125,1
High-Risk,1422,loss,1922,13,0.676378772112383,-0.0014308012486992717,-0.004682622268470343,-0.21153846153846154,-0.6923076923076923
High-Risk,1422,win,511,1,0.19569471624266144,9.784735812133072e-4,0.0019569471624266144,0.5,1
High-Risk,1423,loss,93,0,0,0,0,NA,NA
High-Risk,1423,win,13,0,0,0,0,NA,NA
High-Risk,1424,loss,105,2,1.9047619047619049,0,0,0,0
High-Risk,1424,win,26,0,0,0,0,NA,NA
High-Risk,1425,loss,4968,70,1.4090177133655395,0.02918679549114332,0.005837359098228663,2.0714285714285716,0.4142857142857143
High-Risk,1425,win,1616,4,0.24752475247524752,0.021658415841584157,0.004331683168316832,8.75,1.75
High-Risk,1426,loss,1339,125,9.335324869305452,0.035474234503360715,-0.022404779686333084,0.38,-0.24
High-Risk,1426,win,428,6,1.4018691588785046,-0.029205607476635514,0.002336448598130841,-2.0833333333333335,0.16666666666666666
High-Risk,1427,loss,842,78,9.263657957244655,-0.05819477434679335,-0.09382422802850356,-0.6282051282051282,-1.0128205128205128
High-Risk,1427,win,235,0,0,0,0,NA,NA
High-Risk,1428,loss,5619,56,0.9966186154119949,-0.012724684107492437,-0.012457732692649938,-1.2767857142857142,-1.25
High-Risk,1428,win,1773,1,0.05640157924421885,0.001692047377326565,0.0011280315848843769,3,2
High-Risk,1429,loss,311,5,1.607717041800643,0.008038585209003215,0.01607717041800643,0.5,1
High-Risk,1429,win,99,0,0,0,0,NA,NA
High-Risk,1430,loss,134,1,0.7462686567164178,-0.0018656716417910447,-0.007462686567164179,-0.25,-1
High-Risk,1430,win,28,0,0,0,0,NA,NA
High-Risk,1431,loss,2427,174,7.169344870210136,-0.0050473836011536875,-0.027606098063452822,-0.07040229885057471,-0.3850574712643678
High-Risk,1431,win,747,3,0.4016064257028112,0.0033467202141900937,0.006693440428380187,0.8333333333333334,1.6666666666666667
High-Risk,1432,loss,583,50,8.576329331046312,0.002144082332761578,0.005145797598627788,0.025,0.06
High-Risk,1432,win,154,4,2.5974025974025974,0.011363636363636364,0.025974025974025976,0.4375,1
High-Risk,1433,loss,12,0,0,0,0,NA,NA
High-Risk,1433,win,2,0,0,0,0,NA,NA
High-Risk,1434,loss,27216,578,2.123750734861846,-0.005539021164021164,-0.009332745443856556,-0.26081314878892736,-0.43944636678200694
High-Risk,1434,win,9237,28,0.30312872144635705,0.005629533398289488,0.004222150048717116,1.8571428571428572,1.3928571428571428
High-Risk,1435,loss,2896,2,0.06906077348066297,-8.632596685082873e-4,-0.0020718232044198894,-1.25,-3
